Sector,거래량,거래대금,공매도거래대금,개인_순매수량,개인_순매수대금,외국인_순매수량,외국인_순매수대금,기관합계_순매수량,기관합계_순매수대금,금융투자_순매수량,금융투자_순매수대금,보험_순매수량,보험_순매수대금,투신_순매수량,투신_순매수대금,은행_순매수량,은행_순매수대금,연기금_순매수량,연기금_순매수대금,사모_순매수량,사모_순매수대금,기타법인_순매수량,기타법인_순매수대금,기타외국인_순매수량,기타외국인_순매수대금,종목수
1차 비철금속 제조업,41861202,325530186054,6790305737,99029.0,2210035939.0,235732.0,-848107870.0,-128173.0,-536726411.0,1716.0,-3746498357.0,32604.0,1539149540.0,-12226.0,-2014577152.0,263.0,24480900.0,-34382.0,4844636227.0,-117074.0,-1273344569.0,-217292.0,-1813376662.0,10704.0,988175004.0,23
1차 철강 제조업,31837598,837597246091,32074732742,-3064901.0,-113939588869.0,-530222.0,26149641517.0,3722127.0,88818954007.0,160623.0,18979016167.0,78932.0,3373322945.0,2946684.0,39258387125.0,-15708.0,-1350890550.0,179081.0,10086648035.0,383898.0,18775474585.0,-4957.0,40560547.0,-122047.0,-1069567202.0,59
가구 제조업,518093,2402615180,100201047,10011.0,114589788.0,-18567.0,-112411130.0,-9165.0,-117532050.0,589.0,9955360.0,0.0,0.0,-3.0,-21300.0,-358.0,-10815100.0,-9390.0,-116550760.0,-3.0,-100250.0,18391.0,122159592.0,-670.0,-6806200.0,9
가전제품 및 정보통신장비 소매업,56064,396133555,2330170,-6910.0,-49256735.0,-339.0,-2888595.0,4156.0,29643910.0,4168.0,29732990.0,0.0,0.0,-12.0,-89080.0,0.0,0.0,0.0,0.0,0.0,0.0,3200.0,23087820.0,-107.0,-586400.0,2
가정용 기기 제조업,37682082,712684227933,3164561837,1540467.0,38346367846.0,-83.0,-5137770358.0,-572811.0,-12340839381.0,-37570.0,-1272843381.0,-272.0,-14520780.0,-12220.0,-537065500.0,-50.0,-919000.0,2441.0,170213800.0,-186604.0,-3297743930.0,-979547.0,-21052967460.0,11974.0,185209353.0,9
"가죽, 가방 및 유사제품 제조업",390481,3888109433,30087780,-82251.0,-932180807.0,64059.0,626957332.0,16662.0,210229310.0,1591.0,18230350.0,0.0,0.0,0.0,0.0,-297.0,-17579100.0,20000.0,271852220.0,-4632.0,-62274160.0,58.0,49946140.0,1472.0,45048025.0,5
개인 및 가정용품 수리업,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
개인 및 가정용품 임대업,38594,954307025,90163450,-6238.0,-156135975.0,-6026.0,-147937850.0,12503.0,310116525.0,1126.0,27759300.0,4792.0,119319525.0,3133.0,77937000.0,0.0,0.0,3452.0,85100700.0,0.0,0.0,-332.0,-8224650.0,93.0,2181950.0,1
건물 건설업,24649486,567351074321,33894829571,5501574.0,170809737929.0,-4103598.0,-120874803207.0,-1320372.0,-47733335250.0,-956985.0,-28687265012.0,-30810.0,-1123322050.0,79154.0,-1569398795.0,-14165.0,-36734450.0,-135959.0,-6492472360.0,-260271.0,-9818122583.0,64818.0,1972909742.0,-142422.0,-4174509214.0,24
건물설비 설치 공사업,296224,4101528075,3175225,-11238.0,-227856880.0,-7848.0,-101757428.0,12106.0,248076338.0,11653.0,239406638.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,453.0,8669700.0,-147.0,-3287200.0,7127.0,84825170.0,2
