Sector,거래량,거래대금,공매도거래대금,개인_순매수량,개인_순매수대금,외국인_순매수량,외국인_순매수대금,기관합계_순매수량,기관합계_순매수대금,금융투자_순매수량,금융투자_순매수대금,보험_순매수량,보험_순매수대금,투신_순매수량,투신_순매수대금,은행_순매수량,은행_순매수대금,연기금_순매수량,연기금_순매수대금,사모_순매수량,사모_순매수대금,기타법인_순매수량,기타법인_순매수대금,기타외국인_순매수량,기타외국인_순매수대금,종목수
1차 비철금속 제조업,13562509,275413483996,7957482616,-424893.0,37835287045.0,620872.0,-18661173590.0,-90977.0,-18290736219.0,23189.0,-4060930879.0,-5500.0,-3638735710.0,-17365.0,-3599916703.0,-58.0,-11566100.0,-46059.0,2311360742.0,-45177.0,-9280185769.0,-79052.0,-836456978.0,-25950.0,-46920258.0,23
1차 철강 제조업,35068273,847655005007,28664246556,-3586459.0,-3167408663.0,3560884.0,-7161389146.0,55075.0,5919338380.0,111829.0,-7408009356.0,-32749.0,77953729.0,-45898.0,-4234468745.0,-9375.0,-176178825.0,79360.0,17592448170.0,-42243.0,-127224923.0,-17613.0,4358898219.0,-11887.0,50561210.0,59
가구 제조업,1029527,4302322083,37055610,-204536.0,-968710005.0,209699.0,1069489437.0,3343.0,-38039740.0,-156.0,-1420790.0,-1453.0,-18090960.0,-90.0,-1221920.0,-109.0,-4696450.0,-3789.0,-42862260.0,8940.0,30252640.0,-3494.0,-40717379.0,-5012.0,-22022313.0,9
가전제품 및 정보통신장비 소매업,27379,200388050,362740,-8010.0,-58653300.0,7642.0,55989890.0,874.0,6386950.0,911.0,6655290.0,0.0,0.0,-12.0,-87000.0,0.0,0.0,0.0,0.0,-25.0,-181340.0,-524.0,-3856160.0,18.0,132620.0,2
가정용 기기 제조업,3137282,99279286822,2024652770,90487.0,4273656037.0,-85743.0,-3572956521.0,-8967.0,-810313712.0,-4507.0,-560905712.0,-36.0,-2109700.0,291.0,16247400.0,0.0,0.0,-3128.0,-174322000.0,-1586.0,-89168000.0,3263.0,98105565.0,960.0,11508631.0,8
"가죽, 가방 및 유사제품 제조업",650070,7849990925,69081410,-18653.0,-237299335.0,-4255.0,-37205425.0,24916.0,292100120.0,158.0,717450.0,15371.0,175327460.0,20396.0,232272530.0,-123.0,-6743000.0,24018.0,287737810.0,-34904.0,-397212130.0,-1791.0,-15214040.0,-217.0,-2381320.0,5
개인 및 가정용품 수리업,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
개인 및 가정용품 임대업,18299,412703350,8172700,-2.0,-203825.0,4373.0,98676125.0,-5052.0,-113911350.0,-2569.0,-58039150.0,-1408.0,-31676475.0,-212.0,-4757800.0,0.0,0.0,-581.0,-13062175.0,-195.0,-4416350.0,676.0,15326000.0,5.0,113050.0,1
건물 건설업,11328234,69087842826,12928758873,566464.0,2254401976.0,-1985230.0,-8181759584.0,1298417.0,5333837310.0,478980.0,2510596910.0,125432.0,361867350.0,-23907.0,-604289981.0,-4197.0,44649215.0,148141.0,-286733956.0,573990.0,3308173092.0,110613.0,590485884.0,9736.0,3034414.0,24
건물설비 설치 공사업,70920,878849795,328795,18681.0,248282240.0,-2811.0,-31087865.0,-13093.0,-185455930.0,535.0,2034990.0,0.0,0.0,-162.0,-2229930.0,0.0,0.0,0.0,0.0,-13466.0,-185260990.0,-3463.0,-41205745.0,686.0,9467300.0,2
