날짜,기관합계,기타법인,개인,외국인합계,전체,시장
2026-02-11,692660036532,176106952557,-1714888617937,846121628848,0,KOSPI
2026-02-11,60815895088,-28525392986,-51352127493,19061625391,0,KOSDAQ
