날짜,기관합계,기타법인,개인,외국인합계,전체,시장
2026-01-12,210069173736,242477868037,-101323361161,-351223680612,0,KOSPI
2026-01-12,-68558470771,-23978715610,99951845013,-7414658632,0,KOSDAQ
