티커,Name,Market,Sector,Industry,종가,거래량,거래대금,등락률,공매도거래대금,공매도비중,개인_순매수량,개인_순매수대금,외국인_순매수량,외국인_순매수대금,기관합계_순매수량,기관합계_순매수대금,금융투자_순매수량,금융투자_순매수대금,보험_순매수량,보험_순매수대금,투신_순매수량,투신_순매수대금,은행_순매수량,은행_순매수대금,연기금_순매수량,연기금_순매수대금,사모_순매수량,사모_순매수대금,기타법인_순매수량,기타법인_순매수대금,기타외국인_순매수량,기타외국인_순매수대금
095570,AJ네트웍스,유가,산업용 기계 및 장비 임대업,"렌탈(파렛트, OA장비, 건설장비)",4710.0,747884.0,3635693085.0,-8.9,657675.0,0.02,53542.0,261707575.0,18305.0,87382285.0,-89166.0,-433332250.0,-24.0,-113040.0,-16.0,-78100.0,4.0,18310.0,0.0,0.0,-89130.0,-433159420.0,0.0,0.0,12993.0,63477140.0,4326.0,20765250.0
006840,AK홀딩스,유가,기타 금융업,지주사업,7860.0,38650.0,301319345.0,-4.5,13153130.0,4.37,2028.0,15737645.0,-1532.0,-11794155.0,-529.0,-4212190.0,-529.0,-4212190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,206590.0,8.0,62110.0
027410,BGF,유가,기타 금융업,지주회사,4000.0,365760.0,1492940662.0,-6.87,120544110.0,8.07,7355.0,32229192.0,-9459.0,-40659032.0,2135.0,8565730.0,-379.0,-1747120.0,-36.0,-147160.0,34.0,135835.0,2516.0,10324175.0,0.0,0.0,0.0,0.0,-1.0,-7240.0,-30.0,-128650.0
282330,BGF리테일,유가,종합 소매업,체인화 편의점,111900.0,85975.0,9800718915.0,-6.36,1154859100.0,10.99,-7240.0,-833253150.0,22909.0,2598812800.0,-15563.0,-1753242850.0,-4134.0,-468839950.0,626.0,70822050.0,-468.0,-51814800.0,0.0,0.0,-10352.0,-1164813450.0,-1235.0,-138604900.0,-61.0,-7087800.0,-45.0,-5229000.0
138930,BNK금융지주,유가,기타 금융업,금융지주회사,17640.0,1506501.0,27221054850.0,-10.37,6054530100.0,18.88,-44415.0,-828185285.0,18501.0,349938895.0,-154605.0,-2741084260.0,-254450.0,-4583278920.0,-3781.0,-68448270.0,-23184.0,-405724840.0,0.0,0.0,12833.0,252613440.0,5585.0,101851500.0,180708.0,3222863800.0,-189.0,-3533150.0
001460,BYC,유가,봉제의복 제조업,"메리야스,란제리 제조,도매/건축공사/부동산 임대,분양,공급",43600.0,12272.0,563875000.0,-14.0,142700.0,0.02,-4332.0,-199802900.0,2403.0,111090000.0,1996.0,91752000.0,-4.0,-183350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,91935350.0,-64.0,-2899800.0,-3.0,-139300.0
001465,BYC우,KOSPI,기타/미분류,기타/미분류,26300.0,7315.0,185846600.0,-6.9,432050.0,0.23,-777.0,-19831350.0,726.0,18537650.0,0.0,1350.0,0.0,1350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,1292750.0,0.0,-400.0
001040,CJ,유가,기타 금융업,지주회사,187600.0,205395.0,39573608500.0,-9.37,1566965300.0,3.45,-18611.0,-3585247250.0,19946.0,3849885900.0,-1142.0,-231157350.0,-16790.0,-3243343250.0,4878.0,939217750.0,3383.0,652995900.0,0.0,0.0,-2524.0,-485984700.0,10243.0,1969490500.0,1227.0,244301300.0,-1420.0,-277782600.0
079160,CJ CGV,유가,"영화, 비디오물, 방송프로그램 제작 및 배급업","영화상영,영화관 운영",4850.0,1403072.0,6981312825.0,-7.09,275636400.0,3.95,-161788.0,-806929226.0,166437.0,830021706.0,3355.0,16268270.0,3298.0,15991820.0,0.0,0.0,57.0,276450.0,0.0,0.0,0.0,0.0,0.0,0.0,-7772.0,-38388100.0,-232.0,-972650.0
00104K,CJ4우(전환),KOSPI,기타/미분류,기타/미분류,165000.0,16754.0,2733964650.0,-5.17,90494900.0,3.31,-868.0,-144843250.0,-2525.0,-410573550.0,3168.0,519746300.0,3145.0,516001200.0,0.0,0.0,-30.0,-4914100.0,0.0,0.0,53.0,8659200.0,0.0,0.0,225.0,35670500.0,0.0,0.0
000120,CJ대한통운,유가,도로 화물 운송업,"Contract Logistics, 포워딩, 항만하역, 해운, 택배국제특송, SCM Consulting",110500.0,104078.0,11932555600.0,-13.54,1537959200.0,10.78,-10166.0,-1159814000.0,32799.0,3737936300.0,-22640.0,-2578330900.0,-4979.0,-560626300.0,-24.0,-3450250.0,-931.0,-105081600.0,0.0,0.0,-18209.0,-2079369850.0,1409.0,159598600.0,390.0,44555900.0,-383.0,-44347300.0
011150,CJ씨푸드,유가,기타 식품 제조업,"수산물(어묵,맛살)가공품 도매,원양수산업,수출입",2555.0,943234.0,2458268075.0,-7.09,1731525.0,0.07,1086.0,6901170.0,2612.0,2919380.0,-26.0,-66430.0,-26.0,-66430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4617.0,11798745.0,-8289.0,-21552865.0
011155,CJ씨푸드1우,KOSPI,기타/미분류,기타/미분류,14350.0,1588.0,23050160.0,-1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001045,CJ우,KOSPI,기타/미분류,기타/미분류,84200.0,12786.0,1124548900.0,-11.92,0.0,0.0,2599.0,230290600.0,-2701.0,-240017600.0,-1.0,303500.0,-1.0,303500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1031100.0,93.0,8392400.0
097950,CJ제일제당,유가,기타 식품 제조업,"설탕,소맥분,조미식품,육가공식품(돈육,돼지비계,돼지식용설육),대두가공식품,사료,의약품,생활화학제품 제조,도매,무역/통신판매",190300.0,174778.0,34260847150.0,-8.29,3407375100.0,7.13,48596.0,9641882900.0,-36209.0,-7235435350.0,-11582.0,-2241705350.0,3269.0,644800000.0,-445.0,-88825600.0,-601.0,-115336050.0,0.0,0.0,-13827.0,-2686797300.0,22.0,4405800.0,-1181.0,-237980400.0,376.0,73238200.0
097955,CJ제일제당 우,KOSPI,기타/미분류,기타/미분류,128700.0,18301.0,2378601050.0,-5.23,20308300.0,0.85,3612.0,474231250.0,-2334.0,-308654550.0,-1478.0,-191640100.0,-11.0,-1246800.0,0.0,0.0,0.0,0.0,0.0,0.0,-1467.0,-190397700.0,0.0,0.0,77.0,10035500.0,123.0,16027900.0
000480,시알홀딩스,유가,"내화, 비내화 요업제품 제조업","내화연와(정형,부정형,S/N,CCN),단열벽돌,스라이딩노즐,연주용 특수내화물 제조",4690.0,119221.0,567904874.0,-5.16,664930.0,0.12,81.0,638445.0,4141.0,19388710.0,-4251.0,-20172025.0,-448.0,-2049580.0,-20.0,-95470.0,6.0,28140.0,0.0,0.0,-3789.0,-18055115.0,0.0,0.0,9.0,50340.0,20.0,94530.0
000590,CS홀딩스,유가,기타 금융업,"브랜드 수익, 자회사 배당",77300.0,1543.0,123902700.0,-8.84,14996200.0,12.1,283.0,23244200.0,-160.0,-12892100.0,-2.0,-130200.0,-2.0,-130200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-121.0,-10221900.0
012030,DB,유가,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","컴퓨터 프로그래밍, 시스템 통합 및 관리",1699.0,3492140.0,6128002452.0,-9.63,107167745.0,1.75,-624655.0,-1103490220.0,361913.0,643806361.0,299593.0,524607012.0,201842.0,352479008.0,0.0,0.0,69.0,117231.0,0.0,0.0,29900.0,52828237.0,67782.0,119182536.0,-39282.0,-69593278.0,2431.0,4670125.0
005830,DB손해보험,유가,보험업,"자동차보험,화재보험,해상보험,특종보험,장기보험",175500.0,438891.0,77184194350.0,-6.0,10323972000.0,12.56,-25007.0,-4382437950.0,11169.0,1855867400.0,14326.0,2612616150.0,-33287.0,-5793205650.0,5027.0,884566000.0,-4947.0,-867596950.0,0.0,0.0,52607.0,9260779250.0,-5181.0,-890899600.0,-350.0,-61327700.0,-138.0,-24717900.0
