날짜,기관합계,기타법인,개인,외국인합계,전체,시장
2026-03-04,-597824243365,287981515990,79581921485,230260805890,0,KOSPI
2026-03-04,32284516918,432640764,-1203005102286,1170287944604,0,KOSDAQ
