Sector,거래량,거래대금,공매도거래대금,개인_순매수량,개인_순매수대금,외국인_순매수량,외국인_순매수대금,기관합계_순매수량,기관합계_순매수대금,금융투자_순매수량,금융투자_순매수대금,보험_순매수량,보험_순매수대금,투신_순매수량,투신_순매수대금,은행_순매수량,은행_순매수대금,연기금_순매수량,연기금_순매수대금,사모_순매수량,사모_순매수대금,기타법인_순매수량,기타법인_순매수대금,기타외국인_순매수량,기타외국인_순매수대금,종목수
1차 비철금속 제조업,58349828,535309668159,26921883407,-2219483.0,34837839053.0,2076935.0,-30621477511.0,80146.0,-3097725765.0,53743.0,-3936444296.0,4521.0,957690744.0,10800.0,445864710.0,594.0,214015300.0,18659.0,3398513316.0,-8206.0,-4270660489.0,-18931.0,-741796334.0,81333.0,-376839443.0,23
1차 철강 제조업,22180148,655151892653,33095939939,-660717.0,-11289747993.0,862653.0,38958858095.0,-145303.0,-29139752811.0,-163211.0,-23046351485.0,28569.0,1729043403.0,-58514.0,-11723505025.0,-1776.0,-3931030.0,26434.0,5605017266.0,31459.0,-845591590.0,-38078.0,1668620282.0,-18555.0,-197977573.0,59
가구 제조업,2271345,7742102423,184926462,256982.0,922043721.0,232677.0,150359905.0,-12344.0,-134102325.0,-1057.0,-10103940.0,49.0,546750.0,54.0,751720.0,244.0,10173400.0,-11634.0,-135470455.0,0.0,0.0,-469597.0,-902757792.0,-7718.0,-35543509.0,9
가전제품 및 정보통신장비 소매업,118664,885204385,3899120,12377.0,92395070.0,-6906.0,-50403040.0,-5528.0,-42453060.0,-928.0,-7231190.0,0.0,0.0,-4601.0,-35229710.0,0.0,0.0,0.0,0.0,0.0,0.0,-288.0,-2089340.0,345.0,2550370.0,2
가정용 기기 제조업,1898950,35494294306,1704143319,-6942.0,-3469063647.0,14844.0,2930836817.0,268.0,789285813.0,-6108.0,417394863.0,645.0,37126000.0,-285.0,-14376000.0,0.0,0.0,1526.0,90104900.0,4489.0,259014950.0,-7396.0,-191684896.0,-774.0,-59374087.0,8
"가죽, 가방 및 유사제품 제조업",528450,6461940605,154143660,-42529.0,-151449420.0,63412.0,409977595.0,-28183.0,-343884625.0,-1472.0,-76605260.0,491.0,5388100.0,-39284.0,-470150650.0,-52.0,-2952000.0,9513.0,94587340.0,2421.0,94287845.0,7509.0,87809990.0,-209.0,-2453540.0,5
개인 및 가정용품 수리업,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
개인 및 가정용품 임대업,48203,1153025700,185475700,1134.0,26047375.0,2947.0,69825550.0,-5414.0,-127935125.0,-1981.0,-47721350.0,2041.0,48928800.0,814.0,19648025.0,0.0,0.0,-6388.0,-151225600.0,100.0,2435000.0,1360.0,32699700.0,-27.0,-637500.0,1
건물 건설업,29083397,256613094831,14043280147,-5320277.0,-38691769109.0,5885216.0,40340738155.0,-549931.0,-2999084934.0,-419267.0,-4018457544.0,13665.0,745931800.0,-127833.0,-208005815.0,6022.0,17483795.0,98275.0,2392406350.0,-120792.0,-1928435520.0,-4319.0,1497467624.0,-10689.0,-147351736.0,24
건물설비 설치 공사업,215633,2714306600,78055,-13464.0,-49187220.0,4693.0,130055165.0,-5190.0,-114911920.0,-5190.0,-114911920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13543.0,32562605.0,418.0,1481370.0,2
"건축기술, 엔지니어링 및 관련 기술 서비스업",14931857,310778476352,14053533397,-2765193.0,-46848801701.0,3104931.0,57262073616.0,-246120.0,-15482944447.0,-72128.0,-5051368087.0,13298.0,347024360.0,-91012.0,-3912887265.0,-400.0,-13110000.0,-56725.0,-6240511950.0,-38718.0,-603367155.0,8561.0,5344760298.0,-102179.0,-275087766.0,16
"건축자재, 철물 및 난방장치 도매업",2001585,3198497644,6161978,-603669.0,-957688419.0,609603.0,967474676.0,-338.0,-517157.0,-53.0,-80189.0,0.0,0.0,0.0,0.0,0.0,0.0,-285.0,-436968.0,0.0,0.0,-7253.0,-12041801.0,1657.0,2772701.0,1
"경비, 경호 및 탐정업",98345,8063927900,1311923300,-2418.0,-200067050.0,25752.0,2078379500.0,-23374.0,-1881693050.0,-12051.0,-973779500.0,-2058.0,-165796900.0,-4300.0,-347886400.0,0.0,0.0,-1635.0,-123426250.0,-3330.0,-270804000.0,43.0,3633200.0,-3.0,-252600.0,1
고무제품 제조업,3433623,61700845394,5279707387,151247.0,2383478819.0,355254.0,13439582941.0,-535645.0,-16084876130.0,-43917.0,-1582754570.0,-16501.0,-644172730.0,-155535.0,-9006946535.0,-1397.0,-15265045.0,-245861.0,-3604110390.0,-72437.0,-1231710940.0,26934.0,242632292.0,2210.0,19182078.0,8
"곡물가공품, 전분 및 전분제품 제조업",46622859,101267674979,206454550,571904.0,314808185.0,-611157.0,-495473671.0,-15624.0,-42927517.0,-22123.0,-73126989.0,-37.0,-100382.0,31.0,82250.0,5578.0,11929469.0,0.0,0.0,927.0,18285335.0,4231.0,100602108.0,50646.0,122990895.0,7
"골판지, 종이 상자 및 종이용기 제조업",3730523,13413975094,156818403,-69433.0,-1802755351.0,-39622.0,1162117614.0,21533.0,439336.0,41235.0,183240009.0,-30.0,-335450.0,19.0,190590.0,0.0,0.0,-510.0,-937533.0,-10524.0,-97745380.0,92139.0,648274596.0,-4617.0,-8076195.0,9
"과실, 채소 가공 및 저장 처리업",1413996,3151429551,45672233,-221263.0,-343397383.0,207092.0,300068804.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12244.0,41466980.0,1927.0,1861599.0,3
광고업,4691720,33786522550,2895526930,-399100.0,1152880421.0,118936.0,-4696362734.0,264032.0,3594752044.0,-2910.0,-362692410.0,7388.0,144237360.0,204502.0,4126155645.0,0.0,0.0,-81839.0,-1550025405.0,135957.0,1268134244.0,21767.0,102098568.0,-5635.0,-153368299.0,19
교육지원 서비스업,105303,280984665,17210140,17985.0,47869140.0,-18879.0,-50296760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,553645.0,700.0,1873975.0,1
