티커,Name,Market,Sector,Industry,종가,거래량,거래대금,등락률,공매도거래대금,공매도비중,개인_순매수량,개인_순매수대금,외국인_순매수량,외국인_순매수대금,기관합계_순매수량,기관합계_순매수대금,금융투자_순매수량,금융투자_순매수대금,보험_순매수량,보험_순매수대금,투신_순매수량,투신_순매수대금,은행_순매수량,은행_순매수대금,연기금_순매수량,연기금_순매수대금,사모_순매수량,사모_순매수대금,기타법인_순매수량,기타법인_순매수대금,기타외국인_순매수량,기타외국인_순매수대금
095570,AJ네트웍스,유가,산업용 기계 및 장비 임대업,"렌탈(파렛트, OA장비, 건설장비)",4170.0,125657.0,526651993.0,-1.8799999952316284,5894375.0,1.1200000047683716,26176.0,109959665.0,-42621.0,-178785310.0,-240.0,-1000490.0,-241.0,-1004670.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4180.0,54.0,225275.0,16631.0,69600860.0
006840,AK홀딩스,유가,기타 금융업,지주사업,7580.0,8112.0,61998290.0,-1.690000057220459,732760.0,1.1799999475479126,2061.0,15844640.0,-1255.0,-9658030.0,-807.0,-6194210.0,-807.0,-6194210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7600.0
027410,BGF,유가,기타 금융업,지주회사,3865.0,41582.0,161148590.0,-0.5099999904632568,7773660.0,4.820000171661377,6058.0,23560195.0,-6357.0,-24705088.0,299.0,1144893.0,-1809.0,-7040285.0,0.0,0.0,5.0,19385.0,2306.0,8953025.0,0.0,0.0,-203.0,-787232.0,0.0,0.0,0.0,0.0
282330,BGF리테일,유가,종합 소매업,체인화 편의점,150200.0,30602.0,4549285800.0,1.7599999904632568,1236496550.0,25.709999084472656,550.0,80645500.0,-8224.0,-1226722350.0,6498.0,971091450.0,1647.0,246881700.0,-1460.0,-216409100.0,3981.0,596577650.0,0.0,0.0,2332.0,344340700.0,-2.0,-299500.0,1170.0,174091000.0,6.0,894400.0
138930,BNK금융지주,유가,기타 금융업,금융지주회사,15800.0,739913.0,11620875810.0,2.6600000858306885,593616900.0,4.5,-150916.0,-2361544240.0,-235885.0,-3707626985.0,385275.0,6045481515.0,130409.0,2048752965.0,-5933.0,-93127530.0,3952.0,62718915.0,0.0,0.0,256937.0,4028557885.0,-84.0,-1325920.0,-620.0,-9725400.0,2146.0,33415110.0
001460,BYC,유가,봉제의복 제조업,"메리야스,란제리 제조,도매/건축공사/부동산 임대,분양,공급",37750.0,1264.0,47513425.0,0.12999999523162842,1725400.0,3.569999933242798,-91.0,-3418575.0,-203.0,-7666125.0,294.0,11084700.0,294.0,11084700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001465,BYC우,KOSPI,기타/미분류,기타/미분류,26950.0,4299.0,114809200.0,-0.550000011920929,161400.0,0.14000000059604645,-584.0,-15715800.0,-400.0,-10781150.0,984.0,26496950.0,984.0,26496950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001040,CJ,유가,기타 금융업,지주회사,132700.0,85287.0,11190780900.0,0.9900000095367432,209757200.0,1.6299999952316284,-7498.0,-1005831400.0,5168.0,679421850.0,3752.0,514159050.0,14120.0,1857463950.0,-1049.0,-138591500.0,3273.0,432379200.0,0.0,0.0,-15629.0,-2035082250.0,3062.0,401293550.0,-1403.0,-185206600.0,-19.0,-2542900.0
079160,CJ CGV,유가,"영화, 비디오물, 방송프로그램 제작 및 배급업","영화상영,영화관 운영",5400.0,172682.0,934768705.0,0.0,45581370.0,4.880000114440918,-1050.0,-5983700.0,1088.0,6166760.0,671.0,3579170.0,662.0,3530500.0,0.0,0.0,9.0,48670.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,3261190.0,-1309.0,-7023420.0
00104K,CJ4우(전환),KOSPI,기타/미분류,기타/미분류,129800.0,4375.0,561092500.0,0.7799999713897705,140513800.0,25.040000915527344,-949.0,-123698300.0,-595.0,-76348700.0,1544.0,200047000.0,1544.0,200047000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
