Sector,거래량,거래대금,공매도거래대금,개인_순매수량,개인_순매수대금,외국인_순매수량,외국인_순매수대금,기관합계_순매수량,기관합계_순매수대금,금융투자_순매수량,금융투자_순매수대금,보험_순매수량,보험_순매수대금,투신_순매수량,투신_순매수대금,은행_순매수량,은행_순매수대금,연기금_순매수량,연기금_순매수대금,사모_순매수량,사모_순매수대금,기타법인_순매수량,기타법인_순매수대금,기타외국인_순매수량,기타외국인_순매수대금,종목수
1차 비철금속 제조업,25014950,353817125397,12031504845,879621.0,31264507510.0,-747039.0,7522081764.0,-143784.0,-38250854640.0,-72334.0,-18611556494.0,-1996.0,-2824210600.0,-10423.0,-981333718.0,452.0,115439600.0,-30888.0,-14770700200.0,-28108.0,-830188328.0,39852.0,-721626856.0,-28650.0,185892222.0,23
1차 철강 제조업,29489172,477107009582,33393939754,1666382.0,58321142704.0,-823085.0,-2321369397.0,-742337.0,-54602994105.0,-441161.0,-43486957025.0,-4608.0,-80173895.0,-43035.0,-2844510000.0,-3400.0,-53939760.0,-220959.0,-6129387555.0,-23175.0,-1911939520.0,-103735.0,-1122555695.0,2775.0,-274223507.0,59
가구 제조업,551693,2733395212,133029795,89028.0,706241710.0,-91063.0,-709196945.0,-7833.0,-138270647.0,-337.0,-18028312.0,-221.0,-2645660.0,-6919.0,-106513035.0,-34.0,-1443500.0,0.0,0.0,-322.0,-9640140.0,11901.0,142427054.0,-2033.0,-1201172.0,9
가전제품 및 정보통신장비 소매업,44049,314721885,11850120,10307.0,74021565.0,-9663.0,-69257325.0,-644.0,-4754880.0,-524.0,-3889680.0,0.0,0.0,-42.0,-302820.0,0.0,0.0,0.0,0.0,-78.0,-562380.0,0.0,-9360.0,0.0,0.0,2
가정용 기기 제조업,956214,43054898663,1439904705,115180.0,5620855653.0,-82830.0,-2143422907.0,-32552.0,-3522697413.0,-39639.0,-3392650913.0,1611.0,91175500.0,16095.0,486249100.0,0.0,0.0,-8097.0,-520784900.0,-2522.0,-186686200.0,813.0,59921305.0,-611.0,-14656638.0,8
"가죽, 가방 및 유사제품 제조업",1255673,18859817555,252049270,-15892.0,237879085.0,3588.0,-92808505.0,13180.0,93004540.0,-2439.0,-88849560.0,9392.0,116532555.0,-5741.0,-72444500.0,-115.0,-6447200.0,9974.0,123347935.0,2109.0,20865310.0,-1260.0,-243573960.0,384.0,5498840.0,5
개인 및 가정용품 수리업,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
개인 및 가정용품 임대업,16170,376007100,51387350,2528.0,58589450.0,-4375.0,-101568550.0,1894.0,44074050.0,-237.0,-5626650.0,-228.0,-5274050.0,1532.0,35716100.0,0.0,0.0,1000.0,23279850.0,-173.0,-4021200.0,-49.0,-1141850.0,2.0,46900.0,1
건물 건설업,17453563,97561669858,4334489541,-1327493.0,4143621262.0,970479.0,-4493263617.0,344894.0,-191088412.0,-182385.0,-1779704746.0,6752.0,-42089506.0,1170281.0,5720190239.0,-749.0,-2186330.0,-51784.0,-997719995.0,-599924.0,-3100265919.0,15740.0,707552269.0,-3620.0,-166821502.0,24
건물설비 설치 공사업,89051,1037291255,0,-741.0,28316400.0,97.0,-30501910.0,965.0,7079055.0,950.0,7018830.0,0.0,0.0,15.0,60225.0,0.0,0.0,0.0,0.0,0.0,0.0,-489.0,-7413290.0,168.0,2519745.0,2
