티커,Name,Market,Sector,Industry,종가,거래량,거래대금,등락률,공매도거래대금,공매도비중,개인_순매수량,개인_순매수대금,외국인_순매수량,외국인_순매수대금,기관합계_순매수량,기관합계_순매수대금,금융투자_순매수량,금융투자_순매수대금,보험_순매수량,보험_순매수대금,투신_순매수량,투신_순매수대금,은행_순매수량,은행_순매수대금,연기금_순매수량,연기금_순매수대금,사모_순매수량,사모_순매수대금,기타법인_순매수량,기타법인_순매수대금,기타외국인_순매수량,기타외국인_순매수대금
095570,AJ네트웍스,유가,산업용 기계 및 장비 임대업,"렌탈(파렛트, OA장비, 건설장비)",5290,866963,4630430700,0.19,1846290,0.04,109803.0,578551125.0,138801.0,755279685.0,-250320.0,-1343043730.0,-199539.0,-1076832860.0,-273.0,-1402400.0,-86.0,-454940.0,0.0,0.0,-50272.0,-263560030.0,-150.0,-793500.0,1358.0,7169980.0,358.0,2042940.0
006840,AK홀딩스,유가,기타 금융업,지주사업,7640,19049,146216495,-1.67,4153010,2.84,2899.0,22348640.0,-4798.0,-36807490.0,-129.0,-1057310.0,-129.0,-1057310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2028.0,15516160.0,0.0,0.0
027410,BGF,유가,기타 금융업,지주회사,3920,152692,603732224,-2.85,4056105,0.67,-51.0,72995.0,3623.0,14302426.0,-4510.0,-18183206.0,-4093.0,-16557530.0,0.0,0.0,-176.0,-690400.0,76.0,307364.0,0.0,0.0,-317.0,-1242640.0,1000.0,4000150.0,-62.0,-192365.0
282330,BGF리테일,유가,종합 소매업,체인화 편의점,120300,40128,4832055250,-0.91,573770000,10.8,-6511.0,-783268850.0,10625.0,1277316800.0,-3823.0,-459020350.0,-5459.0,-656622900.0,-148.0,-17954700.0,568.0,68416700.0,0.0,0.0,1202.0,145310950.0,14.0,1829600.0,-207.0,-24913100.0,-84.0,-10114500.0
138930,BNK금융지주,유가,기타 금융업,금융지주회사,16470,937192,15642968830,-0.84,687209660,3.81,-74452.0,-1264393510.0,257819.0,4300615305.0,16682.0,292075700.0,-135854.0,-2254443480.0,18751.0,317193375.0,51590.0,858412045.0,0.0,0.0,12589.0,211848750.0,-4136.0,-68230510.0,-200015.0,-3327724430.0,-34.0,-573065.0
001460,BYC,유가,봉제의복 제조업,"메리야스,란제리 제조,도매/건축공사/부동산 임대,분양,공급",41700,8250,343676350,0.12,0,0.0,-1847.0,-77103100.0,823.0,34186600.0,1037.0,43423350.0,264.0,11083350.0,0.0,0.0,-8.0,-333600.0,0.0,0.0,0.0,0.0,781.0,32673600.0,-13.0,-506850.0,0.0,0.0
001465,BYC우,KOSPI,기타/미분류,기타/미분류,23600,2835,66482850,-1.67,774850,1.17,-990.0,-23265900.0,41.0,976700.0,929.0,21819200.0,929.0,21819200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,470000.0
001040,CJ,유가,기타 금융업,지주회사,211000,205273,43875540500,-2.99,2252582000,4.3,-15080.0,-3080168500.0,7423.0,1386702000.0,8814.0,1920849500.0,-18841.0,-4046547750.0,1207.0,256659250.0,13714.0,2929706000.0,0.0,0.0,-4489.0,-943101500.0,17158.0,3710176500.0,-543.0,-93876500.0,-614.0,-133506500.0
079160,CJ CGV,유가,"영화, 비디오물, 방송프로그램 제작 및 배급업","영화상영,영화관 운영",5880,879834,5185372890,-2.81,63837870,1.23,127407.0,752618330.0,-121267.0,-714846455.0,-7567.0,-45775455.0,-6987.0,-42365055.0,0.0,0.0,-43.0,-252840.0,0.0,0.0,0.0,0.0,-537.0,-3157560.0,-549.0,-3444630.0,1976.0,11448210.0
00104K,CJ4우(전환),KOSPI,기타/미분류,기타/미분류,174900,12723,2217422300,-1.63,77687400,3.5,1046.0,183147600.0,-2115.0,-365945000.0,1317.0,227502400.0,1319.0,227835400.0,0.0,0.0,-15.0,-2565100.0,0.0,0.0,0.0,0.0,13.0,2232100.0,-258.0,-46487000.0,10.0,1782000.0
