날짜,기관합계,기타법인,개인,외국인합계,전체,시장
2026-05-27,-12554928224,-144602083708,406440673710,-249283661778,0,KOSPI
2026-05-27,-541138159135,-5652436366,631532578850,-84741983349,0,KOSDAQ
