티커,Name,Market,Sector,Industry,종가,거래량,거래대금,등락률,공매도거래대금,공매도비중,개인_순매수량,개인_순매수대금,외국인_순매수량,외국인_순매수대금,기관합계_순매수량,기관합계_순매수대금,금융투자_순매수량,금융투자_순매수대금,보험_순매수량,보험_순매수대금,투신_순매수량,투신_순매수대금,은행_순매수량,은행_순매수대금,연기금_순매수량,연기금_순매수대금,사모_순매수량,사모_순매수대금,기타법인_순매수량,기타법인_순매수대금,기타외국인_순매수량,기타외국인_순매수대금,시장,업종,주요제품
095570,AJ네트웍스,유가,산업용 기계 및 장비 임대업,"렌탈(파렛트, OA장비, 건설장비)",5300.0,255417.0,1363122990.0,-1.12,7595660.0,0.56,-52005.0,-278635615.0,-18624.0,-99403385.0,71405.0,382185900.0,-232.0,-1230760.0,-256.0,-1361540.0,-740.0,-3941540.0,0.0,0.0,74027.0,396163030.0,-1394.0,-7443290.0,101.0,535370.0,-877.0,-4682270.0,0.0,0.0,0.0
006840,AK홀딩스,유가,기타 금융업,지주사업,8560.0,6234.0,53691520.0,-0.93,325280.0,0.61,-2652.0,-22760280.0,2304.0,19811920.0,370.0,3137060.0,342.0,2897380.0,0.0,0.0,28.0,239680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22.0,-188700.0,0.0,0.0,0.0
027410,BGF,유가,기타 금융업,지주회사,5240.0,250426.0,1310578645.0,-1.13,58877200.0,4.49,-3743.0,-20006210.0,-10126.0,-52688260.0,14811.0,77602210.0,-492.0,-2839150.0,-169.0,-885560.0,-1511.0,-7917640.0,-1037.0,-5432800.0,0.0,0.0,18020.0,94677360.0,0.0,0.0,-942.0,-4907740.0,0.0,0.0,0.0
282330,BGF리테일,유가,종합 소매업,체인화 편의점,132000.0,53295.0,7019796100.0,-0.75,1392612950.0,18.29,483.0,62496350.0,-3064.0,-406555300.0,3079.0,409464850.0,249.0,32711600.0,-114.0,-14985800.0,-17.0,-1529450.0,0.0,0.0,5243.0,693087100.0,-2282.0,-299818600.0,-501.0,-65807900.0,3.0,402000.0,0.0,0.0,0.0
138930,BNK금융지주,유가,기타 금융업,금융지주회사,18730.0,960892.0,17954527830.0,-0.69,1957352610.0,9.82,100265.0,1856948490.0,-293673.0,-5487223300.0,18559.0,357745135.0,56875.0,1066587910.0,-5507.0,-102753155.0,-22204.0,-414905610.0,6773.0,126771980.0,-150252.0,-2800119360.0,-3984.0,-73799630.0,174586.0,3267600750.0,263.0,4928925.0,0.0,0.0,0.0
001460,BYC,유가,봉제의복 제조업,"메리야스,란제리 제조,도매/건축공사/부동산 임대,분양,공급",50400.0,1949.0,97793100.0,0.4,0.0,0.0,-421.0,-21298950.0,258.0,12982200.0,-55.0,-2761850.0,0.0,10150.0,-14.0,-705600.0,-8.0,-403200.0,0.0,0.0,0.0,0.0,-33.0,-1663200.0,180.0,9179500.0,38.0,1899100.0,0.0,0.0,0.0
001465,BYC우,KOSPI,기타/미분류,기타/미분류,34000.0,849.0,28755800.0,-0.58,2530800.0,8.8,13.0,465250.0,-98.0,-3323350.0,0.0,500.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2690050.0,5.0,167550.0,0.0,0.0,0.0
001040,CJ,유가,기타 금융업,지주회사,224500.0,70345.0,15771586000.0,-1.32,1457709000.0,7.61,-15104.0,-3382220500.0,-8133.0,-1830425250.0,23251.0,5215752250.0,5951.0,1331114000.0,-136.0,-30407250.0,15025.0,3373351000.0,0.0,0.0,365.0,81707500.0,2072.0,465840000.0,-131.0,-29113500.0,117.0,26007000.0,0.0,0.0,0.0
079160,CJ CGV,유가,"영화, 비디오물, 방송프로그램 제작 및 배급업","영화상영,영화관 운영",4935.0,318428.0,1563243820.0,1.02,37649118.0,2.41,-62049.0,-304943518.0,35354.0,172723601.0,21372.0,105694702.0,-4106.0,-20003299.0,0.0,0.0,85.0,419475.0,0.0,0.0,0.0,0.0,25393.0,125278526.0,6806.0,33746350.0,-1483.0,-7221135.0,0.0,0.0,0.0
00104K,CJ4우(전환),KOSPI,기타/미분류,기타/미분류,192000.0,11784.0,2254469900.0,-1.29,21876600.0,0.97,671.0,125801100.0,-4160.0,-796271100.0,3470.0,666903900.0,551.0,106285100.0,0.0,0.0,-1452.0,-277301900.0,0.0,0.0,0.0,0.0,4371.0,837920700.0,5.0,948400.0,14.0,2617700.0,0.0,0.0,0.0
