corp_code,corp_name,stock_code,corp_cls,report_nm,rcept_no,flr_nm,rcept_dt,rm
00107613,이수페타시스,007660,Y,주권관련사채권의취득결정(자율공시)              ,20241108800872,이수페타시스,20241108,유정
00107613,이수페타시스,007660,Y,기업설명회(IR)개최(안내공시)              ,20241108800871,이수페타시스,20241108,유
00107613,이수페타시스,007660,Y,주요사항보고서(유상증자결정),20241108000542,이수페타시스,20241108,정
00828761,레이,228670,K,[기재정정]최대주주변경을수반하는주식담보제공계약체결              ,20241108900869,레이,20241108,코정
01423916,온코크로스,382150,K,[첨부정정]증권신고서(지분증권),20241108000570,온코크로스,20241108,정
00828761,레이,228670,K,[기재정정]최대주주변경을수반하는주식담보제공계약체결              ,20241108900865,레이,20241108,코정
00249441,씨씨에스,066790,K,횡령ㆍ배임혐의진행사항              ,20241108900864,씨씨에스,20241108,코
00411808,제이오,418550,K,기타시장안내              (의무보유 예외 인정),20241108900859,코스닥시장본부,20241108,코
01480708,HEM파마,376270,K,임원ㆍ주요주주특정증권등소유상황보고서,20241108000561,김봉준,20241108,
01423916,온코크로스,382150,K,[기재정정]증권신고서(지분증권),20241108000560,온코크로스,20241108,정
01480708,HEM파마,376270,K,임원ㆍ주요주주특정증권등소유상황보고서,20241108000559,박소영,20241108,
01089378,디와이디,219550,K,[기재정정]주요사항보고서(자기전환사채매도결정),20241108000557,디와이디,20241108,정
00788773,씨젠,096530,K,연결재무제표기준영업(잠정)실적(공정공시)              ,20241108900832,씨젠,20241108,코
00411808,제이오,418550,K,주요사항보고서(전환사채권발행결정),20241108000553,제이오,20241108,정
01480708,HEM파마,376270,K,임원ㆍ주요주주특정증권등소유상황보고서,20241108000556,빌헤름홀잡펠,20241108,
00867034,듀켐바이오,176750,K,증권신고서(지분증권),20241108000555,듀켐바이오,20241108,정
01480708,HEM파마,376270,K,임원ㆍ주요주주특정증권등소유상황보고서,20241108000554,지요셉,20241108,
01480708,HEM파마,376270,K,주식등의대량보유상황보고서(일반),20241108000552,지요셉,20241108,
00628189,웅진씽크빅,095720,Y,주주명부폐쇄기간또는기준일설정              ,20241108800819,웅진씽크빅,20241108,유
00977641,하이로닉,149980,K,[기재정정]주요사항보고서(자기주식취득신탁계약체결결정),20241108000548,하이로닉,20241108,정
01089378,디와이디,219550,K,[기재정정]주요사항보고서(자기전환사채매도결정),20241108000551,디와이디,20241108,정
00560122,한울소재과학,091440,K,주요사항보고서(유상증자결정),20241108000545,한울소재과학,20241108,정
01109690,도부,227420,N,임원ㆍ주요주주특정증권등소유상황보고서,20241108000550,김충범,20241108,
00411808,제이오,418550,K,주요사항보고서(유상증자결정),20241108000532,제이오,20241108,정
00411808,제이오,418550,K,최대주주변경을수반하는주식양수도계약체결              ,20241108900811,제이오,20241108,코
00363510,제이케이시냅스,060230,K,[기재정정]임원ㆍ주요주주특정증권등소유상황보고서,20241108000549,제이와이미래기술컴퍼니,20241108,
00560122,한울소재과학,091440,K,주요사항보고서(유상증자결정),20241108000544,한울소재과학,20241108,정
00363510,제이케이시냅스,060230,K,[기재정정]주식등의대량보유상황보고서(일반),20241108000547,제이와이미래기술컴퍼니,20241108,
00161426,한미사이언스,008930,Y,기업가치제고계획(자율공시)              ,20241108800814,한미사이언스,20241108,유
00628189,웅진씽크빅,095720,Y,연결재무제표기준영업(잠정)실적(공정공시)              ,20241108800808,웅진씽크빅,20241108,유
00560122,한울소재과학,091440,K,소액공모공시서류(지분증권),20241108000541,한울소재과학,20241108,정
01109690,도부,227420,N,주식등의대량보유상황보고서(일반),20241108000540,김충범,20241108,
00560122,한울소재과학,091440,K,주요사항보고서(유상증자결정),20241108000524,한울소재과학,20241108,정
00308559,코디,080530,K,주식등의대량보유상황보고서(약식),20241108000537,신한캐피탈,20241108,
00763473,코스메카코리아,241710,K,주식등의대량보유상황보고서(약식),20241108000535,KB자산운용,20241108,
00102858,고려아연,010130,Y,불성실공시법인지정예고              ,20241108800803,유가증권시장본부,20241108,유
00210740,대화제약,067080,K,주식등의대량보유상황보고서(일반),20241108000534,김운장,20241108,정
00486705,아주스틸,139990,Y,주주총회소집결의              ,20241108800800,아주스틸,20241108,유정
00674498,골프존홀딩스,121440,K,투자판단관련주요경영사항(자회사의 주요경영사항)              ,20241108900764,골프존홀딩스,20241108,코
00486705,아주스틸,139990,Y,주주명부폐쇄기간또는기준일설정              ,20241108800751,아주스틸,20241108,유
00164724,현대엘리베이터,017800,Y,최대주주등소유주식변동신고서              ,20241108800802,현대엘리베이터,20241108,유
00863038,캐리,313760,K,대표이사변경              ,20241108900755,캐리,20241108,코
00152862,코오롱,002020,Y,[기재정정]단일판매ㆍ공급계약체결(자회사의 주요경영사항)              ,20241108800787,코오롱,20241108,유
00525642,코오롱생명과학,102940,K,주식등의대량보유상황보고서(약식),20241108000533,씨에스지제일차,20241108,
00164724,현대엘리베이터,017800,Y,주식등의대량보유상황보고서(일반),20241108000531,현대홀딩스컴퍼니,20241108,
00159209,한전기술,052690,Y,주주총회소집결의              ,20241108800786,한전기술,20241108,유
00442631,태양기계,116100,N,기업설명회(IR)개최결과              ,20241108600793,태양기계,20241108,넥
00210740,대화제약,067080,K,주식등의대량보유상황보고서(일반),20241108000530,김수지,20241108,정
00203290,콜마홀딩스,024720,Y,연결재무제표기준영업(잠정)실적(공정공시)              ,20241108800784,콜마홀딩스,20241108,유
01109690,도부,227420,N,임원ㆍ주요주주특정증권등소유상황보고서,20241108000529,김충범,20241108,
00164724,현대엘리베이터,017800,Y,임원ㆍ주요주주특정증권등소유상황보고서,20241108000528,황학구,20241108,
00203290,콜마홀딩스,024720,Y,영업(잠정)실적(공정공시)              ,20241108800782,콜마홀딩스,20241108,유
01359815,한울반도체,320000,K,의결권대리행사권유참고서류,20241108000527,한울반도체,20241108,
01105153,두산로보틱스,454910,Y,[기재정정]증권신고서(합병),20241108000526,두산로보틱스,20241108,정철
01442966,마스턴프리미어리츠,357430,Y,자본잠식50%이상또는매출액50억원미만사실발생              ,20241108800770,마스턴프리미어리츠,20241108,유
01288827,HPSP,403870,K,임원ㆍ주요주주특정증권등소유상황보고서,20241108000525,CHIU EDDIE KA HO,20241108,
00486705,아주스틸,139990,Y,타법인주식및출자증권취득결정(자율공시)              ,20241108800773,아주스틸,20241108,유
00486705,아주스틸,139990,Y,유상증자결정(자율공시)(종속회사의주요경영사항)              ,20241108800771,아주스틸,20241108,유
00152880,코오롱글로벌,003070,Y,[기재정정]단일판매ㆍ공급계약체결              ,20241108800762,코오롱글로벌,20241108,유
00867034,듀켐바이오,176750,K,주요사항보고서(유상증자결정),20241108000521,듀켐바이오,20241108,정
00102858,고려아연,010130,Y,[기재정정]주요사항보고서(자기주식취득신탁계약해지결정),20241108000518,고려아연,20241108,
00159209,한전기술,052690,Y,주주명부폐쇄기간또는기준일설정              ,20241108800702,한전기술,20241108,유
00828761,레이,228670,K,최대주주변경을수반하는주식담보제공계약체결              ,20241108900763,레이,20241108,코정
00203290,콜마홀딩스,024720,Y,주식등의대량보유상황보고서(일반),20241108000523,윤상현,20241108,
01105153,두산로보틱스,454910,Y,[기재정정]주요사항보고서(회사합병결정),20241108000494,두산로보틱스,20241108,정
