Sector,거래량,거래대금,공매도거래대금,개인_순매수량,개인_순매수대금,외국인_순매수량,외국인_순매수대금,기관합계_순매수량,기관합계_순매수대금,금융투자_순매수량,금융투자_순매수대금,보험_순매수량,보험_순매수대금,투신_순매수량,투신_순매수대금,은행_순매수량,은행_순매수대금,연기금_순매수량,연기금_순매수대금,사모_순매수량,사모_순매수대금,기타법인_순매수량,기타법인_순매수대금,기타외국인_순매수량,기타외국인_순매수대금,종목수
1차 비철금속 제조업,20849223,312204062802,3824153167,-781826.0,-83366208125.0,844572.0,61760057393.0,-31729.0,25868937422.0,-664.0,4150060935.0,-2053.0,282465727.0,2391.0,1948706700.0,-117.0,-13444300.0,34589.0,18568363550.0,-69674.0,1035281310.0,-33789.0,-3466359436.0,2772.0,-796427254.0,23
1차 철강 제조업,18629985,395194738633,22889407349,43229.0,-38950706920.0,-395441.0,8965635528.0,357911.0,31381092253.0,145569.0,21811501967.0,10257.0,-341663302.0,-13794.0,322282780.0,6524.0,40875810.0,228687.0,9151981510.0,59830.0,530204080.0,-27274.0,-1489273501.0,21575.0,93252640.0,59
가구 제조업,594453,3113543993,69961880,25766.0,-290345381.0,-51982.0,-109765792.0,20155.0,342657016.0,2762.0,32981856.0,14142.0,185593030.0,-23.0,-300270.0,74.0,3166700.0,0.0,0.0,3200.0,121215700.0,5251.0,55864510.0,810.0,1589647.0,9
가전제품 및 정보통신장비 소매업,62221,536353330,866060,-767.0,-7323400.0,3384.0,29896980.0,-2092.0,-18569330.0,-2680.0,-23764930.0,0.0,0.0,588.0,5195600.0,0.0,0.0,0.0,0.0,0.0,0.0,-511.0,-3899220.0,-14.0,-105030.0,2
가정용 기기 제조업,822541,22441442215,1490835627,78659.0,1408310383.0,-67385.0,-890437536.0,-8904.0,-381365657.0,-9517.0,-428690257.0,1280.0,87210700.0,-1982.0,-133413700.0,0.0,0.0,3481.0,237411700.0,-2166.0,-143884100.0,-2936.0,-140441455.0,566.0,3934265.0,8
"가죽, 가방 및 유사제품 제조업",371235,5507934790,146610735,28831.0,305037955.0,25651.0,358193725.0,-31513.0,-439193815.0,-11921.0,-168211825.0,-877.0,-12545210.0,185.0,2631075.0,162.0,9920600.0,0.0,0.0,-19062.0,-270988455.0,-22590.0,-223963585.0,-379.0,-74280.0,5
개인 및 가정용품 수리업,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
개인 및 가정용품 임대업,28883,770742075,49914900,-6459.0,-173136500.0,4285.0,114678400.0,1782.0,47930700.0,547.0,14892900.0,-867.0,-23245600.0,2668.0,71331700.0,0.0,0.0,0.0,0.0,0.0,0.0,393.0,10559950.0,-1.0,-32550.0,1
건물 건설업,49697698,452355774765,10296419504,-611835.0,-6979886006.0,342015.0,1691402786.0,317627.0,5341534345.0,314552.0,3754000933.0,-1477.0,-6184225.0,-886904.0,-7943371190.0,5523.0,18225265.0,665795.0,7792469730.0,220758.0,1731897302.0,-17211.0,301995599.0,-30596.0,-355046724.0,24
건물설비 설치 공사업,438967,7271689778,87950,30905.0,549123823.0,45677.0,826678567.0,-72647.0,-1304106125.0,1369.0,4424550.0,0.0,0.0,8227.0,145860050.0,0.0,0.0,0.0,0.0,-82243.0,-1454390725.0,-3897.0,-71074910.0,-38.0,-621355.0,2
