날짜,기관합계,기타법인,개인,외국인합계,전체,시장
2026-04-21,918068087791,-154100882374,-1920425893772,1156458688355,0,KOSPI
2026-04-21,-120246649058,-87675399279,490875804458,-282953756121,0,KOSDAQ
