Sector,거래량,거래대금,공매도거래대금,개인_순매수량,개인_순매수대금,외국인_순매수량,외국인_순매수대금,기관합계_순매수량,기관합계_순매수대금,금융투자_순매수량,금융투자_순매수대금,보험_순매수량,보험_순매수대금,투신_순매수량,투신_순매수대금,은행_순매수량,은행_순매수대금,연기금_순매수량,연기금_순매수대금,사모_순매수량,사모_순매수대금,기타법인_순매수량,기타법인_순매수대금,기타외국인_순매수량,기타외국인_순매수대금,종목수
1차 비철금속 제조업,24078891,168690099574,7599723120,-1578316.0,-5066322212.0,1091719.0,6015188968.0,-18291.0,-2404247026.0,14263.0,1355213158.0,-1915.0,-721799250.0,50981.0,2806027350.0,-10.0,25095800.0,-4643.0,673316850.0,-77106.0,-6574702834.0,159423.0,507364963.0,345465.0,948015307.0,23
1차 철강 제조업,39202448,734324026621,34385454381,-110905.0,-169175682788.0,412577.0,113289308120.0,-342155.0,60519537833.0,100396.0,29476685283.0,-8839.0,5062311315.0,2938.0,8913070360.0,-3998.0,865789710.0,-76715.0,17396932395.0,-356066.0,-1178184305.0,20472.0,-3944282911.0,20011.0,-688880254.0,59
가구 제조업,6454525,50638042898,103579945,233768.0,1750315932.0,-154975.0,-1104175277.0,-1675.0,-17964352.0,-763.0,-1540172.0,-7.0,-87450.0,0.0,0.0,-45.0,-1670750.0,-871.0,-15043830.0,11.0,377850.0,-87094.0,-712253590.0,9976.0,84077287.0,9
가전제품 및 정보통신장비 소매업,29607,226344715,1347740,3777.0,31504320.0,-3952.0,-32725840.0,25.0,208200.0,25.0,208200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,874900.0,20.0,138420.0,2
가정용 기기 제조업,857793,15217718362,1157887536,-48207.0,-710706291.0,42506.0,514102097.0,2016.0,218050054.0,-4501.0,-230891596.0,-160.0,-10971000.0,6448.0,442641050.0,0.0,0.0,0.0,0.0,230.0,17339800.0,-5165.0,-82404945.0,8850.0,60959085.0,8
"가죽, 가방 및 유사제품 제조업",297213,3221088125,95035410,11962.0,-19590730.0,-37810.0,-411200650.0,24215.0,312424540.0,3118.0,35629010.0,-527.0,-6961410.0,3645.0,49127640.0,-107.0,-6439500.0,-794.0,-9238670.0,18880.0,250307470.0,2404.0,123969630.0,-771.0,-5602790.0,5
개인 및 가정용품 수리업,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
개인 및 가정용품 임대업,10752,264771725,11244500,3282.0,80580825.0,-2837.0,-69635800.0,152.0,3702925.0,-322.0,-7996550.0,7.0,174650.0,467.0,11524825.0,0.0,0.0,0.0,0.0,0.0,0.0,-609.0,-14945950.0,12.0,298000.0,1
건물 건설업,110970146,3614513543870,50629901073,-7678416.0,-269533863805.0,7899464.0,271672390950.0,-198079.0,-1514210353.0,230108.0,11639692745.0,-79247.0,-2606130075.0,-103218.0,-3074420840.0,-5416.0,-16064940.0,-273002.0,-8552892325.0,32699.0,1095763457.0,-34829.0,-869745336.0,11860.0,245428544.0,24
건물설비 설치 공사업,46864,682457505,3367535,4859.0,80346370.0,-4201.0,-67767855.0,-730.0,-14276840.0,-36.0,-321990.0,-12.0,-241100.0,0.0,0.0,0.0,0.0,0.0,0.0,-682.0,-13713750.0,0.0,0.0,72.0,1698325.0,2
