날짜,기관합계,기타법인,개인,외국인합계,전체,시장
2026-03-11,782135420831,-17259789106,-508618474128,-256257157597,0,KOSPI
2026-03-11,-126669010346,-46353987661,254217181547,-81194183540,0,KOSDAQ
