날짜,기관합계,기타법인,개인,외국인합계,전체,시장
2026-09-10,574361497881,1667108542333,380191051049,-2621661091263,0,KOSPI
2026-09-10,1399593685272,-4440236341,-269812373219,-1125341075712,0,KOSDAQ
