날짜,기관합계,기타법인,개인,외국인합계,전체,시장
2026-05-22,758319231649,98355180731,1065462936426,-1922137348806,0,KOSPI
2026-05-22,300980200025,-19173923500,-879298792978,597492516453,0,KOSDAQ
