날짜,기관합계,기타법인,개인,외국인합계,전체,시장
2026-05-19,157475263234,-62180711479,5628947333872,-5724241885627,0,KOSPI
2026-05-19,-65892792141,-168025976475,103237427271,130681341345,0,KOSDAQ
