날짜,기관합계,기타법인,개인,외국인합계,전체,시장
2026-04-01,4041874436569,362017996923,-3762839014337,-641053419155,0,KOSPI
2026-04-01,460864946395,1689341616,-901057135989,438502847978,0,KOSDAQ
