Sector,거래량,거래대금,공매도거래대금,개인_순매수량,개인_순매수대금,외국인_순매수량,외국인_순매수대금,기관합계_순매수량,기관합계_순매수대금,금융투자_순매수량,금융투자_순매수대금,보험_순매수량,보험_순매수대금,투신_순매수량,투신_순매수대금,은행_순매수량,은행_순매수대금,연기금_순매수량,연기금_순매수대금,사모_순매수량,사모_순매수대금,기타법인_순매수량,기타법인_순매수대금,기타외국인_순매수량,기타외국인_순매수대금,종목수
1차 비철금속 제조업,20358640,301860662924,7308884601,-1268502.0,-5349637888.0,1413860.0,-4229825053.0,170749.0,12578105997.0,60684.0,4176328026.0,24168.0,586747695.0,53078.0,4269031920.0,-919.0,-202714750.0,39747.0,678786466.0,-5499.0,3116630590.0,-104451.0,-1271799421.0,-211656.0,-1726843635.0,23
1차 철강 제조업,15099465,438831527377,25773149302,-613605.0,-2227081880.0,529097.0,509167212.0,126712.0,6439747343.0,23925.0,1878112083.0,13360.0,304434670.0,63819.0,2780008735.0,-3374.0,-107412395.0,103718.0,3990259060.0,-74576.0,-2347798365.0,-32614.0,-3868807936.0,-9590.0,-853024739.0,59
가구 제조업,428588,2265060191,133275900,-43314.0,-298279367.0,59160.0,264096480.0,-7771.0,-100259914.0,606.0,3282426.0,3.0,88750.0,-7977.0,-91753990.0,-132.0,-3865200.0,-258.0,-7583050.0,-13.0,-428850.0,-9506.0,127382181.0,1431.0,7060620.0,9
가전제품 및 정보통신장비 소매업,41452,287929820,4962120,4197.0,31538560.0,-5433.0,-38527200.0,1462.0,8545420.0,1462.0,8545380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-226.0,-1556780.0,2
가정용 기기 제조업,6391289,77261347045,2583025574,-139528.0,-2279717504.0,199125.0,2737300771.0,309.0,256347093.0,-4896.0,-373767387.0,3519.0,238081850.0,-4089.0,-289461170.0,0.0,0.0,10023.0,715726900.0,-4248.0,-34233000.0,-44241.0,-450546150.0,-15665.0,-263384210.0,9
"가죽, 가방 및 유사제품 제조업",370131,3987340207,98725085,115644.0,1415622142.0,-112821.0,-1380768272.0,-2441.0,-28628255.0,-5933.0,-68569000.0,-32.0,-397210.0,25488.0,315114010.0,-64.0,-3743200.0,-29599.0,-366863700.0,7699.0,95830845.0,4171.0,47691770.0,-4553.0,-53917385.0,5
개인 및 가정용품 수리업,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
개인 및 가정용품 임대업,20270,482891925,67647850,4633.0,110753225.0,-4122.0,-98682425.0,0.0,118725.0,608.0,14532800.0,-793.0,-18871675.0,1244.0,29668250.0,0.0,0.0,-1001.0,-23829750.0,0.0,0.0,-501.0,-11959925.0,-10.0,-229600.0,1
건물 건설업,22541124,472695750861,29476113213,-1312243.0,-20670136439.0,1226396.0,31299191119.0,168735.0,-7995394294.0,-139857.0,-2195770535.0,-2512.0,-64215775.0,446228.0,1045079683.0,-5661.0,-90454910.0,-248956.0,-7129337250.0,121980.0,479976378.0,-45789.0,-1013082945.0,-37099.0,-1620577441.0,24
건물설비 설치 공사업,167964,2603473085,2741235,24198.0,534213255.0,-23208.0,-537011210.0,-1091.0,-4990835.0,-1048.0,-3743635.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.0,-1247200.0,-151.0,963440.0,252.0,6825350.0,2
