corp_code,corp_name,stock_code,corp_cls,report_nm,rcept_no,flr_nm,rcept_dt,rm
00164618,현대사료,016790,K,기타시장안내              (상장폐지 관련 이의신청서 접수 및 개선기간 부여),20240409900816,코스닥시장본부,20240409,코
00164618,현대사료,016790,K,주권매매거래정지기간변경              (개선기간 부여),20240409900815,코스닥시장본부,20240409,코
01416642,다보링크,340360,K,소속부변경              ,20240409900779,코스닥시장본부,20240409,코
00220109,알파AI,043100,K,[기재정정]경영권변경등에관한계약체결              ,20240409900747,알파AI,20240409,코정
00246620,케이엘넷,039420,K,[기재정정]정기주주총회결과              ,20240409900772,케이엘넷,20240409,코
01188378,시스웍,269620,K,기타시장안내              (상장적격성 실질심사 대상결정 기한 안내),20240409900802,코스닥시장본부,20240409,코
01397903,엔젠바이오,354200,K,최대주주변경              ,20240409900786,엔젠바이오,20240409,코
00103662,광명전기,017040,Y,임원ㆍ주요주주특정증권등소유상황보고서,20240409004116,나반홀딩스,20240409,
