티커,Name,Market,Sector,Industry,종가,거래량,거래대금,등락률,공매도거래대금,공매도비중,개인_순매수량,개인_순매수대금,외국인_순매수량,외국인_순매수대금,기관합계_순매수량,기관합계_순매수대금,금융투자_순매수량,금융투자_순매수대금,보험_순매수량,보험_순매수대금,투신_순매수량,투신_순매수대금,은행_순매수량,은행_순매수대금,연기금_순매수량,연기금_순매수대금,사모_순매수량,사모_순매수대금,기타법인_순매수량,기타법인_순매수대금,기타외국인_순매수량,기타외국인_순매수대금
095570,AJ네트웍스,유가,산업용 기계 및 장비 임대업,"렌탈(파렛트, OA장비, 건설장비)",5140,145788,749986795,1.18,488240,0.07,-8579.0,-43862205.0,6687.0,34105490.0,725.0,3740520.0,-60.0,-308070.0,-71.0,-363550.0,0.0,0.0,0.0,0.0,0.0,0.0,856.0,4412140.0,281.0,1449675.0,886.0,4566520.0
006840,AK홀딩스,유가,기타 금융업,지주사업,8270,7012,57628240,3.12,295400,0.51,-2158.0,-17669880.0,1957.0,16019370.0,102.0,838870.0,102.0,838870.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,811640.0,0.0,0.0
027410,BGF,유가,기타 금융업,지주회사,4770,328508,1562296564,4.38,2168810,0.14,-43255.0,-204369973.0,17141.0,79861301.0,26114.0,124509572.0,-12894.0,-61378870.0,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,38171918.0,31008.0,147716524.0,0.0,-900.0,0.0,0.0
282330,BGF리테일,유가,종합 소매업,체인화 편의점,133900,33184,4427077750,-0.67,1218922100,25.55,-7663.0,-1019633750.0,10493.0,1398559500.0,-2809.0,-376108000.0,-3676.0,-492597800.0,1072.0,143498600.0,-1300.0,-173488300.0,0.0,0.0,2068.0,276129000.0,-1047.0,-139550100.0,3.0,371450.0,-24.0,-3189200.0
138930,BNK금융지주,유가,기타 금융업,금융지주회사,17600,631529,11197589915,-0.17,1108961450,9.24,139557.0,2467365700.0,84012.0,1483562965.0,-215653.0,-3811975055.0,25276.0,453599340.0,-13911.0,-246162160.0,-6778.0,-118810195.0,0.0,0.0,-209054.0,-3702968325.0,-191.0,-3106740.0,-7915.0,-138934180.0,-1.0,-19430.0
001460,BYC,유가,봉제의복 제조업,"메리야스,란제리 제조,도매/건축공사/부동산 임대,분양,공급",46700,4573,211720750,-0.11,15572250,5.02,381.0,17713300.0,-359.0,-16811100.0,193.0,9021000.0,193.0,9021000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-215.0,-9923200.0,0.0,0.0
001465,BYC우,KOSPI,기타/미분류,기타/미분류,29050,506,14582900,0.35,1247400,8.55,128.0,3703350.0,-128.0,-3703750.0,0.0,400.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001040,CJ,유가,기타 금융업,지주회사,190700,78237,15000939650,1.38,3060703500,18.35,-2073.0,-404558950.0,-8426.0,-1614856250.0,10349.0,1990464200.0,8399.0,1611393500.0,985.0,188873950.0,4641.0,893479100.0,0.0,0.0,-3083.0,-590334200.0,-593.0,-112948550.0,150.0,28885150.0,0.0,65850.0
079160,CJ CGV,유가,"영화, 비디오물, 방송프로그램 제작 및 배급업","영화상영,영화관 운영",4675,222814,1046020692,-0.32,274224460,26.22,86432.0,404068716.0,-51126.0,-239357794.0,-36885.0,-172135497.0,-241.0,-1075455.0,0.0,0.0,-10133.0,-47373067.0,0.0,0.0,0.0,0.0,-26511.0,-123686975.0,1000.0,4719950.0,579.0,2704625.0
00104K,CJ4우(전환),KOSPI,기타/미분류,기타/미분류,169800,7593,1287415600,0.77,9499300,0.74,409.0,68535200.0,1025.0,174049300.0,-1463.0,-247486800.0,-691.0,-116908200.0,-203.0,-34329800.0,-335.0,-56675900.0,0.0,0.0,-234.0,-39572900.0,0.0,0.0,29.0,4902300.0,0.0,0.0
