Sector,거래량,거래대금,공매도거래대금,개인_순매수량,개인_순매수대금,외국인_순매수량,외국인_순매수대금,기관합계_순매수량,기관합계_순매수대금,금융투자_순매수량,금융투자_순매수대금,보험_순매수량,보험_순매수대금,투신_순매수량,투신_순매수대금,은행_순매수량,은행_순매수대금,연기금_순매수량,연기금_순매수대금,사모_순매수량,사모_순매수대금,기타법인_순매수량,기타법인_순매수대금,기타외국인_순매수량,기타외국인_순매수대금,종목수
1차 비철금속 제조업,86378793,390417981398,5650115981,-3482060.0,12714206690.0,3527126.0,-2849440891.0,47221.0,-11218035480.0,20864.0,-9106157869.0,19274.0,2203692900.0,10619.0,-1830930268.0,-5.0,-1634200.0,8141.0,-1822959916.0,-11595.0,-651232077.0,27624.0,1625376053.0,-119911.0,-272106372.0,23
1차 철강 제조업,14243270,397223780720,36686834851,-885689.0,68241238447.0,1000718.0,-55739742635.0,-131154.0,-20214058090.0,52567.0,-10524961180.0,-18921.0,-1931855025.0,-57207.0,3941547940.0,-2739.0,-78596905.0,-28517.0,-1818624380.0,-76335.0,-9800979920.0,42878.0,7592348734.0,-26753.0,120213544.0,59
가구 제조업,1430823,3677241640,77005796,33171.0,150056070.0,203711.0,539208191.0,-9540.0,-215067605.0,-596.0,-7617580.0,-140.0,-1696345.0,-4107.0,-47181635.0,-76.0,-3106350.0,-180.0,-3908165.0,-4441.0,-151557530.0,-226388.0,-474105167.0,-954.0,-91489.0,9
가전제품 및 정보통신장비 소매업,66866,506768720,3617850,-6669.0,-47314470.0,11298.0,84101040.0,-4614.0,-36642410.0,170.0,1143380.0,0.0,0.0,-4738.0,-37422700.0,0.0,0.0,-46.0,-363090.0,0.0,0.0,-19.0,-176370.0,4.0,32210.0,2
가정용 기기 제조업,753050,25029591890,1811162243,-120047.0,-3847256390.0,84539.0,1321685596.0,35099.0,2514553972.0,22599.0,1710084472.0,-5.0,-303200.0,16075.0,1004693150.0,0.0,0.0,-4110.0,-243161400.0,540.0,43240950.0,103.0,14239155.0,306.0,-3222333.0,8
"가죽, 가방 및 유사제품 제조업",460203,5472223120,61961870,40436.0,657862685.0,-18223.0,-111621005.0,-53794.0,-656302165.0,-408.0,-1549250.0,-8660.0,-100560225.0,-23198.0,-268962540.0,21.0,-339410.0,-687.0,-43476900.0,-20861.0,-241350340.0,31571.0,110001415.0,10.0,59070.0,5
개인 및 가정용품 수리업,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
개인 및 가정용품 임대업,37085,900262325,3277600,-10246.0,-248020200.0,18799.0,456936700.0,-8499.0,-207585300.0,-400.0,-9963250.0,-5259.0,-128440925.0,-2943.0,-71682475.0,0.0,0.0,-5.0,-121500.0,108.0,2622850.0,-54.0,-1331200.0,0.0,0.0,1
건물 건설업,23439923,200419713247,13422675814,2058453.0,22318455601.0,-2478951.0,-24748212248.0,157378.0,670409723.0,-166145.0,-2218708910.0,33883.0,78475560.0,-89123.0,-921452070.0,-2451.0,-7240487.0,231603.0,2160023715.0,149629.0,1579691535.0,247481.0,1543647741.0,15639.0,215699183.0,24
건물설비 설치 공사업,134479,1682491890,43210,-13520.0,-63338440.0,4600.0,-59171695.0,4560.0,90560395.0,-626.0,-2688400.0,0.0,0.0,-115.0,-1999435.0,0.0,0.0,0.0,0.0,5301.0,95248230.0,4302.0,30339550.0,58.0,1610190.0,2
