날짜,기관합계,기타법인,개인,외국인합계,전체,시장
2026-02-27,566621550399,236562351333,6249572015585,-7052755917317,0,KOSPI
2026-02-27,445995101106,-35801022405,-472446131864,62252053163,0,KOSDAQ
