날짜,기관합계,기타법인,개인,외국인합계,전체,시장
2026-07-30,80522818815,22351651421,-1430884319848,1328009849612,0,KOSPI
2026-07-30,-143548001276,5992323864,-110783155896,248338833308,0,KOSDAQ
