Sector,거래량,거래대금,공매도거래대금,개인_순매수량,개인_순매수대금,외국인_순매수량,외국인_순매수대금,기관합계_순매수량,기관합계_순매수대금,금융투자_순매수량,금융투자_순매수대금,보험_순매수량,보험_순매수대금,투신_순매수량,투신_순매수대금,은행_순매수량,은행_순매수대금,연기금_순매수량,연기금_순매수대금,사모_순매수량,사모_순매수대금,기타법인_순매수량,기타법인_순매수대금,기타외국인_순매수량,기타외국인_순매수대금,종목수
1차 비철금속 제조업,15304443,117642479117,6129623614,-312147.0,-3464160401.0,343652.0,9155794386.0,-23110.0,-5671691945.0,26241.0,1043337531.0,-442.0,-360867255.0,-14305.0,-701654900.0,-9641.0,-543490900.0,-11942.0,-4723182215.0,-13021.0,-385863406.0,-18380.0,109939611.0,9985.0,-129881651.0,23
1차 철강 제조업,13493054,235430204608,16543145303,-820714.0,18469294124.0,812354.0,-14535895828.0,173157.0,-4844631277.0,185551.0,11402706688.0,13398.0,-1539749575.0,218.0,-8824476785.0,984.0,36642020.0,-47685.0,-5062183155.0,22655.0,-299142920.0,-159204.0,875567477.0,-5593.0,35665504.0,59
가구 제조업,935558,3900414621,189718789,-122968.0,-448138254.0,18159.0,-489101610.0,22252.0,-98874337.0,31572.0,11600068.0,77.0,2209700.0,-10628.0,-129978150.0,19.0,946150.0,1049.0,12864455.0,163.0,3483440.0,82497.0,1034052581.0,60.0,2061620.0,9
가전제품 및 정보통신장비 소매업,40530,322157400,921040,-16671.0,-132603100.0,14294.0,114052575.0,2489.0,19453345.0,2451.0,19154665.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,298680.0,-112.0,-902820.0,0.0,0.0,2
가정용 기기 제조업,516623,13468128092,1028010630,-820.0,-172918348.0,17917.0,991324298.0,-5256.0,-476804055.0,17733.0,812583625.0,-790.0,-44530750.0,-574.0,-32376100.0,0.0,0.0,415.0,23543800.0,-22042.0,-1236061950.0,-6810.0,-335575675.0,-5031.0,-6026220.0,8
"가죽, 가방 및 유사제품 제조업",3121304,28402911850,297955445,-107165.0,-1931450560.0,82978.0,1416940450.0,64571.0,929700765.0,1442.0,4216670.0,2626.0,39416545.0,19193.0,275164090.0,29.0,1654300.0,52593.0,772633285.0,-11312.0,-163384125.0,-32229.0,-340713605.0,-8155.0,-74477050.0,5
개인 및 가정용품 수리업,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
개인 및 가정용품 임대업,10736,275927800,17565450,-361.0,-9284875.0,2153.0,55333200.0,-581.0,-14998025.0,-272.0,-7079925.0,-502.0,-12895300.0,148.0,3820700.0,0.0,0.0,0.0,0.0,45.0,1156500.0,-1176.0,-30145550.0,-35.0,-904750.0,1
건물 건설업,4821197,45142814894,2795604870,-414139.0,-3073645165.0,-50245.0,-1642828568.0,456709.0,4578454406.0,102471.0,870421735.0,19398.0,232743917.0,62836.0,1076549509.0,1337.0,3845461.0,164304.0,1185766336.0,106301.0,1208859368.0,7365.0,155995334.0,310.0,-17976007.0,24
건물설비 설치 공사업,35172,342900765,120620,-2758.0,1054775.0,-2534.0,-73786100.0,4723.0,70566250.0,5986.0,89459380.0,290.0,4352390.0,-331.0,-4952630.0,0.0,0.0,0.0,0.0,-1222.0,-18292890.0,569.0,2165075.0,0.0,0.0,2
