티커,Name,Market,Sector,Industry,종가,거래량,거래대금,등락률,공매도거래대금,공매도비중,개인_순매수량,개인_순매수대금,외국인_순매수량,외국인_순매수대금,기관합계_순매수량,기관합계_순매수대금,금융투자_순매수량,금융투자_순매수대금,보험_순매수량,보험_순매수대금,투신_순매수량,투신_순매수대금,은행_순매수량,은행_순매수대금,연기금_순매수량,연기금_순매수대금,사모_순매수량,사모_순매수대금,기타법인_순매수량,기타법인_순매수대금,기타외국인_순매수량,기타외국인_순매수대금
095570,AJ네트웍스,유가,산업용 기계 및 장비 임대업,"렌탈(파렛트, OA장비, 건설장비)",4640,104086,484107755,0.22,468640,0.1,-45873.0,-213584440.0,43071.0,200566355.0,1240.0,5761535.0,213.0,983130.0,829.0,3858080.0,22.0,102605.0,0.0,0.0,0.0,0.0,176.0,817720.0,-538.0,-2509770.0,2100.0,9766320.0
006840,AK홀딩스,유가,기타 금융업,지주사업,8960,4408,39219040,-0.22,1873700,4.78,347.0,3099610.0,-51.0,-457490.0,-296.0,-2642120.0,-296.0,-2642120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
027410,BGF,유가,기타 금융업,지주회사,4100,78968,321444892,0.86,323860,0.1,-39808.0,-161917992.0,36313.0,147792754.0,3485.0,14084338.0,1747.0,6998460.0,0.0,0.0,48.0,196410.0,1329.0,5414483.0,0.0,0.0,361.0,1474985.0,10.0,40900.0,0.0,0.0
282330,BGF리테일,유가,종합 소매업,체인화 편의점,111300,30017,3326298750,0.36,74596000,1.97,-345.0,-40274000.0,-3802.0,-421251700.0,4094.0,455659600.0,1602.0,178036900.0,1555.0,173253650.0,1002.0,111476100.0,0.0,0.0,-114.0,-12546950.0,49.0,5439900.0,53.0,5866100.0,0.0,0.0
138930,BNK금융지주,유가,기타 금융업,금융지주회사,15970,1004002,15956524155,0.19,2469395470,14.58,-84199.0,-1363072185.0,-259437.0,-4102526000.0,409633.0,6520690715.0,80285.0,1274601955.0,-10804.0,-170827170.0,281741.0,4486885375.0,0.0,0.0,-27365.0,-433095280.0,-14588.0,-230720485.0,-66166.0,-1057779805.0,169.0,2687275.0
001460,BYC,유가,봉제의복 제조업,"메리야스,란제리 제조,도매/건축공사/부동산 임대,분양,공급",43550,8948,396302700,0.35,305300,0.08,85.0,5208100.0,-66.0,-4325050.0,-26.0,-1187400.0,-46.0,-2018900.0,0.0,0.0,0.0,0.0,0.0,0.0,-297.0,-12985000.0,317.0,13816500.0,2.0,87600.0,5.0,216750.0
001465,BYC우,KOSPI,기타/미분류,기타/미분류,25750,2330,59394550,0.39,1133500,1.91,-145.0,-3679850.0,125.0,3162800.0,20.0,517050.0,20.0,517050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001040,CJ,유가,기타 금융업,지주회사,172500,100448,17298518200,-0.98,1059208300,5.11,21196.0,3632678500.0,-10618.0,-1813740200.0,-10683.0,-1836724750.0,7877.0,1357448200.0,-603.0,-102994250.0,-3807.0,-653368550.0,0.0,0.0,-6912.0,-1187835550.0,-7238.0,-1249970600.0,79.0,13375350.0,26.0,4411100.0
079160,CJ CGV,유가,"영화, 비디오물, 방송프로그램 제작 및 배급업","영화상영,영화관 운영",6100,470022,2853216210,1.84,277818330,9.74,21750.0,127571050.0,15308.0,96578180.0,-37976.0,-229784950.0,-14538.0,-88106400.0,-4890.0,-29517800.0,0.0,0.0,0.0,0.0,-18811.0,-113765050.0,263.0,1604300.0,700.0,4298000.0,218.0,1337720.0
00104K,CJ4우(전환),KOSPI,기타/미분류,기타/미분류,155200,13463,2070010650,-1.15,27270400,1.32,1849.0,279941750.0,-1965.0,-301332200.0,-3.0,3313450.0,1944.0,301407600.0,-90.0,-13802900.0,-1570.0,-240392450.0,0.0,0.0,-297.0,-45429800.0,10.0,1531000.0,99.0,15037000.0,20.0,3040000.0
