Sector,거래량,거래대금,공매도거래대금,개인_순매수량,개인_순매수대금,외국인_순매수량,외국인_순매수대금,기관합계_순매수량,기관합계_순매수대금,금융투자_순매수량,금융투자_순매수대금,보험_순매수량,보험_순매수대금,투신_순매수량,투신_순매수대금,은행_순매수량,은행_순매수대금,연기금_순매수량,연기금_순매수대금,사모_순매수량,사모_순매수대금,기타법인_순매수량,기타법인_순매수대금,기타외국인_순매수량,기타외국인_순매수대금,종목수
1차 비철금속 제조업,179915968,448265919303,14228417789,799570.0,18895803225.0,-805485.0,-15200146133.0,10091.0,-3487819535.0,50675.0,-1898436936.0,-9710.0,-329456050.0,-1993.0,-701211775.0,112.0,11300800.0,-24856.0,-2376247229.0,-4152.0,1780559255.0,52718.0,-112164123.0,-56894.0,-95673434.0,23
1차 철강 제조업,11247292,218736898242,20145452994,817403.0,29231856648.0,-574196.0,-8002749399.0,-51072.0,-19889703757.0,-114508.0,-8830478237.0,-60630.0,-1873312955.0,21767.0,-6411000740.0,-1408.0,-52095895.0,84698.0,-2873812445.0,19878.0,224715935.0,-192115.0,-1502741681.0,-20.0,163338189.0,59
가구 제조업,554918,1893770634,61948235,16957.0,-155749712.0,-25265.0,52194925.0,22.0,2643436.0,-41.0,84696.0,0.0,0.0,3.0,26400.0,70.0,2734250.0,0.0,0.0,-10.0,-201910.0,8397.0,100993703.0,-111.0,-82352.0,9
가전제품 및 정보통신장비 소매업,12669,93797100,686730,-678.0,-5680110.0,1081.0,8788050.0,-390.0,-3016630.0,-390.0,-3016630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.0,-91310.0,2
가정용 기기 제조업,471847,11603880621,1950871409,68285.0,3764564775.0,-58768.0,-3143744206.0,-9411.0,-552189693.0,-16492.0,-987845543.0,130.0,7990800.0,2095.0,128906650.0,0.0,0.0,1021.0,62758300.0,3835.0,236000100.0,439.0,-50231783.0,-545.0,-18399093.0,8
"가죽, 가방 및 유사제품 제조업",207735,2380896320,71685300,-47865.0,-374806815.0,38583.0,244091555.0,10505.0,146097690.0,41.0,6054390.0,0.0,0.0,0.0,0.0,-36.0,-2101100.0,257.0,17685900.0,10243.0,124458500.0,-1228.0,-15248910.0,5.0,-133520.0,5
개인 및 가정용품 수리업,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
개인 및 가정용품 임대업,13194,319071025,5068350,-2795.0,-67498425.0,2356.0,56902825.0,439.0,10607600.0,35.0,762500.0,0.0,0.0,410.0,9991200.0,0.0,0.0,0.0,0.0,-6.0,-146100.0,0.0,-12000.0,0.0,0.0,1
건물 건설업,31378949,469254031486,26648652120,4556925.0,65549950639.0,-3560057.0,-51968929203.0,-618731.0,-8362155941.0,-49809.0,-1045699435.0,-31949.0,-736152280.0,-105587.0,-166651537.0,-345.0,-17092634.0,-323158.0,-4814742440.0,-107771.0,-1577540615.0,-378017.0,-5209552025.0,-120.0,-9313470.0,24
건물설비 설치 공사업,70805,822175690,3351200,16518.0,175861425.0,-13321.0,-181278825.0,-3079.0,4995570.0,-4321.0,-16515860.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1242.0,21511430.0,-149.0,-156145.0,31.0,577975.0,2
"건축기술, 엔지니어링 및 관련 기술 서비스업",6416225,200798599896,26481617848,727556.0,30229378120.0,-414124.0,-24104035394.0,-313562.0,-7106755425.0,-121533.0,-4750941235.0,-5992.0,11925325.0,-49201.0,1066957675.0,96.0,16588800.0,-90913.0,-2703563780.0,-47020.0,-776521935.0,-5903.0,827999905.0,6033.0,153412794.0,16
"건축자재, 철물 및 난방장치 도매업",1132451,1821700013,7231992,504062.0,810345706.0,-506082.0,-813505317.0,-46.0,-73738.0,-46.0,-73738.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,764.0,1077936.0,1302.0,2155413.0,1
