Sector,거래량,거래대금,공매도거래대금,개인_순매수량,개인_순매수대금,외국인_순매수량,외국인_순매수대금,기관합계_순매수량,기관합계_순매수대금,금융투자_순매수량,금융투자_순매수대금,보험_순매수량,보험_순매수대금,투신_순매수량,투신_순매수대금,은행_순매수량,은행_순매수대금,연기금_순매수량,연기금_순매수대금,사모_순매수량,사모_순매수대금,기타법인_순매수량,기타법인_순매수대금,기타외국인_순매수량,기타외국인_순매수대금,종목수
1차 비철금속 제조업,18251807,138749266261,19582143290,76985.0,25126515136.0,-284729.0,-9395369280.0,175862.0,-15964413180.0,6389.0,-13727596075.0,9462.0,1087437050.0,20958.0,-103877481.0,-5.0,-298800.0,145455.0,3683625160.0,-6406.0,-6914711284.0,23099.0,233462553.0,8783.0,-195229.0,23
1차 철강 제조업,33357940,656350669938,47243426523,2316360.0,94772869811.0,-2944294.0,-67745460726.0,607356.0,-32030608594.0,190679.0,-33941312152.0,44539.0,1143174510.0,71422.0,499760922.0,-8899.0,-177040385.0,323044.0,2183314055.0,-14359.0,-1771890289.0,1004.0,4523417173.0,19574.0,479782336.0,59
가구 제조업,403547,1900690060,79912473,37994.0,253204662.0,-42648.0,-253087921.0,465.0,3463795.0,245.0,559725.0,0.0,0.0,80.0,322685.0,45.0,1650825.0,0.0,0.0,95.0,930560.0,4173.0,-2403053.0,16.0,-1177483.0,9
가전제품 및 정보통신장비 소매업,32128,242767795,2177490,4858.0,39887510.0,-7659.0,-58492990.0,2768.0,18391650.0,120.0,956830.0,0.0,0.0,32.0,252640.0,0.0,0.0,0.0,0.0,2616.0,17182180.0,37.0,241550.0,-4.0,-27720.0,2
가정용 기기 제조업,1406158,12965695106,1769598503,80291.0,1389340647.0,-91580.0,-976940724.0,12234.0,-383565685.0,8285.0,-631700335.0,-10.0,-627800.0,-374.0,-22875450.0,0.0,0.0,3490.0,219168000.0,843.0,52469900.0,-1580.0,-13509614.0,635.0,-15324624.0,8
"가죽, 가방 및 유사제품 제조업",297536,3050302000,68505100,-34522.0,-241738675.0,23413.0,108887045.0,10498.0,124386660.0,7957.0,113469270.0,7858.0,92798050.0,-2291.0,-35476290.0,-235.0,-13517300.0,0.0,0.0,-2791.0,-32887070.0,954.0,12913250.0,-343.0,-4448280.0,5
개인 및 가정용품 수리업,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
개인 및 가정용품 임대업,17594,434120825,8230000,-279.0,-7099500.0,137.0,3450150.0,-452.0,-11124200.0,391.0,9428950.0,321.0,8040250.0,-56.0,-1380400.0,0.0,0.0,0.0,0.0,26.0,645950.0,595.0,14798650.0,-1.0,-25100.0,1
건물 건설업,54303494,1033965174316,43792262874,6941966.0,159150974033.0,-5903228.0,-137454292070.0,-1255153.0,-26608579817.0,-493073.0,-12532989394.0,-75858.0,-1354723910.0,-204954.0,-1957794035.0,-3208.0,-13604873.0,114325.0,1750377100.0,-517260.0,-10697416805.0,205637.0,4494414672.0,10778.0,417483182.0,24
건물설비 설치 공사업,43801,663736715,1692365,-7710.0,-132180660.0,6160.0,93343375.0,-1713.0,-27995370.0,-1728.0,-28052420.0,0.0,0.0,10.0,38050.0,0.0,0.0,0.0,0.0,5.0,19000.0,2453.0,52011335.0,810.0,14821320.0,2
