티커,Name,Market,Sector,Industry,종가,거래량,거래대금,등락률,공매도거래대금,공매도비중,개인_순매수량,개인_순매수대금,외국인_순매수량,외국인_순매수대금,기관합계_순매수량,기관합계_순매수대금,금융투자_순매수량,금융투자_순매수대금,보험_순매수량,보험_순매수대금,투신_순매수량,투신_순매수대금,은행_순매수량,은행_순매수대금,연기금_순매수량,연기금_순매수대금,사모_순매수량,사모_순매수대금,기타법인_순매수량,기타법인_순매수대금,기타외국인_순매수량,기타외국인_순매수대금
095570,AJ네트웍스,유가,산업용 기계 및 장비 임대업,"렌탈(파렛트, OA장비, 건설장비)",4245.0,76825.0,324573905.0,-2.0799999237060547,22810645.0,7.03000020980835,8740.0,36964940.0,-16143.0,-68119960.0,7299.0,30717180.0,90.0,379665.0,3991.0,16796275.0,3218.0,13541240.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,429440.0,2.0,8400.0
006840,AK홀딩스,유가,기타 금융업,지주사업,5760.0,30573.0,178962340.0,-0.17000000178813934,29100.0,0.019999999552965164,5078.0,30166540.0,-6406.0,-38231000.0,1340.0,8136220.0,1339.0,8130540.0,0.0,0.0,1.0,5680.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.0,-71760.0,0.0,0.0
027410,BGF,유가,기타 금융업,지주회사,3940.0,77071.0,303733875.0,-0.6299999952316284,41155070.0,13.550000190734863,-11463.0,-45390835.0,183.0,912920.0,11150.0,43959890.0,1226.0,4867790.0,3702.0,14533540.0,1730.0,6790390.0,4492.0,17768170.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,518025.0
282330,BGF리테일,유가,종합 소매업,체인화 편의점,125400.0,73239.0,9173702300.0,-0.6299999952316284,1060266000.0,11.3100004196167,-506.0,-63005900.0,-33265.0,-4166358600.0,33789.0,4231692500.0,1482.0,185209650.0,3317.0,417704600.0,4738.0,595891550.0,0.0,0.0,24060.0,3008737600.0,192.0,24149100.0,-18.0,-2328000.0,0.0,0.0
138930,BNK금융지주,유가,기타 금융업,금융지주회사,17930.0,1148584.0,20583093320.0,-2.9200000762939453,3888315990.0,17.790000915527344,6130.0,99950200.0,19319.0,329854005.0,-31229.0,-533571205.0,-43287.0,-768442845.0,-30384.0,-538231925.0,-5137.0,-85623385.0,0.0,0.0,-82944.0,-1472194270.0,37656.0,672366450.0,5891.0,105841600.0,-111.0,-2074600.0
001460,BYC,유가,봉제의복 제조업,"메리야스,란제리 제조,도매/건축공사/부동산 임대,분양,공급",34350.0,3927.0,134428350.0,-2.2799999713897705,6581400.0,4.5,-1039.0,-35355900.0,1150.0,39145350.0,-106.0,-3619100.0,-106.0,-3619100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,511650.0,-20.0,-682000.0
001465,BYC우,KOSPI,기타/미분류,기타/미분류,22650.0,278.0,6403750.0,-4.429999828338623,0.0,0.0,-83.0,-1912050.0,79.0,1818500.0,4.0,93550.0,4.0,93550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001040,CJ,유가,기타 금융업,지주회사,142300.0,146960.0,21022938900.0,-7.360000133514404,1060452950.0,4.210000038146973,-5712.0,-812385250.0,31052.0,4419780500.0,-26126.0,-3720254650.0,4945.0,707292850.0,341.0,48238650.0,-12029.0,-1722887900.0,135.0,18910600.0,-7843.0,-1118426650.0,-11675.0,-1653380300.0,786.0,112812800.0,0.0,46600.0
079160,CJ CGV,유가,"영화, 비디오물, 방송프로그램 제작 및 배급업","영화상영,영화관 운영",4580.0,422074.0,1925676912.0,-0.5400000214576721,277654455.0,14.420000076293945,103641.0,474558549.0,-111417.0,-509769593.0,6639.0,29987749.0,1255.0,5508370.0,0.0,0.0,0.0,0.0,0.0,0.0,5384.0,24479379.0,0.0,0.0,105.0,477750.0,1032.0,4745545.0
00104K,CJ4우(전환),KOSPI,기타/미분류,기타/미분류,139900.0,11970.0,1653712400.0,-5.349999904632568,80495600.0,4.869999885559082,579.0,79137300.0,-1470.0,-205586700.0,541.0,77618400.0,541.0,77618400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,44746000.0,30.0,4085000.0
000120,CJ대한통운,유가,도로 화물 운송업,"Contract Logistics, 포워딩, 항만하역, 해운, 택배국제특송, SCM Consulting",74300.0,66280.0,4915908700.0,-3.130000114440918,1022124450.0,16.59000015258789,12781.0,947410550.0,-16179.0,-1199440350.0,3058.0,226717800.0,5268.0,392543550.0,456.0,33819850.0,12.0,871600.0,0.0,0.0,-2295.0,-171292900.0,-384.0,-29298200.0,172.0,12922000.0,168.0,12390000.0
011150,CJ씨푸드,유가,기타 식품 제조업,"수산물(어묵,맛살)가공품 도매,원양수산업,수출입",1996.0,92146.0,186109428.0,-0.9399999976158142,4328932.0,2.3299999237060547,-23062.0,-46541063.0,22893.0,46203753.0,170.0,339320.0,170.0,339320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-2010.0
011155,CJ씨푸드1우,KOSPI,기타/미분류,기타/미분류,8140.0,258.0,2105140.0,-0.3700000047683716,0.0,0.0,1.0,8440.0,-1.0,-8140.0,0.0,-300.0,0.0,-300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001045,CJ우,KOSPI,기타/미분류,기타/미분류,64600.0,8297.0,542865250.0,-3.0,1054400.0,0.1899999976158142,2524.0,165595050.0,-2770.0,-181644850.0,237.0,15464000.0,237.0,15463900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,585800.0,0.0,0.0
097950,CJ제일제당,유가,기타 식품 제조업,"설탕,소맥분,조미식품,육가공식품(돈육,돼지비계,돼지식용설육),대두가공식품,사료,의약품,생활화학제품 제조,도매,무역/통신판매",198200.0,46506.0,9204764850.0,-1.149999976158142,1253888800.0,11.6899995803833,-5290.0,-1049588950.0,-10226.0,-2020174650.0,15494.0,3065415800.0,2215.0,439818950.0,-393.0,-78051650.0,2293.0,453881800.0,0.0,0.0,10079.0,1991846100.0,1300.0,257920000.0,17.0,3357800.0,5.0,990000.0
097955,CJ제일제당 우,KOSPI,기타/미분류,기타/미분류,120100.0,6977.0,842113300.0,-0.8299999833106995,22211900.0,2.640000104904175,-1554.0,-188600000.0,1513.0,183526000.0,34.0,4230900.0,34.0,4230900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,722300.0,1.0,120800.0
000480,시알홀딩스,유가,"내화, 비내화 요업제품 제조업","내화연와(정형,부정형,S/N,CCN),단열벽돌,스라이딩노즐,연주용 특수내화물 제조",4920.0,66658.0,327562997.0,-1.2999999523162842,8758790.0,2.6700000762939453,-17357.0,-85430768.0,12579.0,62022258.0,4777.0,23403540.0,206.0,1008320.0,2296.0,11248660.0,2275.0,11146560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4970.0
000480,시알홀딩스,유가,"내화, 비내화 요업제품 제조업","내화연와(정형,부정형,S/N,CCN),단열벽돌,스라이딩노즐,연주용 특수내화물 제조",4920.0,66658.0,327562997.0,-1.2999999523162842,8758790.0,2.6700000762939453,-17357.0,-85430768.0,12579.0,62022258.0,4777.0,23403540.0,206.0,1008320.0,2296.0,11248660.0,2275.0,11146560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4970.0
000590,CS홀딩스,유가,기타 금융업,"브랜드 수익, 자회사 배당",70300.0,530.0,36659700.0,-0.14000000059604645,69900.0,0.1899999976158142,23.0,1539900.0,75.0,5148900.0,-98.0,-6688800.0,-98.0,-6688800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
012030,DB,유가,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","컴퓨터 프로그래밍, 시스템 통합 및 관리",1486.0,667419.0,989411652.0,-3.130000114440918,55560053.0,5.619999885559082,86616.0,127716841.0,-161061.0,-238877887.0,73046.0,109121189.0,738.0,1104042.0,0.0,0.0,308.0,451229.0,0.0,0.0,0.0,0.0,72000.0,107565918.0,1450.0,2119850.0,-51.0,-79993.0
005830,DB손해보험,유가,보험업,"자동차보험,화재보험,해상보험,특종보험,장기보험",151400.0,248769.0,37673088250.0,0.8700000047683716,6564042450.0,16.780000686645508,-13416.0,-2040819000.0,-66954.0,-10132180100.0,71462.0,10831729200.0,2118.0,319156400.0,4841.0,735462000.0,1316.0,198271500.0,0.0,0.0,61158.0,9270095100.0,2027.0,308440700.0,8910.0,1341606600.0,-2.0,-336700.0
016610,DB증권,유가,금융 지원 서비스업,"유가증권,위탁매매,인수,자기매매",9360.0,98579.0,939402030.0,-4.0,79994930.0,7.460000038146973,-4129.0,-38226910.0,6810.0,63446650.0,-2681.0,-25219740.0,-725.0,-6046260.0,0.0,0.0,44.0,411520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000990,DB하이텍,유가,반도체 제조업,반도체 제조,111800.0,668607.0,76628582200.0,0.0,10926639850.0,11.59000015258789,-124993.0,-14392539800.0,23061.0,2493455300.0,102204.0,11931729300.0,22305.0,2669871500.0,2635.0,302122200.0,10982.0,1301845200.0,0.0,0.0,2815.0,321454250.0,63567.0,7347693550.0,-45.0,-6703400.0,-227.0,-25941400.0
000300,DH오토넥스,유가,자동차 신품 부품 제조업,"유,무선 통신장비",4200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001530,디아이동일,유가,상품 중개업,"면사,화섬사,면포,혼방포,스포츠웨어용 신합섬 제조,도매,수출",22950.0,51238.0,1191038175.0,-1.2899999618530273,205109900.0,12.960000038146973,-8470.0,-197136925.0,-21459.0,-499562425.0,18671.0,437589650.0,-370.0,-8520600.0,5.0,115300.0,-270.0,-6258000.0,0.0,0.0,-8000.0,-185037825.0,27306.0,637290775.0,11254.0,259018050.0,4.0,91650.0
015590,DKME,유가,일반 목적용 기계 제조업,"열교환기,압력용기,저장탱크,산업용보일러 제조",2090.0,156783.0,324342485.0,-0.23999999463558197,25652290.0,7.909999847412109,-69396.0,-143656920.0,-36573.0,-76046195.0,-1.0,-7885.0,-1.0,-7885.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56000.0,115871600.0,49970.0,103839400.0
000210,DL,유가,기초 화학물질 제조업,지주회사,44300.0,80710.0,3563030925.0,-2.0999999046325684,549367900.0,13.59000015258789,-4028.0,-181954700.0,-8000.0,-352551700.0,11873.0,527760500.0,3245.0,146607075.0,236.0,10410400.0,-294.0,-12866775.0,0.0,0.0,5686.0,250158850.0,3000.0,133450950.0,86.0,3742950.0,69.0,3002950.0
000215,DL우,KOSPI,기타/미분류,기타/미분류,20500.0,1847.0,38333950.0,-3.759999990463257,0.0,0.0,-1.0,20150.0,-9.0,-259050.0,5.0,134650.0,5.0,134650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,104250.0,0.0,0.0
375500,DL이앤씨,유가,토목 건설업,토목 건설 사업,59700.0,509555.0,30683253450.0,-7.590000152587891,3145022900.0,10.25,-73441.0,-4417504600.0,84014.0,4990703300.0,-8978.0,-474573100.0,19985.0,1225517450.0,167.0,10192350.0,-39044.0,-2310089450.0,0.0,0.0,9786.0,592178350.0,128.0,7625600.0,-1356.0,-84110300.0,-239.0,-14515300.0
