corp_code,corp_name,stock_code,corp_cls,report_nm,rcept_no,flr_nm,rcept_dt,rm
00148531,제이스코홀딩스,023440,K,[기재정정]주요사항보고서(자기전환사채매도결정),20250526000503,제이스코홀딩스,20250526,정
00863038,캐리,313760,K,[기재정정]주요사항보고서(유형자산양수결정),20250526000484,캐리,20250526,정
00367482,빛과전자,069540,K,주요사항보고서(유상증자결정),20250526000488,빛과전자,20250526,정
00165060,하이록코리아,013030,K,신탁계약에의한취득상황보고서,20250526000507,하이록코리아,20250526,
00148531,제이스코홀딩스,023440,K,[기재정정]주요사항보고서(자기전환사채매도결정),20250526000501,제이스코홀딩스,20250526,정
00128980,삼호개발,010960,Y,[기재정정]단일판매ㆍ공급계약체결              ,20250526800851,삼호개발,20250526,유정
00863038,캐리,313760,K,[기재정정]주요사항보고서(전환사채권발행결정),20250526000486,캐리,20250526,정
01458161,티엑스알로보틱스,484810,K,[기재정정]사업보고서 (2024.12),20250526000504,티엑스알로보틱스,20250526,
00583026,멤레이비티,072770,K,불성실공시법인지정예고              (공시번복),20250526900858,코스닥시장본부,20250526,코
01181515,엘앤씨바이오,290650,K,전환청구권행사              ,20250526900855,엘앤씨바이오,20250526,코정
01181515,엘앤씨바이오,290650,K,임원ㆍ주요주주특정증권등소유상황보고서,20250526000496,이환철,20250526,
00148531,제이스코홀딩스,023440,K,[기재정정]주요사항보고서(자기전환사채매도결정),20250526000495,제이스코홀딩스,20250526,정
01181515,엘앤씨바이오,290650,K,주식등의대량보유상황보고서(일반),20250526000494,이환철,20250526,
00605522,소룩스,290690,K,[첨부정정]주요사항보고서(전환사채권발행결정),20250526000467,소룩스,20250526,정
01181515,엘앤씨바이오,290650,K,주요사항보고서(제3자의전환사채매수선택권행사),20250526000492,엘앤씨바이오,20250526,
00860332,메리츠금융지주,138040,Y,[발행조건확정]증권신고서(채무증권),20250526000491,메리츠금융지주,20250526,
00155276,포스코퓨처엠,003670,Y,[기재정정]증권신고서(지분증권),20250526000490,포스코퓨처엠,20250526,정
00148531,제이스코홀딩스,023440,K,[기재정정]주요사항보고서(자기전환사채매도결정),20250526000489,제이스코홀딩스,20250526,정
00367482,빛과전자,069540,K,주식등의대량보유상황보고서(약식),20250526000487,바로저축은행,20250526,
00210856,코아스,071950,Y,소송등의제기ㆍ신청(일정금액이상의청구)              ,20250526800831,코아스,20250526,유
00140858,와이엠,007530,K,소송등의판결ㆍ결정              ,20250526900840,와이엠,20250526,코
00225742,LS마린솔루션,060370,K,증권신고서(지분증권),20250526000483,LS마린솔루션,20250526,정
00117230,TYM,002900,Y,주식등의대량보유상황보고서(일반),20250526000482,김식,20250526,
00122898,벽산,007210,Y,주식등의대량보유상황보고서(일반),20250526000478,벽산엘티씨엔터프라이즈,20250526,
00657987,KX,122450,K,주식등의대량보유상황보고서(일반),20250526000474,최상주,20250526,
00136721,신영증권,001720,Y,증권발행실적보고서,20250526000472,신영증권,20250526,
00542074,LSK아이로봇,091970,K,타인에대한채무보증결정              ,20250526900821,LSK아이로봇,20250526,코
00136721,신영증권,001720,Y,증권발행실적보고서,20250526000466,신영증권,20250526,
01080687,아우딘퓨쳐스,227610,K,[기재정정]최대주주변경을수반하는주식담보제공계약체결              ,20250526900818,아우딘퓨쳐스,20250526,코정
00308896,셀피글로벌,068940,K,[기재정정]소송등의제기ㆍ신청(경영권분쟁소송)              (주주총회소집허가),20250526900820,셀피글로벌,20250526,코
00318662,CNT85,056730,K,단일판매ㆍ공급계약체결              ,20250526900800,CNT85,20250526,코정
00115612,동부건설,005960,Y,[기재정정]단일판매ㆍ공급계약체결(자율공시)              ,20250526800826,동부건설,20250526,유
00117230,TYM,002900,Y,임원ㆍ주요주주특정증권등소유상황보고서,20250526000462,강근영,20250526,
01181807,형지글로벌,308100,K,임원ㆍ주요주주특정증권등거래계획보고서,20250526000461,형지엘리트,20250526,
01714997,신한글로벌액티브리츠,481850,Y,기타경영사항(자율공시)              ,20250526800811,신한글로벌액티브리츠,20250526,유
00128980,삼호개발,010960,Y,[기재정정]단일판매ㆍ공급계약체결              ,20250526800802,삼호개발,20250526,유정
00367482,빛과전자,069540,K,주식등의대량보유상황보고서(약식),20250526000458,바로저축은행,20250526,
01181807,형지글로벌,308100,K,임원ㆍ주요주주특정증권등거래계획보고서,20250526000457,패션그룹형지,20250526,
00216647,원익홀딩스,030530,K,[기재정정]단일판매ㆍ공급계약체결(자회사의 주요경영사항)              ,20250526900807,원익홀딩스,20250526,코
00155276,포스코퓨처엠,003670,Y,[기재정정]주요사항보고서(유상증자결정),20250526000452,포스코퓨처엠,20250526,정
00159573,한국주철관공업,000970,Y,임원ㆍ주요주주특정증권등거래계획보고서,20250526000455,김길출,20250526,
01020843,원익피앤이,217820,K,[기재정정]단일판매ㆍ공급계약체결              ,20250526900778,원익피앤이,20250526,코
00131850,SK증권,001510,Y,투자설명서(일괄신고),20250526000454,SK증권,20250526,
00128980,삼호개발,010960,Y,[기재정정]단일판매ㆍ공급계약체결              ,20250526800799,삼호개발,20250526,유
00220613,넥스틸,092790,Y,임원ㆍ주요주주특정증권등소유상황보고서,20250526000453,배상수,20250526,
00231363,LG유플러스,032640,Y,기업설명회(IR)개최(안내공시)              ,20250526800803,LG유플러스,20250526,유
01116502,아티스트컴퍼니,321820,K,단일판매ㆍ공급계약해지              ,20250526900789,아티스트컴퍼니,20250526,코
00117230,TYM,002900,Y,최대주주등소유주식변동신고서              ,20250526800801,TYM,20250526,유
00666329,코나솔,176590,N,주주총회소집공고,20250526000451,코나솔,20250526,
00389998,한성크린텍,066980,K,[기재정정]단일판매ㆍ공급계약체결(자율공시)              ,20250526900787,한성크린텍,20250526,코정
00623184,오늘이엔엠,192410,K,[기재정정]주요사항보고서(유상증자결정),20250526000410,오늘이엔엠,20250526,정
00225742,LS마린솔루션,060370,K,주주명부폐쇄기간또는기준일설정              ,20250526900795,LS마린솔루션,20250526,코
00367482,빛과전자,069540,K,[기재정정]주요사항보고서(유상증자결정),20250526000442,빛과전자,20250526,정
01579020,아이엠지티,456570,N,기업설명회(IR)개최              ,20250526600780,아이엠지티,20250526,넥
00120182,NH투자증권,005940,Y,투자설명서(일괄신고),20250526000449,NH투자증권,20250526,
