티커,Name,Market,Sector,Industry,종가,거래량,거래대금,등락률,공매도거래대금,공매도비중,개인_순매수량,개인_순매수대금,외국인_순매수량,외국인_순매수대금,기관합계_순매수량,기관합계_순매수대금,금융투자_순매수량,금융투자_순매수대금,보험_순매수량,보험_순매수대금,투신_순매수량,투신_순매수대금,은행_순매수량,은행_순매수대금,연기금_순매수량,연기금_순매수대금,사모_순매수량,사모_순매수대금,기타법인_순매수량,기타법인_순매수대금,기타외국인_순매수량,기타외국인_순매수대금
095570,AJ네트웍스,유가,산업용 기계 및 장비 임대업,"렌탈(파렛트, OA장비, 건설장비)",4740.0,396928.0,1904849003.0,-4.24,43484120.0,2.28,78165.0,373737419.0,-45306.0,-216709902.0,-32207.0,-153900927.0,-384.0,-1841600.0,-4280.0,-20419300.0,-7783.0,-37110452.0,0.0,0.0,-19733.0,-94401595.0,-27.0,-127980.0,-701.0,-3363170.0,49.0,236580.0
006840,AK홀딩스,유가,기타 금융업,지주사업,7910.0,16091.0,127821665.0,-2.1,8191770.0,6.41,5088.0,40532385.0,-4809.0,-38326175.0,-22.0,-180010.0,-22.0,-180010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-257.0,-2026200.0
027410,BGF,유가,기타 금융업,지주회사,4925.0,319163.0,1582735307.0,-2.28,90686505.0,5.73,-54594.0,-269296229.0,-4282.0,-22912963.0,18515.0,91191927.0,-4442.0,-22321945.0,-167.0,-822360.0,26346.0,130295050.0,-332.0,-1645408.0,0.0,0.0,-2890.0,-14313410.0,64999.0,322123595.0,-24638.0,-121106330.0
282330,BGF리테일,유가,종합 소매업,체인화 편의점,132700.0,96061.0,13081407250.0,-4.26,1535993400.0,10.41,-17870.0,-2499991550.0,33932.0,4646541700.0,-15700.0,-2098274450.0,-1083.0,-144659000.0,423.0,58091650.0,-8123.0,-1082730200.0,0.0,0.0,-6555.0,-879972900.0,-361.0,-48869900.0,-393.0,-52123200.0,31.0,3847500.0
138930,BNK금융지주,유가,기타 금융업,금융지주회사,17640.0,1156663.0,20558286735.0,-1.45,1067457910.0,4.36,116875.0,2062933710.0,37021.0,657582905.0,-93390.0,-1645837030.0,-36148.0,-635689395.0,-39699.0,-700121810.0,-3485.0,-61951070.0,27485.0,488912580.0,-24067.0,-427166665.0,-17474.0,-309785530.0,-60552.0,-1075481705.0,46.0,802120.0
001460,BYC,유가,봉제의복 제조업,"메리야스,란제리 제조,도매/건축공사/부동산 임대,분양,공급",46500.0,5527.0,261335050.0,-5.1,139950.0,0.04,1541.0,72682550.0,-1293.0,-61036850.0,212.0,10091450.0,-3.0,-81550.0,-14.0,-652500.0,-569.0,-26860900.0,0.0,0.0,0.0,0.0,798.0,37686400.0,-416.0,-19635250.0,-44.0,-2101900.0
001465,BYC우,KOSPI,기타/미분류,기타/미분류,32500.0,1437.0,46404050.0,-2.4,1419950.0,3.06,-194.0,-6187050.0,-28.0,-953250.0,0.0,150.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.0,7140150.0,0.0,0.0
001040,CJ,유가,기타 금융업,지주회사,218500.0,114361.0,25195271250.0,-1.58,2408875000.0,7.99,-211.0,-68987500.0,25013.0,5487048500.0,-23486.0,-5126886000.0,-17271.0,-3773148500.0,-4530.0,-994300750.0,-6397.0,-1412055750.0,0.0,0.0,-4958.0,-1076831250.0,9712.0,2138645250.0,-1385.0,-306441500.0,69.0,15266500.0
079160,CJ CGV,유가,"영화, 비디오물, 방송프로그램 제작 및 배급업","영화상영,영화관 운영",4860.0,807636.0,3946433492.0,-2.61,554661130.0,14.05,369063.0,1800679969.0,-349179.0,-1704132961.0,-28423.0,-138838108.0,-5051.0,-24840845.0,-97.0,-470473.0,-351.0,-1705860.0,0.0,0.0,0.0,0.0,-22924.0,-111820930.0,7008.0,34850335.0,1531.0,7440765.0
00104K,CJ4우(전환),KOSPI,기타/미분류,기타/미분류,189400.0,2976.0,565418400.0,-1.56,20854400.0,3.69,290.0,55412250.0,-369.0,-70629150.0,186.0,35677300.0,459.0,87144000.0,-23.0,-4336900.0,-15.0,-2834300.0,0.0,0.0,-235.0,-44298600.0,0.0,0.0,2.0,378400.0,-109.0,-20838800.0
