날짜,기관합계,기타법인,개인,외국인합계,전체,시장
2026-05-11,-45811812144,-6310816324,2866857948477,-2814735320009,0,KOSPI
2026-05-11,-163013405544,-37673555369,84711548230,115975412683,0,KOSDAQ
