티커,Name,Market,Sector,Industry,종가,거래량,거래대금,등락률,공매도거래대금,공매도비중,개인_순매수량,개인_순매수대금,외국인_순매수량,외국인_순매수대금,기관합계_순매수량,기관합계_순매수대금,금융투자_순매수량,금융투자_순매수대금,보험_순매수량,보험_순매수대금,투신_순매수량,투신_순매수대금,은행_순매수량,은행_순매수대금,연기금_순매수량,연기금_순매수대금,사모_순매수량,사모_순매수대금,기타법인_순매수량,기타법인_순매수대금,기타외국인_순매수량,기타외국인_순매수대금,시장,업종,주요제품
095570,AJ네트웍스,유가,산업용 기계 및 장비 임대업,"렌탈(파렛트, OA장비, 건설장비)",4520.0,191828.0,867614296.0,-0.33,262410.0,0.03,12271.0,54075307.0,32577.0,147886893.0,-54369.0,-245032100.0,-35.0,-158200.0,-1617.0,-7286095.0,-23.0,-103960.0,0.0,0.0,-51000.0,-229830580.0,-1694.0,-7653265.0,20.0,40330.0,9501.0,43029570.0,0.0,0.0,0.0
006840,AK홀딩스,유가,기타 금융업,지주사업,7900.0,12170.0,96660610.0,0.13,189600.0,0.2,-1850.0,-14705810.0,2010.0,15979160.0,5.0,28560.0,24.0,179030.0,-3.0,-23810.0,-12.0,-94980.0,0.0,0.0,0.0,0.0,-4.0,-31680.0,-163.0,-1286070.0,-2.0,-15840.0,0.0,0.0,0.0
027410,BGF,유가,기타 금융업,지주회사,3895.0,113930.0,442046415.0,1.43,666045.0,0.15,-34664.0,-134509530.0,41820.0,162311270.0,-7170.0,-27856135.0,-1106.0,-4348065.0,0.0,0.0,-181.0,-700805.0,-5049.0,-19558985.0,0.0,0.0,-834.0,-3248280.0,-1.0,-3845.0,15.0,58240.0,0.0,0.0,0.0
282330,BGF리테일,유가,종합 소매업,체인화 편의점,119600.0,83877.0,9985999100.0,2.84,449823600.0,4.2,-28591.0,-3406595200.0,37020.0,4408311850.0,-2751.0,-320129250.0,-4539.0,-534757150.0,-501.0,-59647100.0,-334.0,-39702200.0,-10.0,-1176700.0,5037.0,601484200.0,-2377.0,-283115350.0,-5657.0,-679107500.0,-21.0,-2479900.0,0.0,0.0,0.0
138930,BNK금융지주,유가,기타 금융업,금융지주회사,15670.0,752745.0,11728643320.0,0.64,1049258900.0,7.84,-143637.0,-2244733405.0,166173.0,2582150105.0,-32381.0,-490675315.0,-36873.0,-568733025.0,-18551.0,-289911425.0,59587.0,932736405.0,0.0,0.0,-36862.0,-576373810.0,-43088.0,-663818540.0,10805.0,168280235.0,-960.0,-15021620.0,0.0,0.0,0.0
001460,BYC,유가,봉제의복 제조업,"메리야스,란제리 제조,도매/건축공사/부동산 임대,분양,공급",41200.0,2850.0,118982050.0,-2.49,41200.0,0.03,290.0,11996050.0,258.0,10832650.0,-525.0,-21853600.0,12.0,533900.0,-2.0,-83200.0,-484.0,-20203100.0,0.0,0.0,0.0,0.0,-51.0,-2101200.0,-23.0,-975200.0,0.0,100.0,0.0,0.0,0.0
001465,BYC우,KOSPI,기타/미분류,기타/미분류,23100.0,1551.0,35773025.0,-0.65,1322200.0,3.7,220.0,5102750.0,-220.0,-5103300.0,0.0,550.0,0.0,550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001040,CJ,유가,기타 금융업,지주회사,187000.0,152777.0,28631230350.0,-1.22,1335961700.0,3.93,17283.0,3203467200.0,7433.0,1424042600.0,-25132.0,-4704249550.0,-14400.0,-2702161750.0,-6563.0,-1228369650.0,607.0,114634400.0,-143.0,-26544000.0,-477.0,-88186300.0,-4152.0,-772867850.0,319.0,58569750.0,97.0,18170000.0,0.0,0.0,0.0
079160,CJ CGV,유가,"영화, 비디오물, 방송프로그램 제작 및 배급업","영화상영,영화관 운영",6180.0,534344.0,3307439645.0,0.65,192307190.0,5.81,-94238.0,-583747335.0,89894.0,556332710.0,4938.0,31090345.0,6521.0,40871240.0,-73.0,-449455.0,-85.0,-525300.0,0.0,0.0,0.0,0.0,-1425.0,-8806140.0,-859.0,-5295230.0,265.0,1619510.0,0.0,0.0,0.0
00104K,CJ4우(전환),KOSPI,기타/미분류,기타/미분류,158400.0,13143.0,2092616600.0,-1.92,12387900.0,0.59,-97.0,-17288600.0,262.0,43223900.0,-191.0,-30099300.0,-1099.0,-175809300.0,-23.0,-3668300.0,650.0,104341100.0,0.0,0.0,0.0,0.0,281.0,45037200.0,26.0,4164000.0,0.0,0.0,0.0,0.0,0.0
000120,CJ대한통운,유가,도로 화물 운송업,"Contract Logistics, 포워딩, 항만하역, 해운, 택배국제특송, SCM Consulting",100300.0,98360.0,9948741850.0,2.35,442780250.0,3.2,-36092.0,-3653414000.0,26042.0,2624535300.0,9762.0,1000310900.0,8078.0,829312400.0,-589.0,-59225300.0,504.0,50964000.0,-6.0,-609200.0,1878.0,190194650.0,-102.0,-10224850.0,27.0,2687400.0,261.0,25880400.0,0.0,0.0,0.0
011150,CJ씨푸드,유가,기타 식품 제조업,"수산물(어묵,맛살)가공품 도매,원양수산업,수출입",2820.0,274897.0,770073504.0,1.62,10547500.0,1.37,-79976.0,-224247763.0,79859.0,223916539.0,-47.0,-132450.0,-36.0,-101520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.0,-30930.0,0.0,-626.0,164.0,464300.0,0.0,0.0,0.0
011155,CJ씨푸드1우,KOSPI,기타/미분류,기타/미분류,15300.0,705.0,10657660.0,1.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001045,CJ우,KOSPI,기타/미분류,기타/미분류,90500.0,6555.0,593188800.0,-0.66,0.0,0.0,961.0,86172700.0,-960.0,-86213000.0,-2.0,-50200.0,-2.0,-50200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,90500.0,0.0,0.0,0.0,0.0,0.0
097950,CJ제일제당,유가,기타 식품 제조업,"설탕,소맥분,조미식품,육가공식품(돈육,돼지비계,돼지식용설육),대두가공식품,사료,의약품,생활화학제품 제조,도매,무역/통신판매",215500.0,82061.0,17570750250.0,1.17,591780000.0,2.7,-29152.0,-6257570250.0,32623.0,6996682750.0,-1839.0,-390946500.0,171.0,40269000.0,-208.0,-44687000.0,-65.0,-13953000.0,0.0,0.0,-1605.0,-344135000.0,-131.0,-28228500.0,-1614.0,-344297000.0,-18.0,-3869000.0,0.0,0.0,0.0
097955,CJ제일제당 우,KOSPI,기타/미분류,기타/미분류,139300.0,3974.0,553110850.0,0.29,7240400.0,1.31,-1460.0,-203307650.0,1826.0,254282400.0,-27.0,-3775200.0,-27.0,-3775200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-339.0,-47199550.0,0.0,0.0,0.0,0.0,0.0
000480,시알홀딩스,유가,"내화, 비내화 요업제품 제조업","내화연와(정형,부정형,S/N,CCN),단열벽돌,스라이딩노즐,연주용 특수내화물 제조",4690.0,39023.0,183382072.0,-0.85,11157985.0,6.08,9962.0,46716615.0,-2958.0,-13909755.0,-388.0,-1817045.0,39.0,185660.0,0.0,0.0,-24.0,-112560.0,0.0,0.0,0.0,0.0,-403.0,-1890145.0,-6612.0,-30970995.0,-4.0,-18820.0,0.0,0.0,0.0
