corp_code,corp_name,stock_code,corp_cls,report_nm,rcept_no,flr_nm,rcept_dt,rm
00977650,엔케이젠바이오텍코리아,182400,K,주권매매거래정지기간변경              (상장폐지 사유 일부해소 및 개선기간 부여),20250620900649,코스닥시장본부,20250620,코
00249441,씨씨에스,066790,K,기타시장안내              (상장적격성 실질심사관련안내),20250620900643,코스닥시장본부,20250620,코
00249441,씨씨에스,066790,K,불성실공시법인지정              (공시불이행),20250620900642,코스닥시장본부,20250620,코
00249441,씨씨에스,066790,K,주권매매거래정지              (상장적격성 실질심사 대상 (사유발생)),20250620900641,코스닥시장본부,20250620,코
00977650,엔케이젠바이오텍코리아,182400,K,[기재정정]기타시장안내              (감사의견 관련 형식적 상장폐지 사유 해소 및 매매거래정지 지속 안내),20250620900644,코스닥시장본부,20250620,코
00977650,엔케이젠바이오텍코리아,182400,K,기타시장안내              (감사의견 관련 형식적 상장폐지 사유 해소 및 매매거래정지 지속 안내),20250620900638,코스닥시장본부,20250620,코정
00377610,세아홀딩스,058650,Y,[발행조건확정]증권신고서(채무증권),20250620000652,세아홀딩스,20250620,정
00533924,이브이첨단소재,131400,K,[기재정정]주요사항보고서(유상증자결정),20250620000647,이브이첨단소재,20250620,정
00977650,엔케이젠바이오텍코리아,182400,K,주식등의대량보유상황보고서(약식),20250620000651,박근호,20250620,
00105952,LS,006260,Y,[기재정정]단일판매ㆍ공급계약체결              ,20250620800634,LS,20250620,유
00377610,세아홀딩스,058650,Y,[기재정정]증권신고서(채무증권),20250620000650,세아홀딩스,20250620,정
00977650,엔케이젠바이오텍코리아,182400,K,[기재정정]감사보고서제출              (2023사업연도),20250620900628,엔케이젠바이오텍코리아,20250620,코정
01267684,쿠쿠홈시스,284740,Y,해외증권시장주권등상장결정(종속회사의주요경영사항)              ,20250620800621,쿠쿠홈시스,20250620,유
01511558,네오이뮨텍,950220,K,[기재정정]증권신고서(증권예탁증권),20250620000642,네오이뮨텍,20250620,정
00483735,해성옵틱스,076610,K,임원ㆍ주요주주특정증권등소유상황보고서,20250620000641,오영현,20250620,
00120030,GS건설,006360,Y,타인에대한채무보증결정              ,20250620800624,GS건설,20250620,유
00141404,블루산업개발,006740,Y,[기재정정]주권관련사채권의취득결정              ,20250620800611,블루산업개발,20250620,유
00148610,한화투자증권,003530,Y,투자설명서(일괄신고),20250620000639,한화투자증권,20250620,
01227039,파라택시스코리아,288330,K,경영권변경등에관한계약체결              ,20250620900590,파라택시스코리아,20250620,코
01227039,파라택시스코리아,288330,K,주요사항보고서(전환사채권발행결정),20250620000611,파라택시스코리아,20250620,정
01227039,파라택시스코리아,288330,K,주요사항보고서(유상증자결정),20250620000520,파라택시스코리아,20250620,
00120030,GS건설,006360,Y,타인에대한채무보증결정              ,20250620800620,GS건설,20250620,유
00187415,코미팜,041960,K,주요사항보고서(자기주식취득결정),20250620000626,코미팜,20250620,
01275665,리메드,302550,K,주식등의대량보유상황보고서(약식),20250620000636,삼성이노베이티브신기술사업투자조합제1호,20250620,
00148610,한화투자증권,003530,Y,일괄신고추가서류(파생결합증권-주가연계증권),20250620000635,한화투자증권,20250620,
00105952,LS,006260,Y,[기재정정]단일판매ㆍ공급계약체결              ,20250620800597,LS,20250620,유정
00587925,모아라이프플러스,142760,K,주요사항보고서(자기전환사채매도결정),20250620000595,모아라이프플러스,20250620,
01060814,삼양패키징,272550,Y,임원ㆍ주요주주특정증권등소유상황보고서,20250620000630,에스케이지오센트릭,20250620,
00308896,셀피글로벌,068940,K,[기재정정]주주총회소집결의              (임시주주총회),20250620900589,셀피글로벌,20250620,코정
00602279,그린플러스,186230,K,[기재정정]주요사항보고서(전환사채권발행결정),20250620000596,그린플러스,20250620,
00137997,현대차증권,001500,Y,증권발행실적보고서,20250620000627,현대차증권,20250620,
00965813,미투온,201490,K,주식등의대량보유상황보고서(일반),20250620000625,손창욱,20250620,
