날짜,기관합계,기타법인,개인,외국인합계,전체,시장
2026-09-08,642690024599,1758588214006,-3032904557567,631626318962,0,KOSPI
2026-09-08,-213480019692,7233176084,47936775467,158310068141,0,KOSDAQ
