Sector,거래량,거래대금,공매도거래대금,개인_순매수량,개인_순매수대금,외국인_순매수량,외국인_순매수대금,기관합계_순매수량,기관합계_순매수대금,금융투자_순매수량,금융투자_순매수대금,보험_순매수량,보험_순매수대금,투신_순매수량,투신_순매수대금,은행_순매수량,은행_순매수대금,연기금_순매수량,연기금_순매수대금,사모_순매수량,사모_순매수대금,기타법인_순매수량,기타법인_순매수대금,기타외국인_순매수량,기타외국인_순매수대금,종목수
1차 비철금속 제조업,18582023.0,138330250910.0,7751630519.0,1865324.0,10806093763.0,-1601119.0,2476729538.0,-207339.0,-12706689518.0,-35045.0,-4491838118.0,-3743.0,-514537525.0,-107226.0,-1698089660.0,0.0,0.0,-10038.0,-3647052595.0,-51239.0,-2351642620.0,2438.0,-665059617.0,-59304.0,88925834.0,23
1차 철강 제조업,45611605.0,384853782390.0,17416747146.0,1967410.0,42360910983.0,-1425429.0,18107484379.0,-578162.0,-62527714487.0,-39090.0,-7923471897.0,-36463.0,-3741909400.0,-171895.0,-10781504675.0,-4641.0,-77567815.0,-214898.0,-32579033355.0,-110886.0,-7397603595.0,17693.0,1212891094.0,18488.0,846428031.0,59
ETF,15120889.0,938913506485.0,0.0,267053.0,-12185667411.0,71543.0,-2953868280.0,-412994.0,13038796228.0,842012.0,221940359428.0,-31055.0,-4438714068.0,-831357.0,-114365420206.0,-291010.0,-88815155687.0,-96366.0,-869682791.0,-5218.0,-412590448.0,77944.0,2298665353.0,-3546.0,-197925890.0,7
가구 제조업,643840.0,1361220369.0,77367176.0,42419.0,197519363.0,-35039.0,-170216531.0,-9244.0,-65779630.0,612.0,-2064680.0,-20.0,-533300.0,-21.0,-28410.0,-22.0,-587300.0,-9756.0,-61370540.0,-37.0,-1195400.0,6337.0,54002324.0,-4473.0,-15525526.0,9
가전제품 및 정보통신장비 소매업,19350.0,121509065.0,4894560.0,8430.0,54573290.0,-7216.0,-47659135.0,-703.0,-3469935.0,-627.0,-2964535.0,0.0,0.0,-76.0,-505400.0,0.0,0.0,0.0,0.0,0.0,0.0,288.0,1917000.0,-799.0,-5361220.0,2
가정용 기기 제조업,1123741.0,9246215227.0,319400135.0,220350.0,1616323381.0,-181329.0,-1144049391.0,-37980.0,-338035250.0,-17256.0,-170835052.0,-169.0,-11739710.0,1437.0,60545950.0,0.0,0.0,-2938.0,-209969650.0,946.0,67206965.0,1181.0,-13279160.0,-2222.0,-120959580.0,9
"가죽, 가방 및 유사제품 제조업",253235.0,2159037383.0,190123450.0,15477.0,-68227378.0,-86123.0,-774282469.0,71098.0,842378798.0,-4597.0,-55824142.0,4796.0,58865310.0,38445.0,469859890.0,-65.0,-3486800.0,4057.0,25175900.0,28462.0,347788640.0,1915.0,22327230.0,-2367.0,-22196181.0,5
개인 및 가정용품 수리업,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
개인 및 가정용품 임대업,32760.0,726169825.0,34061900.0,-13191.0,-292087925.0,14338.0,317501450.0,-1174.0,-26012325.0,-123.0,-2730500.0,-463.0,-10255450.0,-582.0,-12892775.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,309700.0,13.0,289100.0,1
건물 건설업,21944091.0,598280348743.0,27857958766.0,839394.0,19080251112.0,-561587.0,-11685668525.0,-333056.0,-7784904570.0,-300647.0,-7847399253.0,-33496.0,-907124295.0,-87105.0,-1925772360.0,-3112.0,-7194712.0,21624.0,479611440.0,69679.0,2422914210.0,35813.0,121428634.0,19436.0,268893349.0,24
