날짜,기관합계,기타법인,개인,외국인합계,전체,시장
2026-02-20,1614950004823,114325061101,-987250143135,-742024922789,0,KOSPI
2026-02-20,23122040675,-47537513558,231758793262,-207343320379,0,KOSDAQ
