Sector,거래량,거래대금,공매도거래대금,개인_순매수량,개인_순매수대금,외국인_순매수량,외국인_순매수대금,기관합계_순매수량,기관합계_순매수대금,금융투자_순매수량,금융투자_순매수대금,보험_순매수량,보험_순매수대금,투신_순매수량,투신_순매수대금,은행_순매수량,은행_순매수대금,연기금_순매수량,연기금_순매수대금,사모_순매수량,사모_순매수대금,기타법인_순매수량,기타법인_순매수대금,기타외국인_순매수량,기타외국인_순매수대금,종목수
1차 비철금속 제조업,10453775.0,88965581358.0,4319921955.0,21181.0,1198860950.0,-203326.0,-3513577569.0,66574.0,2468652843.0,20039.0,683205476.0,-5522.0,-320467800.0,5107.0,859096234.0,-9.0,-4546100.0,-20213.0,-2652965069.0,67128.0,3861488302.0,75132.0,180486716.0,40439.0,-334422940.0,23
1차 철강 제조업,18827434.0,208519622077.0,15789672174.0,171205.0,12930396045.0,-258838.0,-5580450384.0,-522.0,-7788948701.0,66143.0,4444264946.0,-6518.0,-792848520.0,-26757.0,-4272935865.0,-430.0,-18722450.0,-43277.0,-4570349611.0,10317.0,-2578671676.0,63157.0,-209725195.0,24998.0,648728235.0,61
ETF,20995413.0,478205406209.0,0.0,231864.0,20767765.0,-102500.0,-3605288245.0,-276237.0,-112511962.0,-4996696.0,-81817231860.0,-35180.0,-3573675831.0,4557082.0,65814686254.0,218725.0,19931334242.0,-5663.0,-171115120.0,-2725.0,59324908.0,140289.0,3632159542.0,6584.0,64872900.0,7
가구 제조업,236982.0,759759101.0,57304708.0,20379.0,2520595.0,-22698.0,-30268214.0,1039.0,5804835.0,1921.0,1396216.0,0.0,0.0,-1044.0,-1128381.0,0.0,0.0,0.0,0.0,161.0,5528140.0,972.0,18624547.0,308.0,3318237.0,9
가전제품 및 정보통신장비 소매업,7559.0,44356970.0,1250680.0,700.0,4341845.0,-960.0,-5381700.0,-9.0,-61395.0,5.0,26805.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.0,-88200.0,287.0,1174895.0,-18.0,-73645.0,2
가정용 기기 제조업,1499620.0,18317144597.0,1403763028.0,13897.0,365544630.0,-25537.0,-18179814.0,847.0,-378643391.0,2964.0,201020678.0,-176.0,-7411540.0,4398.0,53901355.0,0.0,0.0,-150.0,-10217750.0,-6189.0,-615934234.0,2341.0,28877580.0,8452.0,2400995.0,9
"가죽, 가방 및 유사제품 제조업",121799.0,1406225313.0,129810743.0,-19159.0,-231845801.0,-16819.0,-217518547.0,32639.0,428173295.0,3933.0,101203090.0,8790.0,98100470.0,15726.0,179744210.0,-9.0,-475850.0,3548.0,40805570.0,1189.0,14920725.0,-103.0,-6218730.0,3442.0,27409783.0,5
개인 및 가정용품 수리업,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
개인 및 가정용품 임대업,5797.0,126630775.0,11206250.0,-1613.0,-35252025.0,2405.0,52522925.0,-1006.0,-21981750.0,40.0,880550.0,-289.0,-6322700.0,0.0,0.0,0.0,0.0,-1000.0,-21861100.0,243.0,5321500.0,210.0,4623500.0,4.0,87350.0,1
건물 건설업,46819954.0,1428651786522.0,21144146572.0,-1252942.0,-57363172997.0,356884.0,21455244393.0,798649.0,35316206185.0,495134.0,19522751430.0,69704.0,2419996035.0,13530.0,3604905730.0,3459.0,205975895.0,22984.0,2143688175.0,195429.0,7442000065.0,3574.0,555789816.0,93835.0,35932603.0,26
건물설비 설치 공사업,158977.0,3996666390.0,50050865.0,5312.0,208929415.0,-11393.0,-361476135.0,5606.0,146018725.0,1206.0,20994325.0,0.0,0.0,-742.0,-20330400.0,0.0,0.0,6292.0,177580500.0,-1150.0,-32225700.0,2773.0,77613150.0,-2298.0,-71085155.0,2
"건축기술, 엔지니어링 및 관련 기술 서비스업",29671312.0,462181176119.0,27091778471.0,-574821.0,-37573905832.0,53470.0,7611035920.0,512443.0,31254943402.0,93471.0,9168940945.0,28260.0,1102514090.0,338327.0,13881641005.0,-92.0,-4572400.0,54331.0,8392625974.0,-432.0,-1222299637.0,3873.0,-934708982.0,5035.0,-357364508.0,16
"건축자재, 철물 및 난방장치 도매업",594712.0,578313837.0,30250400.0,-130466.0,-127164987.0,148744.0,144946903.0,-18361.0,-17872942.0,23.0,19306.0,0.0,0.0,-510.0,-492462.0,0.0,0.0,-17828.0,-17355810.0,-46.0,-43976.0,0.0,0.0,83.0,91026.0,1
"경비, 경호 및 탐정업",53957.0,3860142850.0,1306486500.0,1383.0,97984450.0,-1885.0,-137009200.0,469.0,36744950.0,1008.0,74806050.0,-56.0,-3991000.0,-64.0,-4627800.0,0.0,0.0,-382.0,-26763700.0,-36.0,-2606400.0,-18.0,-1369200.0,51.0,3649000.0,1
고무제품 제조업,11678079.0,73688378805.0,15115468919.0,2216534.0,10833398882.0,-1937036.0,-7925583587.0,-444470.0,-3754524548.0,-407789.0,-1516753498.0,9306.0,574957810.0,-14262.0,-778376610.0,-301.0,-9046030.0,-33677.0,-2058706480.0,2253.0,33400260.0,30545.0,152526640.0,134427.0,694182613.0,9
"곡물가공품, 전분 및 전분제품 제조업",617328.0,1520736008.0,45787816.0,-180643.0,-490811997.0,226285.0,466865711.0,-59354.0,3385504.0,-1006.0,-21849178.0,0.0,0.0,37.0,28370.0,-101.0,-682700.0,-65355.0,-53986088.0,7071.0,79875100.0,-50.0,-427915.0,13762.0,20988697.0,7
"골판지, 종이 상자 및 종이용기 제조업",837708.0,1541572472.0,91594212.0,-51087.0,-209478585.0,92007.0,98590620.0,-57430.0,98958602.0,15949.0,124339394.0,57.0,527470.0,-707.0,-471567.0,0.0,0.0,-72648.0,-24716155.0,-81.0,-720540.0,112.0,-604025.0,16398.0,12533388.0,9
"과실, 채소 가공 및 저장 처리업",537970.0,1119537674.0,126999.0,-13128.0,-257565102.0,27690.0,288666644.0,140010.0,37094894.0,148215.0,86114064.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8205.0,-49019170.0,-159840.0,-92238198.0,5268.0,24041762.0,3
광고업,75287228.0,1113105368653.0,1321017550.0,2076714.0,41071417776.0,-56162.0,-1984431538.0,-266530.0,-4115706736.0,-86329.0,-1487225192.0,-4232.0,-82018275.0,-17206.0,-370417175.0,-4127.0,-84610575.0,-2410.0,-44633375.0,-128078.0,-1540644334.0,-1769261.0,-35358619015.0,15239.0,387339513.0,19
교육지원 서비스업,4872.0,10403731.0,155435.0,-854.0,-1849297.0,1008.0,2179987.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-154.0,-330690.0,1
"구조용 금속제품, 탱크 및 증기발생기 제조업",63033266.0,294746022277.0,4243395997.0,220283.0,-2679098903.0,-403182.0,418498839.0,12616.0,783099769.0,1606.0,780631390.0,-2266.0,-54674750.0,3965.0,-27620534.0,-3.0,-43480.0,-6262.0,48840575.0,15575.0,35921718.0,36579.0,432549278.0,133704.0,1044951017.0,22
귀금속 및 장신용품 제조업,217048.0,239247454.0,11491614.0,38400.0,46276710.0,-37032.0,-44778549.0,-887.0,-935005.0,124.0,132091.0,0.0,0.0,-930.0,-981236.0,0.0,0.0,0.0,0.0,-81.0,-85860.0,0.0,0.0,-481.0,-563156.0,2
그외 기타 개인 서비스업,216004.0,20306236150.0,1586924600.0,-27441.0,-2590737250.0,14923.0,1410450550.0,14934.0,1408505400.0,10743.0,1013227500.0,-2704.0,-254383700.0,527.0,50517600.0,0.0,0.0,-43766.0,-4114470750.0,50134.0,4713614750.0,-2424.0,-228972300.0,8.0,753600.0,1
그외 기타 운송장비 제조업,1121597.0,92278170295.0,10815841928.0,-195678.0,-19702436485.0,60854.0,19160034572.0,4939.0,1076626461.0,1511.0,422675921.0,-3979.0,-746239380.0,5841.0,1096060800.0,-28.0,-5198900.0,-10622.0,-1977880650.0,12239.0,2291516420.0,119886.0,-35054945.0,9999.0,-499169603.0,5
"그외 기타 전문, 과학 및 기술 서비스업",2268265.0,60939729906.0,2312696980.0,114247.0,2632393140.0,-92235.0,4252617180.0,-27940.0,-7146438571.0,-2598.0,-484726812.0,-2454.0,-267948470.0,-83615.0,-7731599555.0,0.0,0.0,2289.0,277327400.0,58438.0,1060510666.0,4436.0,191010285.0,1492.0,70417966.0,16
그외 기타 제품 제조업,726557.0,2362925864.0,89623973.0,-164489.0,-595745429.0,60013.0,314258780.0,102510.0,242635768.0,60602.0,88357480.0,0.0,0.0,8355.0,85759230.0,0.0,0.0,0.0,0.0,38553.0,83449073.0,-652.0,19340599.0,2618.0,19510282.0,10
금속 주조업,330767.0,660855369.0,7881559.0,-131549.0,-262599902.0,86926.0,122928767.0,31425.0,113820542.0,31425.0,113820542.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,76462.0,13157.0,25774131.0,3
금융 지원 서비스업,14590803.0,240998712765.0,22228828327.0,-1837056.0,-16495416773.0,1089027.0,-17743346377.0,686451.0,36575901191.0,634802.0,14490891413.0,11793.0,154664683.0,112910.0,5071465164.0,-102.0,-18652000.0,52475.0,6303856413.0,-107063.0,10716554522.0,-87922.0,-3233758878.0,149500.0,896620837.0,92
기계장비 및 관련 물품 도매업,8906708.0,220580253926.0,9748579145.0,-550115.0,13697650316.0,1016017.0,105216570048.0,-664995.0,-120120636960.0,-4537.0,-2813614723.0,10865.0,424041545.0,-621883.0,-108353175736.0,-319.0,-128007360.0,-27145.0,-4590100700.0,-21976.0,-4659804886.0,195748.0,994514561.0,3345.0,211902035.0,24
기록매체 복제업,202764.0,225424160.0,1913595.0,14208.0,15796139.0,-17705.0,-19780143.0,-177.0,-129722.0,-177.0,-129722.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3674.0,4113726.0,1
기반조성 및 시설물 축조관련 전문공사업,5925803.0,23925106826.0,154845875.0,42896.0,-33630165.0,-8963.0,136731495.0,2982.0,46727265.0,2320.0,22506845.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,662.0,24220420.0,-42571.0,-178313323.0,5656.0,28484728.0,3
기초 의약물질 제조업,7967477.0,313225638209.0,32296018071.0,37069.0,12243252094.0,108074.0,-21896693564.0,95299.0,-2890289061.0,-28817.0,-12557766257.0,-297.0,141126610.0,43888.0,-43702175.0,-32.0,-12758000.0,50417.0,9626216375.0,30111.0,-44831264.0,-292099.0,10313005968.0,51657.0,2230724563.0,47
기초 화학물질 제조업,24400099.0,657848028362.0,51205541626.0,2618800.0,61278302584.0,-2665768.0,-43659218555.0,-32246.0,-16162445201.0,99443.0,-61183224.0,-5753.0,-1454269745.0,-75188.0,-3507578712.0,-80.0,-20635250.0,-65525.0,-8840792230.0,16060.0,-2201368340.0,76502.0,-1289722898.0,2712.0,-166915930.0,51
기타 과학기술 서비스업,457416.0,2390169645.0,28684300.0,41892.0,232538115.0,-50794.0,-277248545.0,4357.0,21506880.0,4144.0,24327625.0,0.0,0.0,-609.0,-3529600.0,0.0,0.0,0.0,0.0,822.0,708855.0,37.0,117750.0,4508.0,23085800.0,5
기타 교육기관,13560.0,135362785.0,11279730.0,-4801.0,-32909515.0,-1803.0,16256560.0,6744.0,22377560.0,6744.0,22377560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,107635.0,-272.0,-5832240.0,2
기타 금속 가공제품 제조업,3730571.0,42278434755.0,954990370.0,-17606.0,1777913833.0,13727.0,-382124792.0,-30769.0,-1557780811.0,62333.0,400173663.0,-19383.0,-407565500.0,-32183.0,-954051805.0,0.0,0.0,14803.0,382903200.0,-56339.0,-979240369.0,19134.0,-28703875.0,15514.0,190695645.0,26
기타 금융업,25535747.0,4686619806661.0,367096608786.0,-431978.0,-406012043172.0,-1304566.0,-756084829113.0,1359005.0,1183088958342.0,333083.0,-79054633904.0,-3456.0,-48931144415.0,654401.0,1180601604615.0,-5887.0,-1206540205.0,-161971.0,-119739036860.0,240115.0,202760843585.0,229371.0,-16069831649.0,148168.0,-4922254408.0,104
기타 비금속 광물제품 제조업,6481346.0,77645956721.0,5429797382.0,285791.0,-465550466.0,-386393.0,-8707145921.0,64866.0,9036915919.0,26228.0,1872113085.0,3740.0,1097464250.0,14133.0,4199291464.0,45.0,13127000.0,19450.0,1550769700.0,1271.0,304445420.0,23541.0,98257914.0,12195.0,37522554.0,9
