Sector,거래량,거래대금,공매도거래대금,개인_순매수량,개인_순매수대금,외국인_순매수량,외국인_순매수대금,기관합계_순매수량,기관합계_순매수대금,금융투자_순매수량,금융투자_순매수대금,보험_순매수량,보험_순매수대금,투신_순매수량,투신_순매수대금,은행_순매수량,은행_순매수대금,연기금_순매수량,연기금_순매수대금,사모_순매수량,사모_순매수대금,기타법인_순매수량,기타법인_순매수대금,기타외국인_순매수량,기타외국인_순매수대금,종목수
1차 비철금속 제조업,5211004.0,43007003516.0,3575836843.0,423789.0,6416070553.0,-397904.0,-5228535864.0,-31188.0,-1385100875.0,-2616.0,1725315010.0,5741.0,91910677.0,-999.0,93721528.0,0.0,0.0,-35945.0,-3287841625.0,2599.0,-37266565.0,4855.0,216312595.0,448.0,-18746409.0,23
1차 철강 제조업,18066663.0,165730537407.0,21752909005.0,536317.0,12268018557.0,-684975.0,-6181636038.0,105378.0,-6349361380.0,136043.0,3052767194.0,-19.0,-256419991.0,-65713.0,-4631666073.0,5.0,1512500.0,-27527.0,-2422190130.0,62638.0,-2078875080.0,36495.0,212989024.0,6785.0,49989837.0,61
ETF,13437611.0,363189787915.0,0.0,67168.0,175930443.0,214933.0,-2985993494.0,-289487.0,5639180815.0,-136886.0,-5105007558.0,-2487.0,1900080896.0,-99065.0,8825234656.0,24073.0,1169905536.0,0.0,0.0,-72922.0,-876970215.0,7473.0,-2853543129.0,-87.0,24425365.0,7
가구 제조업,5989992.0,13991505623.0,19454895.0,-8279.0,-85470055.0,-17911.0,-4143979.0,-75.0,1505156.0,-88.0,1214106.0,15.0,318800.0,1.0,8820.0,0.0,0.0,0.0,0.0,-2.0,-4720.0,16545.0,66347868.0,9720.0,21761010.0,9
가전제품 및 정보통신장비 소매업,20736.0,125720840.0,3626590.0,-4064.0,-25993395.0,4339.0,27222635.0,-116.0,-584460.0,-115.0,-578300.0,0.0,0.0,1.0,6180.0,0.0,0.0,0.0,0.0,-2.0,-12340.0,-159.0,-644780.0,0.0,0.0,2
가정용 기기 제조업,8187846.0,31782625091.0,1050003213.0,241349.0,-181890123.0,-205613.0,86824133.0,-51715.0,74560556.0,-22860.0,5164913.0,55.0,2673150.0,5083.0,246443720.0,0.0,0.0,0.0,0.0,-3993.0,-76146350.0,2562.0,-4295513.0,13417.0,24800947.0,9
"가죽, 가방 및 유사제품 제조업",186445.0,1727448379.0,73720535.0,62834.0,314130504.0,-17957.0,-28265576.0,-44937.0,-325367441.0,425.0,183086209.0,-1625.0,-17693580.0,418.0,5176180.0,0.0,0.0,0.0,0.0,-44155.0,-495936250.0,211.0,39652245.0,-151.0,-149732.0,5
개인 및 가정용품 수리업,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
개인 및 가정용품 임대업,5289.0,110819950.0,11480450.0,-765.0,-15947000.0,140.0,2904450.0,563.0,11742500.0,111.0,2321250.0,-292.0,-6116150.0,249.0,5242900.0,0.0,0.0,0.0,0.0,495.0,10294500.0,62.0,1300050.0,0.0,0.0,1
건물 건설업,27082322.0,641612817728.0,12506333389.0,-1803967.0,-46730598310.0,1002168.0,17988858721.0,742791.0,27916858253.0,31889.0,523048473.0,5567.0,365008355.0,233204.0,5333909150.0,0.0,0.0,208858.0,8094947500.0,263273.0,13599945675.0,57922.0,1238479918.0,1086.0,-413598582.0,26
건물설비 설치 공사업,43388.0,769077980.0,23132275.0,-5496.0,-106885360.0,-734.0,-24609400.0,5989.0,126376200.0,91.0,859850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5898.0,125516350.0,213.0,4527010.0,28.0,591550.0,2
"건축기술, 엔지니어링 및 관련 기술 서비스업",3981832.0,105291074923.0,12451845549.0,19975.0,-8807774441.0,-100089.0,6992728330.0,54432.0,2087829382.0,106363.0,3498638072.0,4432.0,291781170.0,-1912.0,154927005.0,0.0,0.0,1107.0,136085295.0,-26426.0,-1905928660.0,14658.0,-191130815.0,11024.0,-81652456.0,16
"건축자재, 철물 및 난방장치 도매업",278067.0,231233100.0,7926443.0,34375.0,27747149.0,-34392.0,-27761985.0,-135.0,-109890.0,-135.0,-109890.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,124726.0,1
"경비, 경호 및 탐정업",35657.0,2544317050.0,592150800.0,-27.0,-2868450.0,-8990.0,-643056300.0,9014.0,645711450.0,5820.0,416662550.0,172.0,12267200.0,169.0,12050900.0,0.0,0.0,2800.0,200951900.0,52.0,3707300.0,0.0,0.0,3.0,213300.0,1
고무제품 제조업,12304928.0,93972874751.0,8888965707.0,-1338865.0,-7415441681.0,1271690.0,5314301841.0,49975.0,1985025140.0,39458.0,1201717885.0,1669.0,16707525.0,-1597.0,14861590.0,0.0,0.0,-19519.0,-1040650690.0,29963.0,1792319130.0,43389.0,274039060.0,-26189.0,-157924360.0,9
"곡물가공품, 전분 및 전분제품 제조업",12335774.0,28492797915.0,103895537.0,148581.0,432208445.0,-255669.0,-707210833.0,76872.0,212254105.0,77487.0,207253966.0,-881.0,-3408771.0,-767.0,-2770670.0,0.0,0.0,0.0,0.0,1033.0,11179580.0,31968.0,73639175.0,-1752.0,-10890892.0,7
"골판지, 종이 상자 및 종이용기 제조업",3700487.0,8156929353.0,178478640.0,557328.0,925985947.0,-540087.0,-845778350.0,-17344.0,-91177784.0,5730.0,78285714.0,-111.0,-824920.0,-51.0,-306670.0,0.0,0.0,-2886.0,-21540860.0,-20026.0,-146791048.0,-3427.0,559587.0,3530.0,10410600.0,9
"과실, 채소 가공 및 저장 처리업",143938.0,251023674.0,6042550.0,-2615.0,45251145.0,2501.0,-46215449.0,0.0,-13128.0,0.0,-13128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,994400.0,-46.0,-16968.0,3
광고업,9501589.0,54954927321.0,1331099631.0,168481.0,-540541771.0,-188197.0,211228460.0,32487.0,608759424.0,50950.0,1029393144.0,2051.0,38261310.0,5975.0,30894570.0,0.0,0.0,-25162.0,-466008630.0,-1019.0,-22302720.0,-1717.0,-214176591.0,-11054.0,-65269522.0,19
교육지원 서비스업,41050.0,84419442.0,1087275.0,-3004.0,-6108332.0,3004.0,6108332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
"구조용 금속제품, 탱크 및 증기발생기 제조업",21432839.0,111255543225.0,3513538563.0,356647.0,2154412255.0,-424967.0,-4284974572.0,36929.0,1995783416.0,22860.0,331769054.0,9483.0,349489325.0,4972.0,205168025.0,0.0,0.0,29645.0,1161198500.0,-30031.0,-51844088.0,30969.0,132785540.0,422.0,1993361.0,22
귀금속 및 장신용품 제조업,1786976.0,1499734992.0,51496085.0,-280086.0,-145781312.0,279486.0,144899288.0,-157.0,-24260.0,-157.0,-24260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2150.0,757.0,908434.0,2
그외 기타 개인 서비스업,142960.0,13282289100.0,2144266900.0,1262.0,109644850.0,-27553.0,-2571317050.0,26260.0,2458918500.0,16334.0,1526782850.0,6338.0,591454300.0,1866.0,174461450.0,0.0,0.0,1469.0,140727900.0,125.0,13605100.0,39.0,3498700.0,-8.0,-745000.0,1
그외 기타 운송장비 제조업,809850.0,106396015829.0,18846196325.0,28317.0,7403829928.0,52765.0,7881685337.0,-102646.0,-15158697465.0,31873.0,4817017085.0,-21135.0,-3153958790.0,-43803.0,-6531983480.0,-878.0,-130702500.0,-53629.0,-7935436100.0,-11469.0,-1695363480.0,21557.0,-127684260.0,7.0,866460.0,5
"그외 기타 전문, 과학 및 기술 서비스업",1112102.0,26859029152.0,2234812621.0,53660.0,-119675373.0,2473.0,5180228233.0,-75778.0,-5071126255.0,-12354.0,-694000810.0,338.0,11854000.0,-32574.0,-2977562475.0,3.0,100325.0,-27939.0,-1142839475.0,-3252.0,-268679320.0,15861.0,-17355133.0,3784.0,27928528.0,16
그외 기타 제품 제조업,1846210.0,3705533043.0,54651926.0,98139.0,374875893.0,-114858.0,-282524561.0,24998.0,52544637.0,24998.0,52544637.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8358.0,-143828330.0,79.0,-1067639.0,10
금속 주조업,220322.0,305274978.0,1333589.0,32781.0,22551398.0,-34898.0,-24685887.0,1398.0,1411175.0,1398.0,1411175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,719.0,723314.0,3
금융 지원 서비스업,8498048.0,155933610867.0,23753112697.0,933155.0,11943476532.0,-1100819.0,-16862960762.0,101421.0,4247608419.0,322658.0,10332427787.0,-21879.0,-1059388058.0,-19485.0,-147834968.0,-30.0,-3141000.0,-122652.0,-2901877297.0,-56817.0,-1976737010.0,67526.0,620643327.0,-1283.0,51232484.0,92
기계장비 및 관련 물품 도매업,11872325.0,89107445115.0,6037711065.0,504964.0,-716211237.0,-550566.0,12082971241.0,-6044.0,-11082381116.0,35973.0,503685988.0,1212.0,14015930.0,-75630.0,-11915551650.0,5.0,51350.0,0.0,0.0,32396.0,315407966.0,59296.0,-223204086.0,-7650.0,-61174802.0,24
기록매체 복제업,22728.0,24852804.0,538783.0,7405.0,8109707.0,-5451.0,-5982879.0,-14.0,-15512.0,-14.0,-15512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1940.0,-2111316.0,0.0,0.0,1
기반조성 및 시설물 축조관련 전문공사업,790886.0,2657771953.0,92448185.0,13650.0,65230625.0,-28924.0,-111413795.0,21338.0,64469055.0,333.0,-71455.0,-2.0,-28760.0,-9.0,-129400.0,0.0,0.0,0.0,0.0,21016.0,64698670.0,1049.0,3225730.0,-7113.0,-21511615.0,3
기초 의약물질 제조업,5230802.0,243745509148.0,27503465490.0,261375.0,12173905107.0,-76601.0,-13524888528.0,-200463.0,-948745018.0,-97527.0,1563952827.0,-974.0,646974385.0,-86158.0,-2803459775.0,10.0,7610750.0,-3757.0,2073261975.0,-11073.0,-2285010680.0,33650.0,3298106029.0,-17961.0,-998377590.0,47
