날짜,기관합계,기타법인,개인,외국인합계,전체,시장
2026-04-24,805313238881,-38933889800,1183246082455,-1949625431536,0,KOSPI
2026-04-24,188726499321,-22205619655,-899030837497,732509957831,0,KOSDAQ
