corp_code,corp_name,stock_code,corp_cls,report_nm,rcept_no,flr_nm,rcept_dt,rm
00359261,빛샘전자,072950,K,[첨부추가]주요사항보고서(회사합병결정),20250625000286,빛샘전자,20250625,
00828761,레이,228670,K,[기재정정]최대주주변경을수반하는주식담보제공계약체결              ,20250625900695,레이,20250625,코정
01495180,파로스아이바이오,388870,K,"투자판단관련주요경영사항(임상시험계획승인신청등결정)              (BRAF, KRAS 또는 NRAS 돌연변이를 가진 진행성 고형암 환자를 대상으로 PHI501의 안전성, 내약성, 약동/약력학 및 예비 임상 활성을 평가하기 위한 제1상 임상시험계획(IND) 승인)",20250625900701,파로스아이바이오,20250625,코정
00861997,휴먼테크놀로지,175140,K,본점소재지변경              ,20250625900693,휴먼테크놀로지,20250625,코
01181807,형지글로벌,308100,K,임원ㆍ주요주주특정증권등소유상황보고서,20250625000607,최준호,20250625,
00164636,HDC,012630,Y,[기재정정]타인에대한채무보증결정(자회사의 주요경영사항)              ,20250625800696,HDC,20250625,유
01310269,IPARK현대산업개발,294870,Y,[기재정정]타인에대한채무보증결정              ,20250625800681,IPARK현대산업개발,20250625,유
00800084,씨엑스아이,900120,K,임시주주총회결과              ,20250625900691,씨엑스아이,20250625,코
00800084,씨엑스아이,900120,K,외국지주회사의자회사편입ㆍ탈퇴              ,20250625900689,씨엑스아이,20250625,코
00377610,세아홀딩스,058650,Y,[발행조건확정]증권신고서(채무증권),20250625000606,세아홀딩스,20250625,
01116502,아티스트컴퍼니,321820,K,불성실공시법인지정예고              (공시번복),20250625900688,코스닥시장본부,20250625,코
00244455,케이티앤지,033780,Y,지속가능경영보고서등관련사항(자율공시)              ,20250625800690,케이티앤지,20250625,유
01310269,IPARK현대산업개발,294870,Y,자기주식취득결과보고서,20250625000603,IPARK현대산업개발,20250625,
00303873,CJ CGV,079160,Y,동일인등출자계열회사와의상품ㆍ용역거래,20250625000602,CJ CGV,20250625,공
00171265,파라다이스,034230,Y,[기재정정]대규모기업집단현황공시[연1회공시및1/4분기용(개별회사)],20250625000601,파라다이스,20250625,공
00159102,DB손해보험,005830,Y,최대주주등소유주식변동신고서              ,20250625800682,DB손해보험,20250625,유
00373021,테라사이언스,073640,K,[기재정정]주요사항보고서(유상증자결정),20250625000585,테라사이언스,20250625,정
00605522,소룩스,290690,K,[기재정정]주요사항보고서(전환사채권발행결정),20250625000586,소룩스,20250625,정
01025644,강스템바이오텍,217730,K,불성실공시법인미지정              (지정유예),20250625900664,코스닥시장본부,20250625,코
00660121,디에이테크놀로지,196490,K,[기재정정]사채원리금미지급발생              ,20250625900661,디에이테크놀로지,20250625,코정
01181807,형지글로벌,308100,K,임원ㆍ주요주주특정증권등소유상황보고서,20250625000595,형지엘리트,20250625,
00108135,녹십자홀딩스,005250,Y,[발행조건확정]증권신고서(채무증권),20250625000593,녹십자홀딩스,20250625,
00303873,CJ CGV,079160,Y,기타안내사항(안내공시)              ,20250625800675,CJ CGV,20250625,유
00159102,DB손해보험,005830,Y,주식등의대량보유상황보고서(일반),20250625000592,김준기,20250625,
00172291,더존비즈온,012510,Y,풍문또는보도에대한해명(미확정)              ,20250625800669,더존비즈온,20250625,유
00120182,NH투자증권,005940,Y,투자설명서(일괄신고),20250625000589,NH투자증권,20250625,
00808068,앤로보틱스,138360,K,[기재정정]단일판매ㆍ공급계약체결              ,20250625900658,앤로보틱스,20250625,코
00808068,앤로보틱스,138360,K,[기재정정]단일판매ㆍ공급계약체결              ,20250625900655,앤로보틱스,20250625,코
00555874,제주항공,089590,Y,주식등의대량보유상황보고서(일반),20250625000588,AK홀딩스,20250625,
00406037,CSA 코스믹,083660,K,주식등의대량보유상황보고서(약식),20250625000587,퓨리어로보틱스조합,20250625,
01141599,아리바이오LAB,261780,K,기업설명회(IR)개최              ,20250625900649,아리바이오LAB,20250625,코
01032404,콜마비앤에이치,200130,K,불성실공시법인지정              (공시불이행 2건),20250625900633,코스닥시장본부,20250625,코
00406037,CSA 코스믹,083660,K,주식등의대량보유상황보고서(일반),20250625000584,더킴스팜,20250625,
00406037,CSA 코스믹,083660,K,주식등의대량보유상황보고서(약식),20250625000583,코드플랜1호조합,20250625,정
00791209,메타케어,118000,Y,주식등의대량보유상황보고서(일반),20250625000582,메타랩스,20250625,
00791209,메타케어,118000,Y,임원ㆍ주요주주특정증권등소유상황보고서,20250625000580,메타랩스,20250625,
00134723,페이퍼코리아,001020,Y,생산중단              ,20250625800651,페이퍼코리아,20250625,유
01319899,SK바이오사이언스,302440,Y,[기재정정]타법인주식및출자증권취득결정(종속회사의주요경영사항)              ,20250625800648,SK바이오사이언스,20250625,유
00618410,KS인더스트리,101000,K,의결권대리행사권유참고서류,20250625000575,KS인더스트리,20250625,
00403793,바이브컴퍼니,301300,K,[기재정정]주식매수선택권부여에관한신고,20250625000573,바이브컴퍼니,20250625,
00521433,엔지브이아이,093510,N,기업설명회(IR)개최결과              ,20250625600620,엔지브이아이,20250625,넥
00938721,필옵틱스,161580,K,임원ㆍ주요주주특정증권등소유상황보고서,20250625000572,최정수,20250625,
00136721,신영증권,001720,Y,투자설명서(일괄신고),20250625000571,신영증권,20250625,
00243757,인포뱅크,039290,K,임원ㆍ주요주주특정증권등소유상황보고서,20250625000569,홍종철,20250625,
00878915,iM금융지주,139130,Y,신탁계약해지결과보고서,20250625000568,iM금융지주,20250625,
00210856,코아스,071950,Y,단기차입금증가결정              ,20250625800636,코아스,20250625,유
00120182,NH투자증권,005940,Y,일괄신고추가서류(파생결합사채-주가연계파생결합사채),20250625000566,NH투자증권,20250625,
00136721,신영증권,001720,Y,일괄신고추가서류(파생결합사채-주가연계파생결합사채),20250625000565,신영증권,20250625,
00158963,유나이티드,033270,Y,신탁계약에의한취득상황보고서,20250625000563,유나이티드,20250625,
00545734,아미코젠,092040,K,[기재정정]신규시설투자등              ,20250625900600,아미코젠,20250625,코정
01174038,자비스,254120,K,주식매수선택권부여에관한신고,20250625000562,자비스,20250625,
01297898,마음AI,377480,K,주요사항보고서(전환사채권발행결정),20250625000504,마음AI,20250625,
00915508,알엔투테크놀로지,148250,K,임시주주총회결과              ,20250625900602,알엔투테크놀로지,20250625,코
00243757,인포뱅크,039290,K,임원ㆍ주요주주특정증권등소유상황보고서,20250625000554,강진범,20250625,
01222867,제테마,216080,K,주요사항보고서(전환사채권발행결정),20250625000490,제테마,20250625,
01297898,마음AI,377480,K,주요사항보고서(유상증자결정),20250625000487,마음AI,20250625,
00605124,알파칩스,117670,K,감자완료              ,20250625900550,알파칩스,20250625,코
00181712,SK,034730,Y,주요사항보고서(자기주식처분결정)(자회사의 주요경영사항)              ,20250625800598,SK,20250625,유
01316227,효성티앤씨,298020,Y,지속가능경영보고서등관련사항(자율공시)              ,20250625800621,효성티앤씨,20250625,유
00982023,실리콘투,257720,K,[기재정정]금전대여결정              (대여기간 연장),20250625900589,실리콘투,20250625,코정
01181807,형지글로벌,308100,K,임원ㆍ주요주주특정증권등소유상황보고서,20250625000542,패션그룹형지,20250625,
01080687,아우딘퓨쳐스,227610,K,[기재정정]단일판매ㆍ공급계약체결(자율공시)              ,20250625900588,아우딘퓨쳐스,20250625,코정
01188730,SK시그넷,260870,N,기업설명회(IR)개최결과              ,20250625600596,SK시그넷,20250625,넥
00243757,인포뱅크,039290,K,임원ㆍ주요주주특정증권등소유상황보고서,20250625000538,최재호,20250625,
01524093,DL이앤씨,375500,Y,특수관계인에대한자금대여,20250625000535,DL이앤씨,20250625,공
00631518,SK이노베이션,096770,Y,특수관계인으로부터주식의취득,20250625000533,SK이노베이션,20250625,공
01524093,DL이앤씨,375500,Y,특수관계인에대한자금대여,20250625000532,DL이앤씨,20250625,공
00339391,한화시스템,272210,Y,타법인주식및출자증권취득결정              ,20250625800585,한화시스템,20250625,유
01524093,DL이앤씨,375500,Y,동일인등출자계열회사와의상품ㆍ용역거래,20250625000531,DL이앤씨,20250625,공
00162416,한양증권,001750,Y,임원ㆍ주요주주특정증권등소유상황보고서,20250625000530,학교법인한양학원,20250625,
00339391,한화시스템,272210,Y,유상증자결정(종속회사의주요경영사항)              ,20250625800547,한화시스템,20250625,유
00980122,JB금융지주,175330,Y,투자설명서(일괄신고),20250625000527,JB금융지주,20250625,
00181712,SK,034730,Y,주요사항보고서(교환사채권발행결정)(자회사의 주요경영사항)              ,20250625800592,SK,20250625,유
00631518,SK이노베이션,096770,Y,주요사항보고서(자기주식처분결정),20250625000494,SK이노베이션,20250625,
00339391,한화시스템,272210,Y,지속가능경영보고서등관련사항(자율공시)              ,20250625800595,한화시스템,20250625,유
01325429,지아이에스,306620,K,주요사항보고서(자기주식처분결정),20250625000505,지아이에스,20250625,
01325429,지아이에스,306620,K,주요사항보고서(교환사채권발행결정),20250625000480,지아이에스,20250625,
00631518,SK이노베이션,096770,Y,주요사항보고서(교환사채권발행결정),20250625000489,SK이노베이션,20250625,
00980122,JB금융지주,175330,Y,일괄신고추가서류,20250625000516,JB금융지주,20250625,
00243757,인포뱅크,039290,K,임원ㆍ주요주주특정증권등소유상황보고서,20250625000515,오성록,20250625,
00126292,삼성카드,029780,Y,투자설명서(일괄신고),20250625000514,삼성카드,20250625,
00137997,현대차증권,001500,Y,투자설명서(일괄신고),20250625000509,현대차증권,20250625,
00366438,산일전기,062040,Y,임원ㆍ주요주주특정증권등소유상황보고서,20250625000508,윤열규,20250625,
00618410,KS인더스트리,101000,K,주주총회소집공고,20250625000507,KS인더스트리,20250625,
01080687,아우딘퓨쳐스,227610,K,전환사채(해외전환사채포함)발행후만기전사채취득              (제3회차),20250625900551,아우딘퓨쳐스,20250625,코
00264635,에스넷,038680,K,주식등의대량보유상황보고서(일반),20250625000503,박효대,20250625,
00109693,DL,000210,Y,타인에대한채무보증결정(자회사의 주요경영사항)              ,20250625800548,DL,20250625,유
00110893,대신증권,003540,Y,투자설명서(일괄신고),20250625000499,대신증권,20250625,
00366438,산일전기,062040,Y,임원ㆍ주요주주특정증권등소유상황보고서,20250625000498,이종혁,20250625,
00536541,에코프로,086520,K,[기재정정]신규시설투자등(자회사의 주요경영사항)              ,20250625900536,에코프로,20250625,코
00132804,성신양회,004980,Y,지속가능경영보고서등관련사항(자율공시)              ,20250625800554,성신양회,20250625,유
00137997,현대차증권,001500,Y,투자설명서(일괄신고),20250625000495,현대차증권,20250625,
01524093,DL이앤씨,375500,Y,타인에대한채무보증결정              ,20250625800512,DL이앤씨,20250625,유
00366438,산일전기,062040,Y,임원ㆍ주요주주특정증권등소유상황보고서,20250625000491,오창희,20250625,
00356839,메디콕스,054180,K,[기재정정]주요사항보고서(감자결정),20250625000411,메디콕스,20250625,정
00106395,금호전기,001210,Y,최대주주등소유주식변동신고서              ,20250625800540,금호전기,20250625,유
00317487,티에스넥스젠,043220,K,본점소재지변경              ,20250625900412,티에스넥스젠,20250625,코
01267170,SK케미칼,285130,Y,특수관계인에대한출자,20250625000483,SK케미칼,20250625,공
01311408,에코프로머티,450080,Y,[기재정정]신규시설투자등              ,20250625800495,에코프로머티,20250625,유
00159795,한국카본,017960,Y,전환청구권ㆍ신주인수권ㆍ교환청구권행사              ,20250625800514,한국카본,20250625,유
00339391,한화시스템,272210,Y,동일인등출자계열회사와의상품ㆍ용역거래,20250625000482,한화시스템,20250625,공
00195229,미스토홀딩스,081660,Y,주요사항보고서(자기주식취득결정),20250625000421,미스토홀딩스,20250625,
00366438,산일전기,062040,Y,임원ㆍ주요주주특정증권등소유상황보고서,20250625000479,박성일,20250625,
01267170,SK케미칼,285130,Y,타법인주식및출자증권취득결정(자율공시)              ,20250625800510,SK케미칼,20250625,유
00618410,KS인더스트리,101000,K,대표이사변경              ,20250625900521,KS인더스트리,20250625,코
01205851,HD현대일렉트릭,267260,Y,최대주주등소유주식변동신고서              ,20250625800530,HD현대일렉트릭,20250625,유
00162416,한양증권,001750,Y,주식등의대량보유상황보고서(일반),20250625000475,학교법인한양학원,20250625,
00130383,서부T&D,006730,K,[기재정정]최대주주변경을수반하는주식담보제공계약체결              ,20250625900470,서부T&D,20250625,코정
