corp_code,corp_name,stock_code,corp_cls,report_nm,rcept_no,flr_nm,rcept_dt,rm
00896285,삼양사,145990,Y,주주총회소집결의              ,20250212801259,삼양사,20250212,유
01553129,제이투케이바이오,420570,K,현금ㆍ현물배당결정              ,20250212901254,제이투케이바이오,20250212,코
01553129,제이투케이바이오,420570,K,매출액또는손익구조30%(대규모법인은15%)이상변동              ,20250212901253,제이투케이바이오,20250212,코
01487446,씨엔알리서치,359090,K,매출액또는손익구조30%(대규모법인은15%)이상변동              ,20250212901251,씨엔알리서치,20250212,코
01487446,씨엔알리서치,359090,K,주주총회집중일개최사유신고              ,20250212901252,씨엔알리서치,20250212,코
01487446,씨엔알리서치,359090,K,현금ㆍ현물배당결정              ,20250212901250,씨엔알리서치,20250212,코
01487446,씨엔알리서치,359090,K,주주총회소집결의              ,20250212901249,씨엔알리서치,20250212,코
00537832,푸른로보틱스,094940,K,주주총회소집결의              ,20250212901247,푸른로보틱스,20250212,코
00623184,오늘이엔엠,192410,K,매출액또는손익구조30%(대규모법인은15%)이상변동              ,20250212901155,오늘이엔엠,20250212,코정
01259418,대보마그네틱,290670,K,기타주요경영사항              (2차전지 소재 임가공 계약 중도해지),20250212901248,대보마그네틱,20250212,코
00400857,에이블씨엔씨,078520,Y,[기재정정]연결재무제표기준영업(잠정)실적(공정공시)              ,20250212801246,에이블씨엔씨,20250212,유
00370200,아이로보틱스,066430,K,소송등의제기ㆍ신청(경영권분쟁소송)              (주주총회결의 무효확인 등의 소),20250212901230,아이로보틱스,20250212,코
01135057,녹십자웰빙,234690,K,타법인주식및출자증권취득결정              ,20250212901227,녹십자웰빙,20250212,코정
01135057,녹십자웰빙,234690,K,주요사항보고서(전환사채권발행결정),20250212001030,녹십자웰빙,20250212,
00249894,테라젠이텍스,066700,K,[기재정정]주요사항보고서(전환사채권발행결정),20250212001091,테라젠이텍스,20250212,정
00249894,테라젠이텍스,066700,K,[기재정정]주요사항보고서(유상증자결정),20250212001086,테라젠이텍스,20250212,정
01050738,솔트룩스,304100,K,매출액또는손익구조30%(대규모법인은15%)이상변동              ,20250212901221,솔트룩스,20250212,코
01031229,한국비티비,219750,K,주주총회집중일개최사유신고              ,20250212901214,한국비티비,20250212,코
01259418,대보마그네틱,290670,K,[기재정정]수시공시의무관련사항(공정공시)              (2차전지 소재 임가공 계약 중도해지),20250212901224,대보마그네틱,20250212,코
00143651,웅진,016880,Y,매출액또는손익구조30%(대규모법인은15%)이상변경              ,20250212801154,웅진,20250212,유
00537832,푸른로보틱스,094940,K,현금ㆍ현물배당결정              ,20250212901206,푸른로보틱스,20250212,코
00187725,코콤,015710,K,매출액또는손익구조30%(대규모법인은15%)이상변동              ,20250212901170,코콤,20250212,코
00149655,삼성물산,028260,Y,의결권대리행사권유참고서류,20250212001095,삼성물산,20250212,
00244747,파크시스템스,140860,K,현금ㆍ현물배당결정              ,20250212901156,파크시스템스,20250212,코
00256955,테이팩스,055490,Y,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,20250212001093,테이팩스,20250212,공
01336373,메드팩토,235980,K,매출액또는손익구조30%(대규모법인은15%)이상변동              ,20250212901175,메드팩토,20250212,코
01031229,한국비티비,219750,K,주주총회소집결의              ,20250212901149,한국비티비,20250212,코
00244747,파크시스템스,140860,K,주주총회소집결의              ,20250212901147,파크시스템스,20250212,코
01381984,SKAI,357880,K,[기재정정]주요사항보고서(전환사채권발행결정),20250212001053,SKAI,20250212,
01406265,와이랩,432430,K,주주총회소집결의              ,20250212901157,와이랩,20250212,코정
00308896,셀피글로벌,068940,K,소송등의판결ㆍ결정              (주주총회결의 취소 청구의 소),20250212901153,셀피글로벌,20250212,코정
00557508,GKL,114090,Y,[기재정정]연결재무제표기준영업(잠정)실적(공정공시)              ,20250212801160,GKL,20250212,유
01208849,나인테크,267320,K,전환주식의전환청구권행사              ,20250212901152,나인테크,20250212,코정
01406265,와이랩,432430,K,매출액또는손익구조30%(대규모법인은15%)이상변동              ,20250212901150,와이랩,20250212,코
01845534,대신밸런스제19호스팩,482690,K,최대주주변경              ,20250212901133,대신밸런스제19호스팩,20250212,코
00120182,NH투자증권,005940,Y,투자설명서(일괄신고),20250212001072,NH투자증권,20250212,
00161781,아난티,025980,K,매출액또는손익구조30%(대규모법인은15%)이상변동              ,20250212901132,아난티,20250212,코
00120182,NH투자증권,005940,Y,일괄신고추가서류(파생결합증권-주가연계증권),20250212001065,NH투자증권,20250212,
00105138,파라텍,033540,K,[기재정정]주주총회소집결의              (임시주주총회),20250212901089,파라텍,20250212,코정
00140955,한솔케미칼,014680,Y,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,20250212001060,한솔케미칼,20250212,공
00370006,iMBC,052220,K,매출액또는손익구조30%(대규모법인은15%)이상변동              ,20250212901114,iMBC,20250212,코정
00120562,롯데지주,004990,Y,최대주주등소유주식변동신고서              ,20250212801144,롯데지주,20250212,유
00377018,기가레인,049080,K,주주총회집중일개최사유신고              ,20250212901014,기가레인,20250212,코
00377018,기가레인,049080,K,주주총회소집결의              ,20250212901022,기가레인,20250212,코
00377018,기가레인,049080,K,매출액또는손익구조30%(대규모법인은15%)이상변동              ,20250212901135,기가레인,20250212,코
00361169,한국전자인증,041460,K,주요사항보고서(자기주식취득신탁계약체결결정),20250212001041,한국전자인증,20250212,
00359261,빛샘전자,072950,K,[기재정정]주주총회소집결의              ,20250212901129,빛샘전자,20250212,코
00638487,파수AI,150900,K,주식매수선택권부여에관한신고,20250212001049,파수AI,20250212,
01437432,디티앤씨알오,383930,K,매출액또는손익구조30%(대규모법인은15%)이상변동              ,20250212901087,디티앤씨알오,20250212,코
01409095,비트맥스,377030,K,[기재정정]주요사항보고서(유상증자결정),20250212000962,비트맥스,20250212,
00543204,아이오케이이엔엠,078860,K,금전대여결정              ,20250212901002,아이오케이이엔엠,20250212,코정
00219440,휴맥스홀딩스,028080,K,매출액또는손익구조30%(대규모법인은15%)이상변동              ,20250212901018,휴맥스홀딩스,20250212,코정
00540429,휴림로봇,090710,K,주식등의대량보유상황보고서(일반),20250212001044,휴림홀딩스,20250212,
00858364,BNK금융지주,138930,Y,기타안내사항(안내공시)              ,20250212801123,BNK금융지주,20250212,유
00878915,iM금융지주,139130,Y,임원ㆍ주요주주특정증권등소유상황보고서,20250212001043,이광원,20250212,
00161709,퍼시스,016800,Y,현금ㆍ현물배당결정              ,20250212801102,퍼시스,20250212,유
00787057,휴맥스,115160,K,매출액또는손익구조30%(대규모법인은15%)이상변동              ,20250212901011,휴맥스,20250212,코정
00681373,디지캡,197140,K,주주총회소집공고,20250212001040,디지캡,20250212,
00149655,삼성물산,028260,Y,주주총회소집공고,20250212001038,삼성물산,20250212,
00128111,포스코엠텍,009520,K,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,20250212001034,포스코엠텍,20250212,공
00106641,기아,000270,Y,특수관계인으로부터기타유가증권매수,20250212001031,기아,20250212,공
00350312,HDC랩스,039570,Y,최대주주등소유주식변동신고서              ,20250212801105,HDC랩스,20250212,유
00380429,CMG제약,058820,K,매출액또는손익구조30%(대규모법인은15%)이상변동              ,20250212901079,CMG제약,20250212,코
01390399,솔트웨어,328380,K,주주총회집중일개최사유신고              ,20250212901065,솔트웨어,20250212,코
00350312,HDC랩스,039570,Y,임원ㆍ주요주주특정증권등소유상황보고서,20250212001027,HDC,20250212,
01118281,피플바이오,304840,K,전환가액의조정              ,20250212901100,피플바이오,20250212,코
01297898,마음AI,377480,K,전환청구권행사              (제1회차),20250212901072,마음AI,20250212,코
01390399,솔트웨어,328380,K,주주총회소집결의              ,20250212901049,솔트웨어,20250212,코
00540429,휴림로봇,090710,K,임원ㆍ주요주주특정증권등소유상황보고서,20250212001024,이종진,20250212,
00350312,HDC랩스,039570,Y,주식등의대량보유상황보고서(일반),20250212001022,정몽규,20250212,
00105952,LS,006260,Y,연결재무제표기준영업(잠정)실적(공정공시)              ,20250212801082,LS,20250212,유
00404701,한국자산신탁,123890,Y,증권신고서(채무증권),20250212001018,한국자산신탁,20250212,정
01038693,드림시큐리티,203650,K,신탁계약해지결과보고서,20250212001019,드림시큐리티,20250212,
00126937,삼양홀딩스,000070,Y,매출액또는손익구조30%(대규모법인은15%)이상변경(자회사의 주요경영사항)              ,20250212801062,삼양홀딩스,20250212,유
00195229,미스토홀딩스,081660,Y,매출액또는손익구조30%(대규모법인은15%)이상변경(자회사의 주요경영사항)              ,20250212801033,미스토홀딩스,20250212,유
00126937,삼양홀딩스,000070,Y,현금ㆍ현물배당결정(자회사의 주요경영사항)              ,20250212801044,삼양홀딩스,20250212,유
00540429,휴림로봇,090710,K,임원ㆍ주요주주특정증권등소유상황보고서,20250212001010,박주원,20250212,
01817081,SK이터닉스,475150,Y,주식등의대량보유상황보고서(일반),20250212001008,SK디스커버리,20250212,
00195229,미스토홀딩스,081660,Y,매출액또는손익구조30%(대규모법인은15%)이상변경              ,20250212800972,미스토홀딩스,20250212,유
00540429,휴림로봇,090710,K,유상증자최종발행가액확정              ,20250212900999,휴림로봇,20250212,코
00475718,이엠앤아이,083470,K,매출액또는손익구조30%(대규모법인은15%)이상변동              ,20250212901040,이엠앤아이,20250212,코
00361169,한국전자인증,041460,K,매출액또는손익구조30%(대규모법인은15%)이상변동              ,20250212901036,한국전자인증,20250212,코
00475718,이엠앤아이,083470,K,소송등의판결ㆍ결정              (검사인 선임),20250212901031,이엠앤아이,20250212,코
00361169,한국전자인증,041460,K,현금ㆍ현물배당결정              ,20250212901029,한국전자인증,20250212,코
01528141,LS머트리얼즈,417200,K,주식등의대량보유상황보고서(일반),20250212000996,케이브이일호투자,20250212,
00565154,이노션,214320,Y,임원ㆍ주요주주특정증권등소유상황보고서,20250212000995,윤여원,20250212,
00475718,이엠앤아이,083470,K,소송등의판결ㆍ결정              (의결권행사금지가처분),20250212901021,이엠앤아이,20250212,코
00258801,카카오,035720,Y,[기재정정]주식매수선택권부여에관한신고,20250212000993,카카오,20250212,정
00573269,에스코넥,096630,K,매출액또는손익구조30%(대규모법인은15%)이상변동              ,20250212900939,에스코넥,20250212,코
00508344,SK디앤디,210980,Y,주식등의대량보유상황보고서(일반),20250212000992,SK디스커버리,20250212,
00143314,에이엔피,015260,Y,최대주주등소유주식변동신고서              ,20250212801064,에이엔피,20250212,유
00896285,삼양사,145990,Y,매출액또는손익구조30%(대규모법인은15%)이상변경              ,20250212801026,삼양사,20250212,유
00247975,솔브레인홀딩스,036830,K,주식등의대량보유상황보고서(일반),20250212000988,정지완,20250212,
01489648,솔브레인,357780,K,주식등의대량보유상황보고서(일반),20250212000985,정지완,20250212,
00258801,카카오,035720,Y,[기재정정]주식매수선택권부여에관한신고,20250212000982,카카오,20250212,정
00168331,온타이드,005320,Y,임원ㆍ주요주주특정증권등소유상황보고서,20250212000980,크리스에프앤씨,20250212,
00258801,카카오,035720,Y,[기재정정]주식매수선택권부여에관한신고,20250212000977,카카오,20250212,정
00105952,LS,006260,Y,약관에의한금융거래시계열금융회사의거래상대방의공시,20250212000975,LS,20250212,공
00608802,텔콘RF제약,200230,K,교환가액의조정              ,20250212901047,텔콘RF제약,20250212,코
00258801,카카오,035720,Y,[기재정정]주식매수선택권부여에관한신고,20250212000972,카카오,20250212,정
01042775,HL만도,204320,Y,증권신고서(채무증권),20250212000969,HL만도,20250212,정
00896285,삼양사,145990,Y,현금ㆍ현물배당결정              ,20250212801043,삼양사,20250212,유
00243979,수성웹툰,084180,K,매출액또는손익구조30%(대규모법인은15%)이상변동              ,20250212900989,수성웹툰,20250212,코정
00896285,삼양사,145990,Y,기타경영사항(자율공시)              ,20250212801001,삼양사,20250212,유
00258801,카카오,035720,Y,[기재정정]주식매수선택권부여에관한신고,20250212000964,카카오,20250212,정
00258801,카카오,035720,Y,주요사항보고서(자기주식처분결정),20250212000911,카카오,20250212,
00168331,온타이드,005320,Y,주식등의대량보유상황보고서(일반),20250212000959,크리스에프앤씨,20250212,
00152686,코리아써키트,007810,Y,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,20250212000958,코리아써키트,20250212,공
00256955,테이팩스,055490,Y,임원ㆍ주요주주특정증권등소유상황보고서,20250212000956,양만곤,20250212,
00155735,피제이전자,006140,K,주주총회소집결의              ,20250212900995,피제이전자,20250212,코
00113535,대한해운,005880,Y,매출액또는손익구조30%(대규모법인은15%)이상변경              ,20250212800965,대한해운,20250212,유
00105952,LS,006260,Y,현금ㆍ현물배당결정              ,20250212801027,LS,20250212,유
00155735,피제이전자,006140,K,현금ㆍ현물배당결정              ,20250212900986,피제이전자,20250212,코
00508344,SK디앤디,210980,Y,최대주주등소유주식변동신고서              ,20250212801025,SK디앤디,20250212,유
00536541,에코프로,086520,K,증권신고서(채무증권),20250212000950,에코프로,20250212,정
00364467,드림어스컴퍼니,060570,K,연결재무제표기준영업(잠정)실적(공정공시)              ,20250212900952,드림어스컴퍼니,20250212,코
00531917,톱텍,108230,K,주식등의대량보유상황보고서(일반),20250212000949,이재환,20250212,
00142713,형지I&C,011080,K,임원ㆍ주요주주특정증권등소유상황보고서,20250212000947,최혜원,20250212,
00148364,하림지주,003380,K,현금ㆍ현물배당결정              ,20250212900982,하림지주,20250212,코
00136721,신영증권,001720,Y,증권발행실적보고서,20250212000945,신영증권,20250212,
00583026,멤레이비티,072770,K,사외이사의선임ㆍ해임또는중도퇴임에관한신고,20250212000944,멤레이비티,20250212,
01563667,더즌,462860,K,[기재정정]증권신고서(지분증권),20250212000943,더즌,20250212,정
00243979,수성웹툰,084180,K,주주총회집중일개최사유신고              ,20250212900947,수성웹툰,20250212,코
01385050,넥스트바이오메디컬,389650,K,주식매수선택권부여에관한신고,20250212000942,넥스트바이오메디컬,20250212,정
00148610,한화투자증권,003530,Y,[기재정정]증권발행실적보고서,20250212000941,한화투자증권,20250212,
01061558,덕산네오룩스,213420,K,매출액또는손익구조30%(대규모법인은15%)이상변동              ,20250212900985,덕산네오룩스,20250212,코
