티커,Name,Market,Sector,Industry,종가,거래량,거래대금,등락률,공매도거래대금,공매도비중,개인_순매수량,개인_순매수대금,외국인_순매수량,외국인_순매수대금,기관합계_순매수량,기관합계_순매수대금,금융투자_순매수량,금융투자_순매수대금,보험_순매수량,보험_순매수대금,투신_순매수량,투신_순매수대금,은행_순매수량,은행_순매수대금,연기금_순매수량,연기금_순매수대금,사모_순매수량,사모_순매수대금,기타법인_순매수량,기타법인_순매수대금,기타외국인_순매수량,기타외국인_순매수대금
095570,AJ네트웍스,유가,산업용 기계 및 장비 임대업,"렌탈(파렛트, OA장비, 건설장비)",4585.0,144687.0,657052034.0,-0.11,50215.0,0.01,25814.0,117163828.0,-8761.0,-39674466.0,-17033.0,-77350147.0,70.0,320815.0,-635.0,-2898140.0,0.0,0.0,0.0,0.0,-16454.0,-74708807.0,-14.0,-64015.0,-20.0,-139215.0,0.0,0.0
006840,AK홀딩스,유가,기타 금융업,지주사업,7780.0,995457.0,7744564510.0,-0.26,1802600.0,0.02,-986730.0,-7676714650.0,2859.0,22192760.0,170.0,1328110.0,184.0,1436890.0,-7.0,-54370.0,-3.0,-23310.0,0.0,0.0,0.0,0.0,-4.0,-31100.0,983698.0,7653170440.0,3.0,23340.0
027410,BGF,유가,기타 금융업,지주회사,3820.0,87231.0,331411414.0,0.79,11588425.0,3.5,-4160.0,-16339881.0,16696.0,63777430.0,-12144.0,-45937554.0,-2020.0,-7701840.0,-2.0,-7550.0,-5317.0,-20040910.0,-793.0,-3004949.0,-3985.0,-15079375.0,-27.0,-102930.0,-392.0,-1499995.0,0.0,0.0
282330,BGF리테일,유가,종합 소매업,체인화 편의점,108500.0,70471.0,7597084650.0,0.56,955524900.0,12.04,-10585.0,-1144605200.0,11343.0,1220822750.0,-671.0,-66846350.0,3803.0,408237400.0,474.0,51546600.0,176.0,19209000.0,0.0,0.0,-1924.0,-204452750.0,-3200.0,-341386600.0,-87.0,-9371200.0,0.0,0.0
138930,BNK금융지주,유가,기타 금융업,금융지주회사,15170.0,894765.0,13524873845.0,0.46,2907530350.0,20.38,-17015.0,-258134795.0,105727.0,1598679260.0,-97501.0,-1473367885.0,23582.0,354233410.0,-9908.0,-149811755.0,-3676.0,-55305545.0,0.0,0.0,-71483.0,-1079824720.0,-67647.0,-1019783340.0,8673.0,131070765.0,116.0,1752655.0
001460,BYC,유가,봉제의복 제조업,"메리야스,란제리 제조,도매/건축공사/부동산 임대,분양,공급",42650.0,6791.0,290217750.0,0.59,0.0,0.0,-3549.0,-151775700.0,738.0,31597150.0,2832.0,121058400.0,2436.0,104101700.0,-4.0,-171250.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,17127950.0,-21.0,-879850.0,0.0,0.0
001465,BYC우,KOSPI,기타/미분류,기타/미분류,23200.0,2978.0,67685700.0,0.0,0.0,0.0,-75.0,-1679050.0,75.0,1678850.0,0.0,200.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001040,CJ,유가,기타 금융업,지주회사,186000.0,217251.0,40343663150.0,3.68,1448930200.0,2.44,-72546.0,-13501356800.0,93485.0,17411872750.0,-21532.0,-4019959250.0,-2110.0,-396641600.0,871.0,163171800.0,1684.0,318639850.0,0.0,0.0,-10751.0,-2004207050.0,-11553.0,-2162089900.0,715.0,132160800.0,-122.0,-22717500.0
079160,CJ CGV,유가,"영화, 비디오물, 방송프로그램 제작 및 배급업","영화상영,영화관 운영",6140.0,479530.0,2959826385.0,0.33,696023110.0,23.52,-27354.0,-170688995.0,32714.0,203331400.0,-6111.0,-37309335.0,-4968.0,-30334220.0,-56.0,-344850.0,0.0,0.0,0.0,0.0,-1053.0,-6421505.0,-33.0,-202620.0,0.0,0.0,751.0,4666930.0
00104K,CJ4우(전환),KOSPI,기타/미분류,기타/미분류,160600.0,20969.0,3357477200.0,2.88,4331100.0,0.13,-361.0,-54855200.0,4598.0,734034450.0,-4227.0,-677556950.0,309.0,46554100.0,-7.0,-1118400.0,500.0,80337850.0,0.0,0.0,0.0,0.0,-5029.0,-803330500.0,-10.0,-1622300.0,0.0,0.0
000120,CJ대한통운,유가,도로 화물 운송업,"Contract Logistics, 포워딩, 항만하역, 해운, 택배국제특송, SCM Consulting",99600.0,98771.0,9798543250.0,1.53,419788500.0,3.63,-25834.0,-2573805000.0,10568.0,1049537950.0,15714.0,1568495950.0,8326.0,823537600.0,-587.0,-58861850.0,4044.0,402589100.0,0.0,0.0,22473.0,2235252350.0,-18583.0,-1838069050.0,-422.0,-41579500.0,-26.0,-2649400.0
011150,CJ씨푸드,유가,기타 식품 제조업,"수산물(어묵,맛살)가공품 도매,원양수산업,수출입",2820.0,293908.0,825937717.0,0.71,21184255.0,2.56,13609.0,38069531.0,-13929.0,-38952796.0,21.0,59280.0,32.0,90240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.0,-30960.0,0.0,-13885.0,299.0,837870.0
011155,CJ씨푸드1우,KOSPI,기타/미분류,기타/미분류,15370.0,516.0,7940190.0,-0.65,0.0,0.0,-5.0,-76690.0,0.0,0.0,3.0,45950.0,3.0,45950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,30740.0
001045,CJ우,KOSPI,기타/미분류,기타/미분류,92100.0,7345.0,672785300.0,2.79,0.0,0.0,-3037.0,-278465600.0,3316.0,304177600.0,7.0,729700.0,7.0,729700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-286.0,-26441700.0,0.0,0.0
