티커,Name,Market,Sector,Industry,종가,거래량,거래대금,등락률,공매도거래대금,공매도비중,개인_순매수량,개인_순매수대금,외국인_순매수량,외국인_순매수대금,기관합계_순매수량,기관합계_순매수대금,금융투자_순매수량,금융투자_순매수대금,보험_순매수량,보험_순매수대금,투신_순매수량,투신_순매수대금,은행_순매수량,은행_순매수대금,연기금_순매수량,연기금_순매수대금,사모_순매수량,사모_순매수대금,기타법인_순매수량,기타법인_순매수대금,기타외국인_순매수량,기타외국인_순매수대금
095570,AJ네트웍스,유가,산업용 기계 및 장비 임대업,"렌탈(파렛트, OA장비, 건설장비)",4165.0,128211.0,536692391.0,0.11999999731779099,859990.0,0.1599999964237213,18199.0,75785686.0,-18297.0,-76103715.0,11018.0,46281634.0,-124.0,-516565.0,-1293.0,-5397857.0,-573.0,-2392609.0,0.0,0.0,0.0,0.0,13008.0,54588665.0,-10920.0,-45963605.0,0.0,0.0
006840,AK홀딩스,유가,기타 금융업,지주사업,7270.0,11843.0,86497045.0,-1.090000033378601,225690.0,0.25999999046325684,1915.0,13974685.0,-3268.0,-23829035.0,1353.0,9854350.0,1353.0,9854350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
027410,BGF,유가,기타 금융업,지주회사,4010.0,80714.0,320740930.0,1.649999976158142,8725185.0,2.7200000286102295,-14867.0,-58816960.0,19026.0,75390510.0,-4159.0,-16573550.0,-1250.0,-5003685.0,-1667.0,-6635600.0,-682.0,-2714605.0,-579.0,-2294985.0,0.0,0.0,19.0,75325.0,0.0,0.0,0.0,0.0
282330,BGF리테일,유가,종합 소매업,체인화 편의점,122300.0,103223.0,12727915800.0,-2.390000104904175,1578976500.0,12.210000038146973,5017.0,616372100.0,31997.0,3940790600.0,-37122.0,-4570507300.0,-2639.0,-326636050.0,-12989.0,-1587392350.0,-6188.0,-764620750.0,0.0,0.0,-13378.0,-1653407500.0,-1928.0,-238450650.0,103.0,12726600.0,5.0,618000.0
138930,BNK금융지주,유가,기타 금융업,금융지주회사,14940.0,1275743.0,19198465890.0,-1.1299999952316284,2029811810.0,9.109999656677246,318331.0,4784629920.0,-272761.0,-4098098990.0,-45001.0,-677771660.0,19261.0,294356440.0,-19208.0,-289189720.0,-36005.0,-542294420.0,0.0,0.0,-106622.0,-1603888945.0,-87427.0,-1318287465.0,-570.0,-8774270.0,1.0,15000.0
001460,BYC,유가,봉제의복 제조업,"메리야스,란제리 제조,도매/건축공사/부동산 임대,분양,공급",35300.0,9891.0,346491050.0,0.8600000143051147,492850.0,0.11999999731779099,-1691.0,-58917950.0,1072.0,36485600.0,352.0,13048900.0,-61.0,-1543500.0,245.0,8656200.0,168.0,5936200.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,9489350.0,-3.0,-105900.0
001465,BYC우,KOSPI,기타/미분류,기타/미분류,23950.0,241.0,5841550.0,0.6299999952316284,0.0,0.0,17.0,407550.0,-16.0,-383950.0,-1.0,-23600.0,-1.0,-23600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001040,CJ,유가,기타 금융업,지주회사,137800.0,138862.0,19007536200.0,4.389999866485596,270867900.0,1.2400000095367432,-11506.0,-1575782850.0,24975.0,3398456150.0,-13001.0,-1758750200.0,-15527.0,-2125733600.0,8391.0,1152238000.0,9138.0,1259386650.0,129.0,17585200.0,-9699.0,-1322673550.0,-5403.0,-735473500.0,-402.0,-54858200.0,-66.0,-9064900.0
079160,CJ CGV,유가,"영화, 비디오물, 방송프로그램 제작 및 배급업","영화상영,영화관 운영",5140.0,375772.0,1941050710.0,-0.9599999785423279,412854445.0,21.270000457763672,37365.0,188677275.0,-26196.0,-131510320.0,-12379.0,-63389905.0,-12411.0,-63558340.0,-17.0,-86870.0,16.0,82160.0,0.0,0.0,0.0,0.0,33.0,173145.0,1105.0,5687600.0,105.0,535350.0
00104K,CJ4우(전환),KOSPI,기타/미분류,기타/미분류,128100.0,10087.0,1303801050.0,0.8700000047683716,17316900.0,1.3300000429153442,1693.0,220566700.0,-1969.0,-257300200.0,276.0,36733500.0,280.0,37251650.0,-4.0,-518150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000120,CJ대한통운,유가,도로 화물 운송업,"Contract Logistics, 포워딩, 항만하역, 해운, 택배국제특송, SCM Consulting",76900.0,58896.0,4535518300.0,1.1799999475479126,555698100.0,10.100000381469727,-12046.0,-931872800.0,-4444.0,-341857300.0,16539.0,1277534800.0,-3300.0,-254661500.0,-39.0,-2946300.0,10901.0,842962450.0,0.0,0.0,4462.0,343047150.0,4514.0,349055300.0,-3.0,-233700.0,-46.0,-3571000.0
