Sector,거래량,거래대금,공매도거래대금,개인_순매수량,개인_순매수대금,외국인_순매수량,외국인_순매수대금,기관합계_순매수량,기관합계_순매수대금,금융투자_순매수량,금융투자_순매수대금,보험_순매수량,보험_순매수대금,투신_순매수량,투신_순매수대금,은행_순매수량,은행_순매수대금,연기금_순매수량,연기금_순매수대금,사모_순매수량,사모_순매수대금,기타법인_순매수량,기타법인_순매수대금,기타외국인_순매수량,기타외국인_순매수대금,종목수
1차 비철금속 제조업,407511299,1188462124071,7964553412,-1921199.0,-33308455373.0,5317748.0,21439062142.0,276418.0,18698031540.0,15089.0,-977530731.0,12378.0,541172600.0,8253.0,1684093350.0,0.0,0.0,235778.0,13989269571.0,4493.0,3430689200.0,-3619050.0,-6566656297.0,-53917.0,-261982012.0,23
1차 철강 제조업,33636504,403724364385,24967696145,1015087.0,36722170662.0,-1004893.0,-18568581888.0,-87010.0,-19899999581.0,-50235.0,-17124848976.0,-11944.0,-920738250.0,-26107.0,-3177814805.0,-1269.0,-37198255.0,-97274.0,-524007385.0,100440.0,1966384840.0,56536.0,1143012077.0,20280.0,603398730.0,59
가구 제조업,441137,1219012632,26498567,-30923.0,46678334.0,27838.0,-56456639.0,224.0,-748216.0,454.0,2131224.0,0.0,0.0,127.0,1453500.0,-27.0,-1044400.0,-327.0,-3186640.0,-3.0,-101900.0,178.0,6926555.0,2683.0,3599966.0,9
가전제품 및 정보통신장비 소매업,20101,148828175,8080400,410.0,1675095.0,-313.0,-788055.0,-255.0,-1997390.0,-299.0,-2339710.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,342320.0,0.0,0.0,86.0,548030.0,72.0,562320.0,2
가정용 기기 제조업,897323,16552159520,1228500710,90689.0,-1573799473.0,-90710.0,1382733049.0,-1536.0,80023631.0,-2219.0,181831.0,4437.0,305284500.0,-8697.0,-583778450.0,0.0,0.0,5429.0,371074600.0,-486.0,-12738850.0,1577.0,104177455.0,-20.0,6865338.0,8
"가죽, 가방 및 유사제품 제조업",1430549,12136459745,390605980,167847.0,1278311835.0,-158143.0,-1153545035.0,-11402.0,-182413810.0,-12581.0,-157992610.0,-9267.0,-118321830.0,15886.0,203242850.0,-12.0,-700400.0,-27914.0,-399870570.0,23186.0,296490750.0,-4153.0,6934220.0,5851.0,50712790.0,5
개인 및 가정용품 수리업,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
개인 및 가정용품 임대업,4960,117545375,5245500,694.0,16461775.0,25.0,550900.0,-563.0,-13320525.0,87.0,2056525.0,2.0,47450.0,-460.0,-10881750.0,0.0,0.0,134.0,3183750.0,-326.0,-7726500.0,-145.0,-3432450.0,-11.0,-259700.0,1
건물 건설업,38765355,951601389716,43404008847,6504965.0,173777951174.0,-5810071.0,-151657780240.0,-724094.0,-23149705241.0,-171554.0,-4863057728.0,-29791.0,-1087031675.0,-108553.0,-4762760985.0,-2011.0,-5902473.0,-157472.0,-3530701605.0,-254813.0,-8906249325.0,45971.0,1213138457.0,-16771.0,-183604150.0,24
건물설비 설치 공사업,101856,1227214418,11299850,12553.0,418273542.0,-4926.0,-233804982.0,1760.0,4074185.0,1907.0,6986485.0,-147.0,-2912300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9860.0,-194089250.0,473.0,5546505.0,2
