날짜,기관합계,기타법인,개인,외국인합계,전체,시장
2026-04-13,-669837211792,410401472490,717335465544,-457899726242,0,KOSPI
2026-04-13,-92287349004,-20548381112,261961773847,-149126043731,0,KOSDAQ
