날짜,기관합계,기타법인,개인,외국인합계,전체,시장
2026-06-29,2932671361947,202978750451,4597523451051,-7733173563449,0,KOSPI
2026-06-29,504277515796,-3693937849,-527188022971,26604445024,0,KOSDAQ
