티커,Name,Market,Sector,Industry,종가,거래량,거래대금,등락률,공매도거래대금,공매도비중,개인_순매수량,개인_순매수대금,외국인_순매수량,외국인_순매수대금,기관합계_순매수량,기관합계_순매수대금,금융투자_순매수량,금융투자_순매수대금,보험_순매수량,보험_순매수대금,투신_순매수량,투신_순매수대금,은행_순매수량,은행_순매수대금,연기금_순매수량,연기금_순매수대금,사모_순매수량,사모_순매수대금,기타법인_순매수량,기타법인_순매수대금,기타외국인_순매수량,기타외국인_순매수대금
095570,AJ네트웍스,유가,산업용 기계 및 장비 임대업,"렌탈(파렛트, OA장비, 건설장비)",4080.0,62535.0,251360175.0,3.950000047683716,7377430.0,2.940000057220459,-7574.0,-30861370.0,9648.0,39247750.0,-875.0,-3505710.0,-574.0,-2294320.0,0.0,0.0,0.0,0.0,0.0,0.0,-301.0,-1211390.0,0.0,0.0,-5.0,-20515.0,-1194.0,-4860155.0
006840,AK홀딩스,유가,기타 금융업,지주사업,5900.0,28461.0,166470920.0,5.360000133514404,4184200.0,2.509999990463257,-3683.0,-21384590.0,1263.0,7100330.0,2682.0,15803620.0,2685.0,15821150.0,0.0,0.0,-3.0,-17530.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,-34020.0,-256.0,-1485340.0
027410,BGF,유가,기타 금융업,지주회사,3860.0,74587.0,282536191.0,5.460000038146973,20875365.0,7.389999866485596,-17447.0,-66164849.0,27942.0,105740171.0,-10543.0,-39757032.0,-885.0,-3276650.0,0.0,0.0,-1054.0,-3996853.0,-2784.0,-10521277.0,-5800.0,-21885052.0,-20.0,-77200.0,48.0,181710.0,0.0,0.0
282330,BGF리테일,유가,종합 소매업,체인화 편의점,118100.0,64732.0,7610041450.0,2.069999933242798,2907426750.0,36.77000045776367,24.0,-881450.0,-12697.0,-1504792000.0,12751.0,1514893250.0,2000.0,241515950.0,5006.0,591450200.0,3684.0,432827550.0,0.0,0.0,2477.0,298207950.0,-416.0,-49108400.0,-79.0,-9334000.0,1.0,114200.0
138930,BNK금융지주,유가,기타 금융업,금융지주회사,16930.0,1085392.0,17885318230.0,6.610000133514404,3954817815.0,20.030000686645508,-111242.0,-1850448795.0,-213217.0,-3503298000.0,327873.0,5412270020.0,80128.0,1338874925.0,-663.0,-10447020.0,125563.0,2072350375.0,0.0,0.0,-46577.0,-778056620.0,157422.0,2600828220.0,-3364.0,-57717180.0,-50.0,-806045.0
001460,BYC,유가,봉제의복 제조업,"메리야스,란제리 제조,도매/건축공사/부동산 임대,분양,공급",33950.0,2516.0,83354450.0,6.929999828338623,1176600.0,1.100000023841858,-322.0,-10586450.0,276.0,9050450.0,48.0,1600600.0,48.0,1600600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-33050.0,-1.0,-31550.0
001465,BYC우,KOSPI,기타/미분류,기타/미분류,22400.0,935.0,20485100.0,2.75,615850.0,3.009999990463257,130.0,2859000.0,-130.0,-2859000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001040,CJ,유가,기타 금융업,지주회사,160300.0,89562.0,14075949300.0,6.869999885559082,2839169100.0,17.690000534057617,-6594.0,-1054889200.0,959.0,148051650.0,5736.0,920650850.0,8630.0,1375533000.0,4140.0,652269150.0,-7716.0,-1211417050.0,0.0,0.0,-2707.0,-432620700.0,3389.0,536890750.0,180.0,28493200.0,-281.0,-42306500.0
079160,CJ CGV,유가,"영화, 비디오물, 방송프로그램 제작 및 배급업","영화상영,영화관 운영",4465.0,288049.0,1256260531.0,3.5999999046325684,353616809.0,28.149999618530273,12309.0,52016604.0,18537.0,82614519.0,-31439.0,-137151483.0,1309.0,5691870.0,45.0,197420.0,1425.0,6238333.0,0.0,0.0,-59194.0,-258964070.0,24976.0,109684964.0,592.0,2520960.0,1.0,-600.0
00104K,CJ4우(전환),KOSPI,기타/미분류,기타/미분류,155000.0,18446.0,2800616700.0,4.590000152587891,18020000.0,0.6399999856948853,-3765.0,-575813800.0,286.0,37042100.0,3829.0,592804400.0,4429.0,682347400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-600.0,-89543000.0,-500.0,-77141100.0,150.0,23108400.0
