Sector,거래량,거래대금,공매도거래대금,개인_순매수량,개인_순매수대금,외국인_순매수량,외국인_순매수대금,기관합계_순매수량,기관합계_순매수대금,금융투자_순매수량,금융투자_순매수대금,보험_순매수량,보험_순매수대금,투신_순매수량,투신_순매수대금,은행_순매수량,은행_순매수대금,연기금_순매수량,연기금_순매수대금,사모_순매수량,사모_순매수대금,기타법인_순매수량,기타법인_순매수대금,기타외국인_순매수량,기타외국인_순매수대금,종목수
1차 비철금속 제조업,8010384.0,66689725891.0,3890385981.0,-896462.0,-7262697121.0,780585.0,-5295345283.0,133768.0,13458533990.0,24221.0,4264569894.0,9135.0,678753275.0,24316.0,891711100.0,-10.0,-400300.0,58776.0,6301950371.0,17239.0,1218656200.0,-6164.0,-781882572.0,-11727.0,-118609014.0,23
1차 철강 제조업,15119626.0,272413124571.0,25496666830.0,-2158155.0,-35921621595.0,1618233.0,-44184512.0,520427.0,36235156911.0,350972.0,18998778995.0,8274.0,-17391380.0,24710.0,9843706650.0,-6553.0,-47068039.0,134593.0,4032957715.0,8642.0,3430197670.0,-37219.0,-633467284.0,56714.0,364116480.0,59
ETF,22696646.0,783232690269.0,0.0,1988268.0,16946004890.0,-148777.0,12037301498.0,-1904086.0,-28095155818.0,-4270252.0,-102899905989.0,-34054.0,-1003439119.0,2163654.0,31629261244.0,191539.0,44054318382.0,0.0,0.0,45027.0,124609664.0,64820.0,-850375044.0,-225.0,-37775526.0,7
가구 제조업,245602.0,891662929.0,53840911.0,-46697.0,-270064421.0,59711.0,286252497.0,361.0,-7832730.0,578.0,-2781580.0,-2.0,-17140.0,-9.0,-52760.0,-128.0,-3091350.0,-76.0,-1839200.0,-2.0,-50700.0,-13096.0,-16798505.0,-279.0,8443159.0,9
가전제품 및 정보통신장비 소매업,23194.0,123889545.0,3796700.0,-7606.0,-38211410.0,7221.0,36626465.0,-39.0,-94990.0,33.0,347060.0,0.0,0.0,-27.0,-167220.0,0.0,0.0,-45.0,-274830.0,0.0,0.0,469.0,1870515.0,-45.0,-190580.0,2
가정용 기기 제조업,1513316.0,22253993415.0,1578856568.0,-314469.0,-4901324968.0,301410.0,4628715310.0,11233.0,224426316.0,23324.0,1044947026.0,-796.0,-49591550.0,1409.0,79262750.0,0.0,0.0,-7595.0,-293755900.0,-5061.0,-556256010.0,-1033.0,-30284770.0,2859.0,78468112.0,9
"가죽, 가방 및 유사제품 제조업",209989.0,2150965788.0,181038962.0,-49548.0,-390072180.0,-24026.0,-421882248.0,71655.0,833257363.0,4182.0,54743193.0,11502.0,134297900.0,49794.0,575602280.0,-49.0,-2626300.0,6270.0,71828430.0,-394.0,-4613020.0,1683.0,29839760.0,236.0,-51142695.0,5
개인 및 가정용품 수리업,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
개인 및 가정용품 임대업,12400.0,258804800.0,10264800.0,-697.0,-14284800.0,3257.0,67707550.0,-2439.0,-50878300.0,-4.0,-89325.0,-1662.0,-34745325.0,231.0,4844800.0,0.0,0.0,-1000.0,-20803850.0,-4.0,-84600.0,-127.0,-2667350.0,6.0,122900.0,1
건물 건설업,24684065.0,758631516849.0,21525389531.0,-1711257.0,-31565345441.0,519439.0,9104636823.0,796954.0,16569670903.0,203462.0,4842246507.0,-6339.0,-136104445.0,369893.0,7279760081.0,-6597.0,-14501550.0,85384.0,2027423190.0,151153.0,2570951370.0,375400.0,4015602871.0,19464.0,1875434844.0,24
건물설비 설치 공사업,186961.0,4137348170.0,6142860.0,-7648.0,-278109830.0,14104.0,405923850.0,-6456.0,-162172115.0,-62.0,-2787615.0,0.0,0.0,-6342.0,-158089850.0,0.0,0.0,0.0,0.0,-52.0,-1294650.0,-1098.0,-26951000.0,1098.0,61309095.0,2
"건축기술, 엔지니어링 및 관련 기술 서비스업",15448646.0,254529539933.0,19720893715.0,-970853.0,-16432644381.0,410181.0,-13858279925.0,268065.0,30528154123.0,-68323.0,541514738.0,57992.0,2413328750.0,335209.0,16380210130.0,563.0,26896400.0,158364.0,14133609600.0,-210628.0,-2868898535.0,249479.0,-868235777.0,43128.0,631005960.0,16
"건축자재, 철물 및 난방장치 도매업",361757.0,363770622.0,40628878.0,-135102.0,-135095133.0,134928.0,134918433.0,170.0,172942.0,170.0,172942.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3758.0,1
"경비, 경호 및 탐정업",65726.0,4681772300.0,1591215500.0,-5819.0,-415062500.0,7751.0,553084400.0,-2171.0,-155232200.0,6666.0,478853400.0,-241.0,-17276300.0,-105.0,-7621800.0,0.0,0.0,-6626.0,-475461800.0,-1865.0,-133725300.0,-66.0,-4728300.0,305.0,21938600.0,1
고무제품 제조업,11654488.0,94503952809.0,22916414570.0,1211967.0,5230964962.0,-978326.0,-6486936131.0,-280511.0,986293895.0,-250319.0,-1076555310.0,-6728.0,-138065090.0,-2954.0,72379090.0,-1973.0,-24180270.0,32977.0,149161990.0,-51514.0,2003553485.0,29314.0,149925740.0,17556.0,119751534.0,8
"곡물가공품, 전분 및 전분제품 제조업",710135.0,1682901325.0,38466156.0,-283811.0,-678134360.0,275428.0,654101936.0,-5488.0,-9690510.0,75.0,-3953121.0,0.0,0.0,-84.0,-200954.0,-6064.0,-16971515.0,-665.0,-2446440.0,1250.0,13881520.0,12897.0,30109709.0,974.0,3613225.0,7
"골판지, 종이 상자 및 종이용기 제조업",1249891.0,2074705282.0,183178032.0,-246618.0,-417066214.0,243596.0,297672304.0,-29066.0,65095359.0,5483.0,101479397.0,0.0,0.0,-56.0,-431800.0,0.0,0.0,-34475.0,-35799748.0,-17.0,-143470.0,28916.0,45954602.0,3172.0,8343949.0,9
"과실, 채소 가공 및 저장 처리업",343513.0,395026107.0,5680709.0,-48867.0,-94673156.0,109665.0,128580097.0,-564.0,-988431.0,-564.0,-988431.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-72159.0,-41338430.0,11925.0,8419920.0,3
광고업,3865692.0,13594984055.0,1838189545.0,-1085182.0,-1522567360.0,1001431.0,1090855766.0,13102.0,316476339.0,-10029.0,-54749910.0,-5480.0,-99528510.0,7488.0,141645910.0,0.0,0.0,4398.0,78346590.0,13725.0,244614046.0,40374.0,93876643.0,30275.0,21358612.0,19
교육지원 서비스업,12072.0,25514540.0,1289220.0,1774.0,3787340.0,-1697.0,-3593290.0,0.0,-30535.0,0.0,-30535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-77.0,-163515.0,1
"구조용 금속제품, 탱크 및 증기발생기 제조업",19972297.0,111733744740.0,4518912553.0,-1312673.0,-11935319722.0,985935.0,4438375654.0,297251.0,7371327378.0,198058.0,3340074999.0,4183.0,180800705.0,2953.0,121711754.0,-112.0,-1581590.0,87746.0,3616114600.0,4507.0,117732460.0,-3509.0,-73353211.0,32996.0,198969901.0,21
귀금속 및 장신용품 제조업,337578.0,386253205.0,17120674.0,-57182.0,-67121077.0,56873.0,66612310.0,209.0,320849.0,209.0,320849.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,187918.0,2
