날짜,기관합계,기타법인,개인,외국인합계,전체,시장
2026-05-13,1687602172993,148211644569,1886837224070,-3722651041632,0,KOSPI
2026-05-13,3872792098,7813959201,589934663144,-601621414443,0,KOSDAQ
