Sector,거래량,거래대금,공매도거래대금,개인_순매수량,개인_순매수대금,외국인_순매수량,외국인_순매수대금,기관합계_순매수량,기관합계_순매수대금,금융투자_순매수량,금융투자_순매수대금,보험_순매수량,보험_순매수대금,투신_순매수량,투신_순매수대금,은행_순매수량,은행_순매수대금,연기금_순매수량,연기금_순매수대금,사모_순매수량,사모_순매수대금,기타법인_순매수량,기타법인_순매수대금,기타외국인_순매수량,기타외국인_순매수대금,종목수
1차 비철금속 제조업,24338478,134822374981,7918465215,-594935.0,-3890545717.0,631316.0,6204940807.0,-4090.0,-2774323855.0,-15059.0,-483788981.0,-2814.0,-794442277.0,-2830.0,-513780672.0,-5.0,-227750.0,-23485.0,-1677385691.0,39905.0,685641816.0,-57060.0,487564054.0,24769.0,-27635289.0,23
1차 철강 제조업,15302056,230578093736,22088845238,-449508.0,-4535331238.0,515529.0,14473174081.0,-82283.0,-10259544828.0,75188.0,-1652213527.0,-3805.0,-658767102.0,-34588.0,-2172653925.0,-1498.0,-606842815.0,-129825.0,-5171671560.0,12507.0,77888926.0,33521.0,509347490.0,-17259.0,-187645505.0,59
가구 제조업,774605,3430955612,104990905,25764.0,256226489.0,-21638.0,-206275539.0,-6109.0,-66709767.0,-417.0,-2458827.0,-1660.0,-21634315.0,-639.0,-7842450.0,0.0,0.0,-3368.0,-34531535.0,-25.0,-242640.0,2684.0,7003471.0,-701.0,9755346.0,9
가전제품 및 정보통신장비 소매업,27813,210202030,13160670,6886.0,51950030.0,-6317.0,-47722680.0,-590.0,-4384210.0,-556.0,-4131480.0,-28.0,-208210.0,7.0,51940.0,0.0,0.0,0.0,0.0,-13.0,-96460.0,22.0,164280.0,-1.0,-7420.0,2
가정용 기기 제조업,870781,20266892032,679157691,20253.0,-870625183.0,7819.0,923233071.0,-2184.0,-108634171.0,2922.0,-162355221.0,-92.0,-5213550.0,4820.0,274180800.0,0.0,0.0,0.0,0.0,-9834.0,-215246200.0,-25929.0,53781313.0,41.0,2244970.0,8
"가죽, 가방 및 유사제품 제조업",736685,7615516735,164076040,-13993.0,-55446610.0,50903.0,549494575.0,-39539.0,-545327085.0,2420.0,43135790.0,-1477.0,-18855720.0,4588.0,56180900.0,15.0,807700.0,-47836.0,-596805945.0,2751.0,-29789810.0,1861.0,42036990.0,768.0,9242130.0,5
개인 및 가정용품 수리업,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
개인 및 가정용품 임대업,14891,348604900,37120600,8287.0,193992350.0,-558.0,-13285950.0,-5372.0,-125829900.0,669.0,15552800.0,-207.0,-4841825.0,-3821.0,-89485550.0,0.0,0.0,-2000.0,-46752425.0,-13.0,-302900.0,-2359.0,-54923200.0,2.0,46700.0,1
건물 건설업,4921704,35504707401,2190899823,-316669.0,-2878149295.0,318042.0,3262445390.0,-40453.0,-902794430.0,3243.0,-97517974.0,-10591.0,-160910318.0,18941.0,96288391.0,664.0,1824955.0,-23591.0,-287326294.0,-27933.0,-459284010.0,39302.0,545506972.0,-222.0,-27008637.0,24
건물설비 설치 공사업,398314,3506865520,2227135,-46444.0,-394394234.0,43258.0,572016489.0,1020.0,-189807520.0,19008.0,83728090.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17988.0,-273535610.0,42.0,-4749130.0,2124.0,16934395.0,2
