Sector,거래량,거래대금,공매도거래대금,개인_순매수량,개인_순매수대금,외국인_순매수량,외국인_순매수대금,기관합계_순매수량,기관합계_순매수대금,금융투자_순매수량,금융투자_순매수대금,보험_순매수량,보험_순매수대금,투신_순매수량,투신_순매수대금,은행_순매수량,은행_순매수대금,연기금_순매수량,연기금_순매수대금,사모_순매수량,사모_순매수대금,기타법인_순매수량,기타법인_순매수대금,기타외국인_순매수량,기타외국인_순매수대금,종목수
1차 비철금속 제조업,21166947,269486798562,8794908053,-212013.0,17014818016.0,56622.0,-36170445253.0,41110.0,17812729036.0,38062.0,8843265611.0,-3989.0,989670487.0,-3121.0,1679719650.0,-20.0,-946850.0,13206.0,6951324325.0,-3070.0,-702480512.0,80612.0,895656357.0,33669.0,447241844.0,23
1차 철강 제조업,8931332,383062674483,25552804926,273895.0,-335716649.0,112646.0,-9825218548.0,-277217.0,10910847233.0,33735.0,10636109742.0,-18550.0,2040566183.0,-110280.0,-4104127660.0,-2369.0,-39569375.0,-98830.0,3000057895.0,-81323.0,-516447652.0,-100984.0,-867330492.0,-8340.0,117418456.0,59
가구 제조업,557753,2990591626,109506505,-57449.0,-569412634.0,55349.0,533132657.0,3499.0,41951500.0,127.0,3025140.0,3863.0,48992500.0,-13362.0,-170462210.0,0.0,0.0,16866.0,211506490.0,-3995.0,-51110300.0,-1823.0,-7832063.0,424.0,2160540.0,9
가전제품 및 정보통신장비 소매업,223261,1855103600,2373940,3333.0,22716530.0,8156.0,63880550.0,-12072.0,-91217050.0,-4443.0,-37517040.0,0.0,0.0,0.0,0.0,0.0,0.0,-7976.0,-56571270.0,347.0,2871260.0,582.0,4612920.0,1.0,7050.0,2
가정용 기기 제조업,1054818,36096072266,1273612912,172588.0,3919031463.0,8025.0,-158038553.0,-188230.0,-4039070200.0,3846.0,-25258850.0,38.0,2272900.0,7731.0,442857650.0,0.0,0.0,-3395.0,-191091450.0,-196450.0,-4267850450.0,6787.0,256135980.0,830.0,21941310.0,8
"가죽, 가방 및 유사제품 제조업",550646,5198339990,192573325,-43346.0,-391235440.0,35253.0,286163555.0,11261.0,135438545.0,358.0,7805425.0,-351.0,-4309540.0,16873.0,191129810.0,-73.0,-4022500.0,191.0,10548500.0,-5736.0,-65701670.0,-3864.0,-38268180.0,696.0,7901520.0,5
개인 및 가정용품 수리업,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
개인 및 가정용품 임대업,21871,489439775,10205050,2458.0,55425525.0,6732.0,150738400.0,-9493.0,-212784825.0,304.0,6792750.0,-619.0,-13965200.0,-223.0,-4972800.0,0.0,0.0,-8947.0,-200458625.0,-7.0,-158450.0,300.0,6554050.0,3.0,66850.0,1
건물 건설업,7137942,52211857372,1605532643,-670452.0,-5796594272.0,888284.0,6744955915.0,-241126.0,-1485849678.0,123808.0,910362441.0,-9447.0,16997006.0,-36226.0,-441912601.0,-1632.0,-4515810.0,-311175.0,-1949352119.0,-6454.0,-17428520.0,38839.0,599570626.0,-15545.0,-62082591.0,24
건물설비 설치 공사업,44672,420764520,307590,-1311.0,-366805.0,8401.0,72614590.0,-7137.0,-72902745.0,-2700.0,-10908035.0,0.0,0.0,-844.0,-11763950.0,0.0,0.0,0.0,0.0,-3593.0,-50230760.0,50.0,666800.0,-3.0,-11840.0,2
"건축기술, 엔지니어링 및 관련 기술 서비스업",8807933,399405882334,11390059966,174657.0,-22911449971.0,-103290.0,21675089563.0,-67531.0,1880476420.0,-67509.0,-2226745460.0,41415.0,2156571545.0,-8290.0,257752325.0,0.0,0.0,-7805.0,1165494300.0,-24696.0,544358460.0,4110.0,-619309886.0,-7946.0,-24806126.0,16
"건축자재, 철물 및 난방장치 도매업",422275,680099701,15827187,173537.0,279394793.0,-158952.0,-255866690.0,66.0,105864.0,66.0,105864.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14500.0,-23390287.0,-151.0,-243680.0,1
"경비, 경호 및 탐정업",39713,3102089250,607492400,-6662.0,-522731950.0,7008.0,548783200.0,-243.0,-18006750.0,573.0,44660000.0,-243.0,-18976300.0,-3949.0,-307547300.0,0.0,0.0,3546.0,277166350.0,-170.0,-13309500.0,-104.0,-8122000.0,1.0,77500.0,1
고무제품 제조업,1195636,16987312164,1631807690,-202584.0,-2554944993.0,201739.0,3375950032.0,1228.0,-792163953.0,54171.0,167153542.0,-6979.0,-266391395.0,-20406.0,-425086550.0,-1811.0,-14519915.0,-12465.0,-85681945.0,-11282.0,-167691340.0,-104.0,-29764457.0,-279.0,923371.0,8
"곡물가공품, 전분 및 전분제품 제조업",749149,1417490116,44244973,24778.0,16401623.0,35638.0,65220573.0,-61455.0,-81108983.0,-1482.0,-6958705.0,-451.0,-1161137.0,-35298.0,-40220805.0,-1096.0,-7870653.0,-23054.0,-24763427.0,-74.0,-134256.0,1720.0,1317207.0,-681.0,-1830420.0,7
"골판지, 종이 상자 및 종이용기 제조업",773764,2793541850,64176945,-23058.0,-463486025.0,-9848.0,287921450.0,8665.0,-49125665.0,34130.0,140256187.0,-5636.0,-41148375.0,-19091.0,-143103880.0,0.0,0.0,0.0,0.0,-738.0,-5129597.0,25297.0,228559957.0,-1056.0,-3869717.0,9
"과실, 채소 가공 및 저장 처리업",288020,766372169,10052373,-6900.0,-69722056.0,10623.0,90663061.0,-3566.0,-21806660.0,0.0,0.0,0.0,0.0,-3401.0,-20781460.0,0.0,0.0,0.0,0.0,-165.0,-1025200.0,23.0,773058.0,-180.0,92597.0,3
광고업,2903267,22174314098,1523463345,14470.0,1292472276.0,-222281.0,-4245692086.0,206512.0,2943241393.0,259770.0,4027296138.0,-15329.0,-309949855.0,-12249.0,-252562215.0,0.0,0.0,7367.0,150858390.0,-33047.0,-672401115.0,1311.0,12580378.0,-12.0,-2601961.0,19
교육지원 서비스업,443053,1299374079,11302440,-4599.0,-13315201.0,3739.0,10799446.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,860.0,2515755.0,0.0,0.0,1
"구조용 금속제품, 탱크 및 증기발생기 제조업",7923433,77178209584,3885273177,327474.0,4430594998.0,-223884.0,4541734540.0,-276261.0,-9936969782.0,-20800.0,-864130492.0,-9405.0,-342116575.0,-110612.0,-3920611495.0,-294.0,-8104230.0,-83193.0,-3115741850.0,-51957.0,-1686265140.0,190937.0,1007379557.0,-18266.0,-42739313.0,21
귀금속 및 장신용품 제조업,438778,858860071,19625966,91339.0,187853065.0,-55577.0,-83562960.0,-40254.0,-117411710.0,-40213.0,-117346825.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41.0,-64885.0,4670.0,13639585.0,-178.0,-517980.0,2
그외 기타 개인 서비스업,423985,33305888300,13844274500,21924.0,1722119350.0,-35444.0,-2786329450.0,12857.0,1012217200.0,-5822.0,-456742950.0,-92.0,-7204600.0,14627.0,1149194200.0,0.0,0.0,1404.0,111588100.0,2740.0,215382150.0,595.0,46644900.0,68.0,5348000.0,1
그외 기타 운송장비 제조업,1167669,176800963124,9921839706,87231.0,22139900169.0,-105690.0,-26269156729.0,21208.0,4784019019.0,50396.0,10330243169.0,-4293.0,-954674500.0,-1275.0,-272431080.0,900.0,201060000.0,728.0,1119159560.0,-25250.0,-5639796630.0,-3390.0,-681573751.0,641.0,26811292.0,5
"그외 기타 전문, 과학 및 기술 서비스업",3468310,48207672330,628619182,196784.0,2277723803.0,-197495.0,-3538262742.0,13212.0,1418126513.0,-31338.0,-78691080.0,525.0,7082093.0,23426.0,370090630.0,0.0,0.0,30980.0,1570087900.0,-10381.0,-450443030.0,-19631.0,-170599270.0,7130.0,13011696.0,16
그외 기타 제품 제조업,1197574,4189987258,106016303,16740.0,319213331.0,2290.0,-253969871.0,10.0,212075.0,10.0,212075.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15761.0,-64790494.0,-3279.0,-665041.0,10
금속 주조업,300549,459751494,23370,-827.0,-2709989.0,-7895.0,-9581459.0,402.0,2845200.0,402.0,2845200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1319.0,1482350.0,7001.0,7963898.0,3
금융 지원 서비스업,19886942,301262990953,24138284712,381259.0,-39319419131.0,675813.0,28131677349.0,-1175901.0,10570453887.0,277460.0,7728105365.0,-19007.0,-617826210.0,-397844.0,379335454.0,-2753.0,-210799950.0,132430.0,6963730928.0,-1167701.0,-3440087250.0,114771.0,727600525.0,4058.0,-110312630.0,85
기계장비 및 관련 물품 도매업,9122387,38235024128,1353024834,-340144.0,16059852.0,131020.0,1263693924.0,125424.0,-1216682581.0,50080.0,-174588583.0,-2490.0,-242255515.0,-86166.0,-912965744.0,0.0,0.0,174191.0,307763731.0,-10191.0,-194639970.0,74761.0,-61083668.0,8939.0,-1987527.0,24
기록매체 복제업,118862,208808630,141709,25296.0,44498948.0,-16586.0,-29118312.0,-8961.0,-15813626.0,39.0,75229.0,0.0,0.0,-9000.0,-15888855.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6816.0,251.0,439806.0,1
기반조성 및 시설물 축조관련 전문공사업,202096,1519176815,3881385,-16416.0,-371035160.0,7048.0,136858075.0,9684.0,222500165.0,9514.0,162836720.0,0.0,0.0,-3972.0,-15026210.0,0.0,0.0,4363.0,75583275.0,-221.0,-893620.0,-315.0,11694280.0,-1.0,-17360.0,3
기초 의약물질 제조업,14197380,788330106265,46669087571,981597.0,46136559390.0,-716436.0,14234306498.0,-315033.0,-66570759143.0,-29874.0,-9252402368.0,-15393.0,-4240701240.0,-145625.0,-24302005290.0,-74.0,2320400.0,-111910.0,-17867462650.0,-11989.0,-10874805565.0,52308.0,5807146002.0,-2436.0,392747253.0,45
