Sector,거래량,거래대금,공매도거래대금,개인_순매수량,개인_순매수대금,외국인_순매수량,외국인_순매수대금,기관합계_순매수량,기관합계_순매수대금,금융투자_순매수량,금융투자_순매수대금,보험_순매수량,보험_순매수대금,투신_순매수량,투신_순매수대금,은행_순매수량,은행_순매수대금,연기금_순매수량,연기금_순매수대금,사모_순매수량,사모_순매수대금,기타법인_순매수량,기타법인_순매수대금,기타외국인_순매수량,기타외국인_순매수대금,종목수
1차 비철금속 제조업,49301094,330312169700,5637373273,1285231.0,-84934603030.0,-746427.0,49354477053.0,81034.0,38626178305.0,1217.0,10136193118.0,3645.0,1647853950.0,-17499.0,849821445.0,7.0,12807000.0,125880.0,19584708632.0,-32372.0,6109541460.0,-659360.0,-2468333993.0,39522.0,-577718335.0,23
1차 철강 제조업,14687727,356874039351,15493723497,1366815.0,-46032530248.0,-1158468.0,19120549919.0,-34400.0,30226875300.0,84937.0,17132365412.0,7748.0,16395330.0,-71014.0,7248498905.0,2702.0,44547730.0,-58999.0,3087726792.0,965.0,2763051211.0,-158886.0,-2812338608.0,-15061.0,-502556363.0,59
가구 제조업,755786,3494217637,49357395,-4737.0,145909594.0,-5.0,-148470533.0,-6260.0,-81090481.0,1570.0,8216704.0,-8154.0,-104175085.0,-28.0,-266000.0,356.0,15185150.0,0.0,0.0,-4.0,-51250.0,7066.0,82258072.0,3936.0,1393348.0,9
가전제품 및 정보통신장비 소매업,41773,341357535,983990,-2597.0,-18987045.0,-66.0,-2920775.0,1490.0,13059490.0,1544.0,13534690.0,0.0,0.0,-54.0,-475200.0,0.0,0.0,0.0,0.0,0.0,0.0,1171.0,8833230.0,2.0,15100.0,2
가정용 기기 제조업,631653,19068473348,970349470,-15818.0,-1346812636.0,-676.0,595576547.0,16546.0,870006479.0,-1190.0,-360176071.0,1749.0,119672900.0,4515.0,312992600.0,0.0,0.0,7322.0,513567750.0,4150.0,283949300.0,-1065.0,-132993070.0,1013.0,14222680.0,8
"가죽, 가방 및 유사제품 제조업",468571,6623790250,73926920,14976.0,383225290.0,-31166.0,-595428220.0,10777.0,148508770.0,107.0,-20754950.0,-984.0,-14316400.0,2104.0,30688150.0,-24.0,-1441700.0,4428.0,79453040.0,5146.0,74880630.0,5186.0,50648840.0,227.0,13045320.0,5
개인 및 가정용품 수리업,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
개인 및 가정용품 임대업,36640,949613325,89513450,-8615.0,-222832725.0,5161.0,133188075.0,1341.0,34725100.0,641.0,16605150.0,799.0,20817575.0,774.0,20035325.0,0.0,0.0,0.0,0.0,-4.0,-103700.0,2113.0,54919550.0,0.0,0.0,1
건물 건설업,33487361,294422797822,6575110521,-2240572.0,-19319098131.0,1319936.0,9063626709.0,1123112.0,12007031373.0,667506.0,6572063610.0,5009.0,176223445.0,-250164.0,-1816316973.0,3633.0,11998191.0,120144.0,2847580930.0,576987.0,4213738410.0,-198242.0,-1610628179.0,-4234.0,-140931772.0,24
건물설비 설치 공사업,81626,1050283415,230205,9315.0,145226940.0,-11009.0,-164930255.0,331.0,1024690.0,358.0,1290160.0,0.0,0.0,-889.0,-14173680.0,0.0,0.0,0.0,0.0,862.0,13908210.0,1363.0,18678600.0,0.0,25.0,2
"건축기술, 엔지니어링 및 관련 기술 서비스업",23829234,223191860978,18272116440,-412195.0,6825970968.0,472550.0,-7270595983.0,109289.0,441718369.0,70606.0,6039739244.0,3382.0,-107637400.0,-19265.0,-5427292875.0,0.0,0.0,22404.0,40639050.0,35860.0,-48516850.0,82844.0,90786562.0,-252488.0,-87879916.0,16
"건축자재, 철물 및 난방장치 도매업",993166,1872531423,8196506,-183446.0,-347253028.0,177312.0,335636405.0,11.0,20867.0,11.0,20867.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6723.0,12733023.0,-600.0,-1137267.0,1
"경비, 경호 및 탐정업",77023,7143888200,816115700,-1302.0,-121469100.0,-10727.0,-995950800.0,11936.0,1108921400.0,12312.0,1143176950.0,170.0,15828200.0,8.0,618000.0,0.0,0.0,-902.0,-82988450.0,348.0,32286700.0,96.0,8779600.0,-3.0,-281100.0,1
고무제품 제조업,1474405,36484021741,1385250300,-148443.0,-3770334766.0,50481.0,376180620.0,102028.0,3471485314.0,127820.0,2417928159.0,-2208.0,-56116680.0,3833.0,-317367315.0,-746.0,-11140710.0,-32496.0,1314025920.0,5085.0,118909970.0,-4465.0,-72858143.0,399.0,-4473025.0,8
"곡물가공품, 전분 및 전분제품 제조업",1625184,3441393039,147594249,238764.0,314562165.0,-258052.0,-409958149.0,21621.0,23198829.0,-9710.0,-37083310.0,95.0,279455.0,-297.0,382635.0,8588.0,22300900.0,22961.0,37366134.0,-16.0,-46985.0,4275.0,97583795.0,-6608.0,-25386640.0,7
"골판지, 종이 상자 및 종이용기 제조업",1815402,6243181096,291812320,73859.0,738307842.0,-121539.0,-1101852434.0,28970.0,163330408.0,36745.0,191513673.0,0.0,0.0,-600.0,-5125600.0,0.0,0.0,0.0,0.0,-7175.0,-23057665.0,16378.0,184742536.0,2332.0,15471648.0,9
"과실, 채소 가공 및 저장 처리업",6535321,23272286810,263961791,321080.0,1154148099.0,-311454.0,-1127601226.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10248.0,-28708254.0,622.0,2161381.0,3
광고업,5266997,21650123616,1176420992,190173.0,1407962518.0,-253939.0,-3950464672.0,125789.0,2350466867.0,134845.0,2741278652.0,-2514.0,-53468785.0,-3395.0,-73701815.0,0.0,0.0,-48218.0,-980928725.0,46335.0,742794790.0,-63130.0,162209921.0,1107.0,29825366.0,19
교육지원 서비스업,21814,63509193,233195,-685.0,-1955850.0,685.0,1955850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
"구조용 금속제품, 탱크 및 증기발생기 제조업",23630128,247063258811,2993839314,1228143.0,6462798257.0,-1388476.0,-17995493640.0,209917.0,11552219795.0,100226.0,4327922856.0,-3997.0,-190308675.0,73938.0,3355952115.0,-65.0,-1331600.0,99287.0,3686943610.0,-59280.0,382460539.0,-61626.0,21210732.0,12042.0,-40735144.0,21
귀금속 및 장신용품 제조업,539595,1085512627,10070802,-20426.0,-38299375.0,14011.0,26910964.0,5286.0,8711612.0,5286.0,8711612.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,520.0,846588.0,609.0,1830211.0,2
그외 기타 개인 서비스업,843135,72477123600,18156047600,56891.0,4873521500.0,-181986.0,-15620704550.0,118394.0,10171330400.0,50688.0,4359757850.0,3636.0,313161450.0,-10464.0,-900677200.0,0.0,0.0,75132.0,6449788050.0,-659.0,-55953850.0,4891.0,419807100.0,1810.0,156045550.0,1
그외 기타 운송장비 제조업,1209425,140409787771,14900892670,-18149.0,-6583649109.0,-11100.0,16829427.0,16551.0,5214948920.0,47885.0,10576806935.0,-2774.0,-612294500.0,-8005.0,-1750210330.0,0.0,0.0,-21452.0,-3223243205.0,886.0,223768010.0,5652.0,1355156020.0,7046.0,-3285258.0,5
"그외 기타 전문, 과학 및 기술 서비스업",7135556,110834298024,826840197,-46507.0,-4825051716.0,335110.0,4490704282.0,-84821.0,195085380.0,-38602.0,-817386435.0,172.0,11835050.0,39813.0,1279968900.0,0.0,0.0,24642.0,1294028550.0,-110846.0,-1573361385.0,-211844.0,203380221.0,8062.0,-64118167.0,16
그외 기타 제품 제조업,6222641,9990731925,83145659,-330867.0,-478543976.0,167382.0,113306266.0,2761.0,159480686.0,-3428.0,-3162214.0,0.0,0.0,0.0,0.0,0.0,0.0,6189.0,162642900.0,0.0,0.0,120939.0,144742943.0,39785.0,61014081.0,10
금속 주조업,1239208,1989444511,72290991,-4515.0,-78927970.0,8871.0,85580575.0,-91.0,-729416.0,-91.0,-729416.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,499.0,-3385492.0,-4764.0,-2537697.0,3
금융 지원 서비스업,71034433,1155142892720,111283805115,3712131.0,165893574726.0,-2187711.0,-100761239274.0,-1700099.0,-74793233437.0,536928.0,30056570568.0,-41236.0,-6864194315.0,-802646.0,-29486617780.0,-22094.0,-1422583275.0,-1056066.0,-57244194881.0,-303786.0,-9506465164.0,156007.0,8724313651.0,19672.0,936584334.0,86
기계장비 및 관련 물품 도매업,26851582,77224257963,3528908711,1421481.0,-2471558084.0,1165543.0,14393165113.0,98735.0,-10823322272.0,24042.0,-1439658247.0,-2321.0,-332860755.0,-26872.0,-5016262600.0,0.0,0.0,103475.0,-3638733280.0,411.0,-395802690.0,-2692989.0,-1037417694.0,7230.0,-60867063.0,24
기록매체 복제업,252833,417312811,608963,91392.0,151141659.0,-92780.0,-153431127.0,1356.0,2245365.0,1356.0,2245365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,44103.0,0.0,0.0,1
기반조성 및 시설물 축조관련 전문공사업,2194499,11940702932,12425895,126232.0,427172313.0,-120307.0,-399412088.0,7.0,57755.0,6.0,53540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4215.0,-6126.0,-28887560.0,194.0,1069580.0,3
기초 의약물질 제조업,15108479,581456934979,33979192578,272681.0,-9293451027.0,113236.0,-18962903637.0,-350891.0,28035582224.0,-57728.0,23837053856.0,1000.0,-251755550.0,-63538.0,1248154850.0,-192.0,-58272500.0,10127.0,8842415325.0,-126947.0,-4511536525.0,-31076.0,-197547454.0,-3950.0,418319894.0,45
기초 화학물질 제조업,20335007,819694468540,62825672210,-980885.0,-86771819792.0,1265123.0,54719420658.0,-36861.0,40315404624.0,-9543.0,8544972123.0,5758.0,761337245.0,56680.0,8769043050.0,565.0,37825350.0,99244.0,19863303389.0,-161949.0,2540287822.0,-231670.0,-7990876081.0,-15707.0,-272129409.0,50
기타 과학기술 서비스업,9561882,171188381033,388685405,-58748.0,186215665.0,60391.0,194221195.0,35355.0,681000185.0,17068.0,113854690.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18287.0,567145495.0,-42478.0,-1141813485.0,5480.0,80376440.0,5
기타 교육기관,94938,723253884,2548610,-4934.0,-64158700.0,5055.0,72559360.0,5.0,148625.0,1.0,29975.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,118650.0,-213.0,-10959935.0,87.0,2410650.0,2
기타 금속 가공제품 제조업,13535493,114030556845,1363499790,-260152.0,-456209615.0,326514.0,1657527257.0,132593.0,1686995117.0,3530.0,-23004038.0,7754.0,50341590.0,-35640.0,57379495.0,0.0,0.0,167309.0,1605895265.0,68526.0,1369049545.0,-202224.0,-2954792399.0,3269.0,66479640.0,26
기타 금융업,97485879,3219594338062,198327540789,3906318.0,-25805287062.0,-5208229.0,-118590981661.0,785909.0,153963242873.0,2204130.0,237209196398.0,-149867.0,-10370814115.0,-457496.0,-21975943975.0,8582.0,1554764999.0,-855657.0,-50431090330.0,-49557.0,-17070389599.0,432685.0,-8220627002.0,83317.0,-1346347148.0,102
기타 비금속 광물제품 제조업,14646324,162065920032,3694237686,569931.0,3633574310.0,-155131.0,-3368600935.0,-1111143.0,-368341725.0,-19958.0,-1247494919.0,169.0,38007250.0,11923.0,2711292226.0,0.0,0.0,2283.0,499668000.0,-1105560.0,-2369814282.0,699380.0,91704377.0,-3037.0,11663973.0,9
기타 사업지원 서비스업,532635,2539881164,31629474,-52173.0,115989919.0,59750.0,-22202344.0,-11317.0,-121215285.0,47.0,-80855.0,0.0,0.0,-2822.0,-10883820.0,0.0,0.0,-8542.0,-110249110.0,0.0,0.0,2612.0,21908985.0,1128.0,5518725.0,7
기타 상품 전문 소매업,882917,20033277800,1012489675,10875.0,2355179610.0,15623.0,-1355501315.0,-32428.0,-997961665.0,-13302.0,-37948175.0,-920.0,-44356075.0,-4127.0,-234891010.0,0.0,0.0,-9300.0,-448432125.0,-4779.0,-232334480.0,6618.0,15602995.0,-688.0,-17319625.0,3
기타 생활용품 소매업,115441,169050485,0,-7262.0,-13115050.0,6909.0,12299731.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342.0,760485.0,11.0,54834.0,2
기타 섬유제품 제조업,357235,1447095725,22204585,13259.0,26830060.0,-11957.0,-1246095.0,-4734.0,-36994815.0,-4734.0,-36994815.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1696.0,6509725.0,1736.0,4901125.0,3
기타 식품 제조업,295470893,207613609887,16945170709,4809473.0,15680000494.0,-879297.0,-32601244589.0,-3819335.0,15912546043.0,-1535890.0,4146359595.0,-3544.0,-631748880.0,-690885.0,-1112646307.0,-411.0,-59612200.0,27606.0,3190726515.0,-1615977.0,10412781020.0,-106994.0,942159269.0,-3847.0,66538783.0,34
기타 운송관련 서비스업,1157262,82324567529,3771728285,-141601.0,-16436606871.0,154190.0,17251858081.0,-1791.0,-404975355.0,18537.0,5000197445.0,-3236.0,-870659000.0,-1895.0,-508420250.0,-21.0,-1442100.0,-16046.0,-4265291650.0,868.0,240326500.0,-10596.0,-340833255.0,-202.0,-69442600.0,6
기타 전기장비 제조업,5755755,75197491285,1938826595,-284023.0,-2194608777.0,234497.0,-1126469363.0,76017.0,3552174660.0,5107.0,-69981700.0,-73.0,-2669600.0,41131.0,1509526250.0,0.0,0.0,6465.0,234049625.0,23387.0,1881250935.0,-25450.0,-272228620.0,-1041.0,41132100.0,11
기타 전문 도매업,48903638,712236849044,7194770699,31975.0,-11731429042.0,-231289.0,-7840556972.0,71650.0,18286177086.0,-41343.0,18857724741.0,-4497.0,-882726880.0,44385.0,1128872370.0,-156.0,-75558500.0,17487.0,-2706059555.0,55857.0,1991970160.0,78604.0,1423925705.0,49060.0,-138116777.0,35
기타 전문 서비스업,72064,864798010,3937770,-4837.0,-62480560.0,4743.0,61811730.0,18.0,-93460.0,18.0,-93460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,-153520.0,70.0,915810.0,2
기타 정보 서비스업,12154145,29956859664,498066782,-241205.0,-1263526979.0,163666.0,1093070917.0,-9919.0,223680422.0,-31187.0,1942902.0,-217.0,-4257235.0,13227.0,185122370.0,0.0,0.0,-6696.0,-108128590.0,14704.0,143576155.0,45627.0,-48316537.0,41831.0,-4907823.0,19
기타 종이 및 판지 제품 제조업,1466908,950262279,6515103,-44249.0,13687462.0,42113.0,-19406536.0,-100.0,-1075523.0,-100.0,-1075523.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1102.0,6532080.0,1134.0,262517.0,3
기타 화학제품 제조업,64940254,1366311271074,46992987221,1383016.0,-19175691397.0,-1074240.0,50675975834.0,-274219.0,-29518539710.0,-101212.0,-13253664621.0,43850.0,-1020794700.0,-18505.0,-3784122045.0,-1052.0,-57015895.0,-17185.0,-1528130055.0,-123567.0,-6852929424.0,-84602.0,-2159414918.0,50045.0,177670191.0,95
기타/미분류,78000114,1020483201759,13526247080,-254722.0,-68587844973.0,517546.0,46953286871.0,-219166.0,23490518057.0,79856.0,3283853222.0,10723.0,820635725.0,-365321.0,-2394220180.0,-1933.0,1087738825.0,200868.0,27027095070.0,-134356.0,-6098695975.0,-154620.0,-1850473822.0,110962.0,-5486133.0,138
나무제품 제조업,369263,3617015549,73709305,-594.0,-63648124.0,9271.0,125227388.0,-6686.0,-52592414.0,-4286.0,-44171070.0,0.0,0.0,380.0,3910290.0,0.0,0.0,-500.0,-2255330.0,-2280.0,-10076304.0,12.0,-33720.0,-2003.0,-8953130.0,2
"내화, 비내화 요업제품 제조업",731001,1888508434,22584499,-40351.0,-16785950.0,48871.0,66561527.0,4181.0,19756186.0,587.0,1799206.0,0.0,0.0,-118.0,-932640.0,0.0,0.0,3712.0,18889620.0,0.0,0.0,-12492.0,-66434500.0,-209.0,-3097263.0,5
담배 제조업,400123,69712118750,5662973800,39089.0,6805778350.0,-95529.0,-16668152450.0,56267.0,9832954050.0,76272.0,13305633800.0,-851.0,-148499800.0,-6156.0,-1070637550.0,0.0,0.0,-11732.0,-2033538950.0,-1267.0,-220183400.0,544.0,94313100.0,-371.0,-64893050.0,1
도로 화물 운송업,1121663,15093803369,1280311105,20271.0,-289514609.0,-13385.0,704959696.0,-23639.0,-536383815.0,-6451.0,234167575.0,-1056.0,-146257900.0,579.0,110567330.0,0.0,0.0,1825.0,145077340.0,-18540.0,-880026460.0,16986.0,126435961.0,-233.0,-5497233.0,7
도시락 및 식사용 조리식품 제조업,67142,905786630,13580810,7501.0,102353505.0,-4099.0,-56056325.0,-3550.0,-48307760.0,-3550.0,-48307760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7030.0,148.0,2017610.0,1
"도축, 육류 가공 및 저장 처리업",6532138,10566100119,93533332,-180271.0,-403777573.0,171722.0,395566786.0,-2616.0,-7634860.0,-5814.0,-15161585.0,0.0,0.0,-133.0,-367745.0,0.0,0.0,0.0,0.0,3331.0,7894470.0,6225.0,19417600.0,4940.0,-3571953.0,7
동·식물성 유지 및 낙농제품 제조업,84364,3531574185,269911650,-7334.0,-187116570.0,-2743.0,-472659570.0,9430.0,648831950.0,3290.0,203957650.0,15.0,1299800.0,3077.0,256988450.0,0.0,0.0,4064.0,205866450.0,-1015.0,-19239600.0,634.0,11938750.0,13.0,-994560.0,4
동물용 사료 및 조제식품 제조업,20488354,143362236820,805072445,-403460.0,-1699658637.0,403319.0,1722894661.0,-4700.0,-114340084.0,13818.0,72645955.0,-335.0,-2619420.0,-11365.0,-109822250.0,0.0,0.0,0.0,0.0,-6818.0,-74544369.0,25674.0,208393364.0,-20833.0,-117289304.0,10
"떡, 빵 및 과자류 제조업",20097,178749205,1562560,-3299.0,-29430880.0,3298.0,29426590.0,1.0,4290.0,1.0,4290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
마그네틱 및 광학 매체 제조업,1897637,6978673986,19555205,35070.0,143160744.0,-43222.0,-173367269.0,10000.0,37175000.0,10000.0,37175000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22380.0,-1848.0,-6946095.0,1
무기 및 총포탄 제조업,5369697,182900791530,13369679675,91291.0,-39861058840.0,-133630.0,2619525565.0,37312.0,37947285225.0,11339.0,8395473850.0,7638.0,3925975490.0,12595.0,5660325125.0,6.0,3078000.0,28366.0,14579148500.0,-22630.0,5384342260.0,1986.0,-635604600.0,3041.0,-70147350.0,3
무점포 소매업,645175,16742648143,26739505,-89611.0,-3387231403.0,7965.0,-1182174602.0,54415.0,4820788205.0,58796.0,5201896405.0,381.0,35130600.0,-572.0,-25881700.0,-148.0,-12497600.0,-11897.0,-1083014900.0,7650.0,686636600.0,28483.0,-137281765.0,-1252.0,-114100435.0,5
반도체 제조업,133351998,4970281761496,53009456677,-4054553.0,-983312535049.0,4582643.0,370935178090.0,617116.0,651781136955.0,868883.0,672001469287.0,8157.0,-6332853180.0,92032.0,-3096681000.0,-982.0,-920612500.0,84384.0,23022455153.0,-196854.0,-20312498350.0,-937400.0,-35029291740.0,-207806.0,-4374488256.0,72
방적 및 가공사 제조업,41055,833167790,11624410,4347.0,83309100.0,-3604.0,-77152210.0,446.0,7663930.0,576.0,9502200.0,0.0,0.0,-223.0,-3170510.0,-91.0,-1292650.0,0.0,0.0,184.0,2624890.0,-1388.0,-16618720.0,199.0,2797900.0,2
보험 및 연금관련 서비스업,368757,5422969785,288682750,-39284.0,-585855475.0,76060.0,1110674490.0,-29769.0,-422077315.0,7847.0,123683120.0,223.0,3103120.0,-7909.0,-117296465.0,0.0,0.0,0.0,0.0,-29930.0,-431567090.0,-6688.0,-98051920.0,-319.0,-4689780.0,2
보험업,59324998,735748211965,58797142235,5621034.0,73520785083.0,-2107605.0,-53639404516.0,-3623564.0,-22759446053.0,-361788.0,28582096570.0,-411457.0,-5322806795.0,-332210.0,-3897808205.0,4050.0,242205850.0,-2670626.0,-39239203663.0,147511.0,-3131736000.0,132979.0,2388766806.0,-22844.0,489298680.0,11
봉제의복 제조업,13610559,43407122998,1863995250,-353429.0,775490665.0,82984.0,-3896731772.0,178864.0,2606626080.0,-11.0,77788459.0,30188.0,333312195.0,4686.0,25989591.0,818.0,19003050.0,155414.0,2545638540.0,-14574.0,-434935480.0,90418.0,532644408.0,1163.0,-18029381.0,28
부동산 관련 서비스업,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
부동산 임대 및 공급업,9337604,27641536898,933563201,-764911.0,-6178830979.0,-675840.0,-1980646055.0,1262851.0,5643380205.0,2016958.0,8861268676.0,-40005.0,-200699605.0,-434615.0,-1798722958.0,-203.0,-652645.0,2455.0,38344430.0,-176005.0,-808177688.0,160460.0,2486031795.0,17440.0,30065034.0,27
