Sector,거래량,거래대금,공매도거래대금,개인_순매수량,개인_순매수대금,외국인_순매수량,외국인_순매수대금,기관합계_순매수량,기관합계_순매수대금,금융투자_순매수량,금융투자_순매수대금,보험_순매수량,보험_순매수대금,투신_순매수량,투신_순매수대금,은행_순매수량,은행_순매수대금,연기금_순매수량,연기금_순매수대금,사모_순매수량,사모_순매수대금,기타법인_순매수량,기타법인_순매수대금,기타외국인_순매수량,기타외국인_순매수대금,종목수
1차 비철금속 제조업,70263062,203871554404,10478038560,1218001.0,6354361287.0,-1147448.0,-2538908624.0,-90094.0,-4389586602.0,-8643.0,-90412356.0,-8200.0,-355037300.0,-29029.0,-2996095850.0,-65.0,-3380300.0,-57789.0,-2789295946.0,13670.0,1882070000.0,-27635.0,379044722.0,47176.0,195089217.0,23
1차 철강 제조업,9109820,174366663349,16050108081,-615930.0,-14970654172.0,406677.0,10421413638.0,213044.0,4589611900.0,86871.0,7912676827.0,10083.0,-240004620.0,7137.0,-5402381865.0,-6603.0,-115704765.0,99189.0,1863359999.0,16622.0,573021074.0,-24080.0,-46318405.0,20289.0,5947039.0,59
가구 제조업,473371,2955358112,105943049,53194.0,306940401.0,-51515.0,-288289403.0,-1719.0,-23390035.0,247.0,702970.0,-356.0,-4188430.0,0.0,0.0,0.0,0.0,-1482.0,-17387855.0,-128.0,-2516720.0,126.0,5204218.0,-86.0,-465181.0,9
가전제품 및 정보통신장비 소매업,38350,291904495,2613100,-3130.0,-24941985.0,6610.0,52193005.0,-3487.0,-27303540.0,833.0,6532570.0,0.0,0.0,0.0,0.0,0.0,0.0,-4320.0,-33836110.0,0.0,0.0,5.0,39050.0,2.0,13470.0,2
가정용 기기 제조업,352685,9054207225,1037219533,-38524.0,-250007055.0,34039.0,33133909.0,4798.0,221231622.0,-3467.0,-297489378.0,-10.0,-649700.0,5820.0,366514400.0,0.0,0.0,-291.0,-18289300.0,2746.0,171146400.0,19.0,767219.0,-332.0,-5125695.0,8
"가죽, 가방 및 유사제품 제조업",197806,2511262255,65176370,24630.0,200468855.0,2421.0,19323370.0,-28022.0,-290606785.0,-243.0,-4384940.0,-756.0,-9166335.0,-728.0,-8821430.0,-137.0,-8020100.0,-20449.0,-195420950.0,-5808.0,-70611630.0,1051.0,71875720.0,-80.0,-1061160.0,5
개인 및 가정용품 수리업,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
개인 및 가정용품 임대업,16308,401219775,41158100,-2896.0,-71686975.0,3676.0,90699875.0,-1673.0,-41059100.0,-140.0,-3482650.0,-1496.0,-36668250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,893.0,22046200.0,0.0,0.0,1
건물 건설업,23458327,443221893925,16556891010,260407.0,429272185.0,-735799.0,-9011937188.0,597122.0,10967287656.0,248227.0,3099351574.0,27950.0,694254765.0,184574.0,4900054230.0,-2180.0,-6277540.0,100186.0,1964665235.0,38373.0,315413492.0,-127486.0,-2411525854.0,5756.0,26903201.0,24
건물설비 설치 공사업,58418,917601465,13223915,-16385.0,-303151575.0,7263.0,141277620.0,9704.0,170303440.0,7769.0,135276710.0,-20.0,-364380.0,0.0,0.0,0.0,0.0,0.0,0.0,1955.0,35391110.0,-660.0,-10137705.0,78.0,1708220.0,2
"건축기술, 엔지니어링 및 관련 기술 서비스업",12108744,178969176051,16001524350,944649.0,6610213024.0,-780838.0,-11042156439.0,22992.0,6163553739.0,103108.0,5140816359.0,-12452.0,-601732500.0,-3369.0,1844137165.0,0.0,0.0,-74518.0,-719749110.0,9561.0,479434125.0,-234192.0,-1816972039.0,47389.0,85361715.0,16
"건축자재, 철물 및 난방장치 도매업",1031433,1634733437,9051664,213014.0,335065657.0,-215526.0,-339019789.0,-132.0,-207108.0,-132.0,-207108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-700.0,-1113800.0,3344.0,5275040.0,1
"경비, 경호 및 탐정업",53859,4566149900,631774400,-1158.0,-98163550.0,-2266.0,-194053150.0,3406.0,290703700.0,-618.0,-49976350.0,-541.0,-45722950.0,-158.0,-13333600.0,0.0,0.0,4847.0,410165100.0,-125.0,-10513600.0,18.0,1513000.0,0.0,0.0,1
고무제품 제조업,1292730,22605674285,3977210902,-133395.0,-2002129458.0,200303.0,1656533160.0,-74777.0,13038633.0,81326.0,618213853.0,-739.0,209611690.0,-29670.0,-237079490.0,-1638.0,-20396190.0,-109712.0,-579043460.0,-14344.0,21732230.0,11344.0,356418554.0,-3475.0,-23860889.0,8
"곡물가공품, 전분 및 전분제품 제조업",3038366,5318680883,108027585,-217314.0,-340028245.0,255672.0,317862643.0,-14550.0,-69180248.0,-6131.0,-30112868.0,0.0,0.0,0.0,0.0,-1200.0,-17915037.0,-7219.0,-21152343.0,0.0,0.0,3354.0,118969470.0,-27162.0,-27623620.0,7
