티커,Name,Market,Sector,Industry,종가,거래량,거래대금,등락률,공매도거래대금,공매도비중,개인_순매수량,개인_순매수대금,외국인_순매수량,외국인_순매수대금,기관합계_순매수량,기관합계_순매수대금,금융투자_순매수량,금융투자_순매수대금,보험_순매수량,보험_순매수대금,투신_순매수량,투신_순매수대금,은행_순매수량,은행_순매수대금,연기금_순매수량,연기금_순매수대금,사모_순매수량,사모_순매수대금,기타법인_순매수량,기타법인_순매수대금,기타외국인_순매수량,기타외국인_순매수대금
095570,AJ네트웍스,유가,산업용 기계 및 장비 임대업,"렌탈(파렛트, OA장비, 건설장비)",4290.0,94401.0,404254287.0,2.880000114440918,3129215.0,0.7699999809265137,-72703.0,-311403128.0,73955.0,316775903.0,-195.0,-837265.0,-203.0,-871585.0,0.0,0.0,8.0,34320.0,0.0,0.0,0.0,0.0,0.0,0.0,-1057.0,-4535510.0,0.0,0.0
006840,AK홀딩스,유가,기타 금융업,지주사업,6400.0,14582.0,90580160.0,5.789999961853027,1122440.0,1.2400000095367432,-3764.0,-22795870.0,4138.0,25154570.0,-358.0,-2256510.0,-358.0,-2256510.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.0,-102190.0,0.0,0.0
027410,BGF,유가,기타 금융업,지주회사,3985.0,39177.0,153552491.0,3.369999885559082,10230600.0,6.659999847412109,-14031.0,-54876319.0,12912.0,50449619.0,1318.0,5203820.0,262.0,960970.0,0.0,0.0,1769.0,7035800.0,0.0,0.0,0.0,0.0,-713.0,-2792950.0,0.0,0.0,-199.0,-777120.0
282330,BGF리테일,유가,종합 소매업,체인화 편의점,118300.0,55470.0,6550842100.0,1.5499999523162842,85686600.0,1.2699999809265137,1399.0,163600500.0,14139.0,1670559400.0,-15636.0,-1845603900.0,3366.0,398252400.0,-3244.0,-383126800.0,-2880.0,-340123700.0,0.0,0.0,-12948.0,-1528932500.0,70.0,8326700.0,12.0,1408800.0,86.0,10035200.0
138930,BNK금융지주,유가,기타 금융업,금융지주회사,17770.0,630931.0,11167354830.0,-0.05999999865889549,2106683780.0,17.360000610351562,39638.0,694892255.0,19037.0,346957880.0,-62138.0,-1102628875.0,-40121.0,-711676265.0,-7878.0,-139481430.0,-10879.0,-192669280.0,0.0,0.0,-30178.0,-533553750.0,-537.0,-9454220.0,3463.0,60778250.0,0.0,490.0
001460,BYC,유가,봉제의복 제조업,"메리야스,란제리 제조,도매/건축공사/부동산 임대,분양,공급",32850.0,2499.0,80419200.0,3.299999952316284,5039750.0,5.190000057220459,406.0,13089050.0,-174.0,-5769000.0,-242.0,-7639550.0,59.0,2004800.0,-1.0,-32550.0,0.0,0.0,0.0,0.0,-300.0,-9611800.0,0.0,0.0,10.0,319500.0,0.0,0.0
001465,BYC우,KOSPI,기타/미분류,기타/미분류,23350.0,77.0,1794700.0,0.8600000143051147,23300.0,1.2999999523162842,-37.0,-861200.0,37.0,861050.0,0.0,150.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001040,CJ,유가,기타 금융업,지주회사,133700.0,126775.0,16747734650.0,1.3600000143051147,728916100.0,3.8399999141693115,21911.0,2885487050.0,7870.0,1044757800.0,-29838.0,-3937835950.0,7834.0,1032590400.0,-8118.0,-1071733750.0,-9953.0,-1312422750.0,0.0,0.0,-19589.0,-2585036550.0,-3.0,-43600.0,-20.0,-2532000.0,77.0,10123100.0
079160,CJ CGV,유가,"영화, 비디오물, 방송프로그램 제작 및 배급업","영화상영,영화관 운영",4710.0,561361.0,2600300896.0,7.170000076293945,178699830.0,6.869999885559082,-232797.0,-1080517348.0,230225.0,1068955176.0,-237.0,-1402230.0,-381.0,-2080470.0,0.0,0.0,85.0,400350.0,0.0,0.0,0.0,0.0,59.0,277890.0,2260.0,10531845.0,549.0,2432557.0
00104K,CJ4우(전환),KOSPI,기타/미분류,기타/미분류,131600.0,6671.0,868749500.0,0.9200000166893005,26503200.0,3.049999952316284,-635.0,-84286000.0,-349.0,-46189100.0,984.0,130475100.0,984.0,130475100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
