티커,Name,Market,Sector,Industry,종가,거래량,거래대금,등락률,공매도거래대금,공매도비중,개인_순매수량,개인_순매수대금,외국인_순매수량,외국인_순매수대금,기관합계_순매수량,기관합계_순매수대금,금융투자_순매수량,금융투자_순매수대금,보험_순매수량,보험_순매수대금,투신_순매수량,투신_순매수대금,은행_순매수량,은행_순매수대금,연기금_순매수량,연기금_순매수대금,사모_순매수량,사모_순매수대금,기타법인_순매수량,기타법인_순매수대금,기타외국인_순매수량,기타외국인_순매수대금
095570,AJ네트웍스,유가,산업용 기계 및 장비 임대업,"렌탈(파렛트, OA장비, 건설장비)",5380,218971,1175933360,-0.37,2006570,0.17,38206.0,205147710.0,-48875.0,-262453170.0,13501.0,72200170.0,60.0,323330.0,-790.0,-4238390.0,-95.0,-511100.0,0.0,0.0,-538.0,-2883680.0,14864.0,79510010.0,-3000.0,-15794650.0,168.0,899940.0
006840,AK홀딩스,유가,기타 금융업,지주사업,8580,27038,232170255,0.59,0,0.0,-2072.0,-17718835.0,-668.0,-5862285.0,-143.0,-1253070.0,-131.0,-1150110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.0,-102960.0,2533.0,21827850.0,350.0,3006340.0
027410,BGF,유가,기타 금융업,지주회사,4255,270297,1146987992,0.95,8420,0.0,-7460.0,-30460560.0,4323.0,16997254.0,2255.0,9693361.0,-2254.0,-9531165.0,0.0,0.0,-199.0,-846745.0,-17.0,-64724.0,5000.0,21305680.0,-275.0,-1169685.0,-222.0,-958905.0,1104.0,4728850.0
282330,BGF리테일,유가,종합 소매업,체인화 편의점,139400,106861,14833287200,1.09,702947600,4.13,-64459.0,-8938625600.0,33533.0,4639958800.0,31159.0,4331055500.0,19524.0,2708821350.0,1019.0,141909600.0,254.0,36187950.0,0.0,0.0,10753.0,1498271900.0,-391.0,-54135300.0,-230.0,-31969600.0,-3.0,-419100.0
138930,BNK금융지주,유가,기타 금융업,금융지주회사,22050,2605237,58030568325,2.8,6662190050,10.18,-15467.0,-365235175.0,89961.0,2013918000.0,171160.0,3842671075.0,280286.0,6269936050.0,-18656.0,-413162450.0,-74481.0,-1658069150.0,0.0,0.0,1104.0,25383825.0,-17093.0,-381417200.0,-245840.0,-5495408050.0,186.0,4054150.0
001460,BYC,유가,봉제의복 제조업,"메리야스,란제리 제조,도매/건축공사/부동산 임대,분양,공급",55300,13569,747075400,-2.98,14470600,1.57,2977.0,163381200.0,1500.0,82065000.0,-4479.0,-245554300.0,0.0,11400.0,0.0,0.0,-12.0,-663600.0,0.0,0.0,0.0,0.0,-4467.0,-244902100.0,0.0,0.0,2.0,108100.0
001465,BYC우,KOSPI,기타/미분류,기타/미분류,27100,6797,180373400,-1.63,4183700,2.32,-1021.0,-26992700.0,1047.0,27715650.0,1.0,28400.0,1.0,28400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.0,-929700.0,7.0,178350.0
001040,CJ,유가,기타 금융업,지주회사,228000,93631,21484533500,-1.72,2928038000,11.49,13796.0,3168593750.0,-15434.0,-3547187500.0,-2044.0,-463983250.0,-2403.0,-550876000.0,-2798.0,-639896250.0,4454.0,1019107500.0,-263.0,-60291500.0,-2717.0,-622314500.0,1682.0,390054500.0,3624.0,829285500.0,58.0,13291500.0
079160,CJ CGV,유가,"영화, 비디오물, 방송프로그램 제작 및 배급업","영화상영,영화관 운영",5960,704355,4193419755,-2.13,67850220,1.62,210485.0,1247445950.0,-181533.0,-1076169900.0,-27068.0,-160004540.0,228.0,2040620.0,0.0,0.0,-343.0,-2044280.0,0.0,0.0,-25460.0,-151054570.0,-1493.0,-8946310.0,-1916.0,-11462720.0,32.0,191210.0
00104K,CJ4우(전환),KOSPI,기타/미분류,기타/미분류,187500,13292,2485561350,-1.16,0,0.0,-1033.0,-195514800.0,-4740.0,-885635700.0,5773.0,1081151900.0,4880.0,914419100.0,0.0,0.0,548.0,102275600.0,0.0,0.0,0.0,0.0,345.0,64457200.0,0.0,-1400.0,0.0,0.0
