날짜,기관합계,기타법인,개인,외국인합계,전체,시장
2026-08-31,-789140666263,1578991846249,-146406223015,-643444956971,0,KOSPI
2026-08-31,-200488729090,2626400265,253023426173,-55161097348,0,KOSDAQ
