날짜,기관합계,기타법인,개인,외국인합계,전체,시장
2026-04-03,738959668798,552744368117,-2095232844889,803528807974,0,KOSPI
2026-04-03,-217316391004,7137984474,406733543481,-196555136951,0,KOSDAQ
