티커,Name,Market,Sector,Industry,종가,거래량,거래대금,등락률,공매도거래대금,공매도비중,개인_순매수량,개인_순매수대금,외국인_순매수량,외국인_순매수대금,기관합계_순매수량,기관합계_순매수대금,금융투자_순매수량,금융투자_순매수대금,보험_순매수량,보험_순매수대금,투신_순매수량,투신_순매수대금,은행_순매수량,은행_순매수대금,연기금_순매수량,연기금_순매수대금,사모_순매수량,사모_순매수대금,기타법인_순매수량,기타법인_순매수대금,기타외국인_순매수량,기타외국인_순매수대금,시장,업종,주요제품
095570,AJ네트웍스,유가,산업용 기계 및 장비 임대업,"렌탈(파렛트, OA장비, 건설장비)",5000.0,210610.0,1050594390.0,2.99,693260.0,0.07,-69078.0,-345497720.0,77642.0,388282120.0,-8564.0,-42785290.0,-82.0,-410000.0,3382.0,16913735.0,-13869.0,-69316500.0,0.0,0.0,0.0,0.0,2005.0,10027475.0,-57.0,-284100.0,57.0,284990.0,0.0,0.0,0.0
006840,AK홀딩스,유가,기타 금융업,지주사업,7850.0,15440.0,120487105.0,0.77,8855680.0,7.35,5702.0,44441290.0,-5201.0,-40544710.0,-104.0,-783380.0,-104.0,-783380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-395.0,-3097530.0,-2.0,-15670.0,0.0,0.0,0.0
027410,BGF,유가,기타 금융업,지주회사,4115.0,111969.0,459804141.0,1.86,42369720.0,9.21,29160.0,119888179.0,-30127.0,-123796296.0,1468.0,5954737.0,-1689.0,-7002720.0,1637.0,6718452.0,-95.0,-389305.0,739.0,3033620.0,0.0,0.0,876.0,3594690.0,0.0,0.0,-501.0,-2046620.0,0.0,0.0,0.0
282330,BGF리테일,유가,종합 소매업,체인화 편의점,120500.0,70150.0,8445439799.0,4.33,591306100.0,6.79,-2894.0,-349922100.0,3442.0,412929000.0,-475.0,-54222000.0,-1883.0,-225629200.0,-434.0,-51995300.0,-582.0,-69782500.0,0.0,0.0,2342.0,283365300.0,82.0,9819700.0,-70.0,-8420400.0,-3.0,-364500.0,0.0,0.0,0.0
138930,BNK금융지주,유가,기타 금융업,금융지주회사,18330.0,980243.0,17882930195.0,2.8,3570854685.0,18.35,101480.0,1855536760.0,-147325.0,-2696889155.0,41601.0,763965745.0,25035.0,464458350.0,-4487.0,-81180320.0,10276.0,187080105.0,0.0,0.0,-81893.0,-1490050585.0,3749.0,68227175.0,3385.0,61880830.0,859.0,15505820.0,0.0,0.0,0.0
001460,BYC,유가,봉제의복 제조업,"메리야스,란제리 제조,도매/건축공사/부동산 임대,분양,공급",45500.0,4778.0,215778850.0,2.71,3094600.0,0.95,-807.0,-36194150.0,530.0,23558050.0,191.0,8748950.0,8.0,470550.0,128.0,5790900.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,2487500.0,80.0,3616000.0,6.0,271150.0,0.0,0.0,0.0
001465,BYC우,KOSPI,기타/미분류,기타/미분류,26900.0,1258.0,34233900.0,3.86,3573600.0,10.44,502.0,13626000.0,-507.0,-13761550.0,8.0,216500.0,8.0,216500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,-80950.0,0.0,0.0,0.0
001040,CJ,유가,기타 금융업,지주회사,177100.0,129163.0,22861677000.0,3.21,2800472550.0,10.71,17437.0,3063645000.0,15221.0,2698301600.0,-35893.0,-6335987400.0,-3390.0,-591803400.0,-1338.0,-236674750.0,-7085.0,-1248291300.0,0.0,0.0,-11501.0,-2034716250.0,-12584.0,-2225386300.0,2790.0,494458600.0,445.0,79582200.0,0.0,0.0,0.0
079160,CJ CGV,유가,"영화, 비디오물, 방송프로그램 제작 및 배급업","영화상영,영화관 운영",4665.0,1203555.0,5664249033.0,-3.42,230867824.0,4.08,280940.0,1317731561.0,-280277.0,-1315620182.0,-1122.0,-4352157.0,-1083.0,-4170222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39.0,-181935.0,-85.0,-332860.0,544.0,2573638.0,0.0,0.0,0.0
00104K,CJ4우(전환),KOSPI,기타/미분류,기타/미분류,156200.0,13339.0,2056233200.0,4.2,29418200.0,1.43,-1014.0,-160336000.0,-1051.0,-162248100.0,2046.0,319682300.0,1719.0,268465400.0,-239.0,-36394900.0,566.0,87611800.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,3054200.0,-1.0,-152400.0,0.0,0.0,0.0
