날짜,기관합계,기타법인,개인,외국인합계,전체,시장
2026-04-10,-203107649113,367022968006,-1228043614578,1064128295685,0,KOSPI
2026-04-10,93139217914,-8859195759,-82359395442,-1920626713,0,KOSDAQ
