Sector,거래량,거래대금,공매도거래대금,개인_순매수량,개인_순매수대금,외국인_순매수량,외국인_순매수대금,기관합계_순매수량,기관합계_순매수대금,금융투자_순매수량,금융투자_순매수대금,보험_순매수량,보험_순매수대금,투신_순매수량,투신_순매수대금,은행_순매수량,은행_순매수대금,연기금_순매수량,연기금_순매수대금,사모_순매수량,사모_순매수대금,기타법인_순매수량,기타법인_순매수대금,기타외국인_순매수량,기타외국인_순매수대금,종목수
1차 비철금속 제조업,8393564,121832460796,11384451672,-219801.0,4118546609.0,417700.0,12443356671.0,-208220.0,-16736117321.0,-85897.0,-4535332802.0,-17387.0,-1119657375.0,-3394.0,-5538598599.0,0.0,0.0,-100524.0,-4405527300.0,12312.0,337808755.0,5230.0,-278442343.0,5091.0,452656384.0,23
1차 철강 제조업,16231976,378406093057,29594815767,631065.0,25684389159.0,-581656.0,-878600481.0,88111.0,-22708772786.0,-6862.0,4690138857.0,-6210.0,-2781661215.0,242026.0,3282943630.0,-123.0,485739410.0,-183143.0,-28615944660.0,42564.0,285956162.0,-96835.0,-1171572878.0,-40685.0,-925443014.0,59
가구 제조업,576796,1520371916,55742901,66504.0,9403650.0,-4973.0,20714844.0,-2.0,2999160.0,89.0,4294140.0,-2.0,-54050.0,-54.0,-632860.0,-10.0,-270200.0,0.0,0.0,-26.0,-371120.0,-62141.0,-40010651.0,612.0,6892997.0,9
가전제품 및 정보통신장비 소매업,31468,186822485,2611750,-5061.0,-31521205.0,4091.0,25590245.0,593.0,4124830.0,609.0,4233960.0,0.0,0.0,-7.0,-47740.0,0.0,0.0,0.0,0.0,-9.0,-61390.0,79.0,388285.0,298.0,1417845.0,2
가정용 기기 제조업,4581575,30114365413,876181052,286127.0,1016271790.0,-28670.0,348065104.0,-268546.0,-2089327150.0,-34784.0,-747081203.0,-366.0,-11709580.0,2847.0,-84853843.0,0.0,0.0,-8000.0,-582312600.0,16108.0,404231266.0,7527.0,541449100.0,3562.0,183541156.0,9
"가죽, 가방 및 유사제품 제조업",154090,1181496624,98565855,-19573.0,-32790485.0,21025.0,62383580.0,-1803.0,-34960770.0,-5899.0,-72278940.0,5453.0,64363660.0,4638.0,54237370.0,-52.0,-2834300.0,-387.0,-26884900.0,-5805.0,-65134160.0,42.0,182380.0,309.0,5185295.0,5
개인 및 가정용품 수리업,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
개인 및 가정용품 임대업,25583,581206375,11867950,-10603.0,-240273325.0,12985.0,294456675.0,-1541.0,-35182250.0,-27.0,-685275.0,-289.0,-6564775.0,-6.0,-170800.0,0.0,0.0,-1208.0,-27510600.0,-11.0,-250800.0,-785.0,-17729900.0,-56.0,-1271200.0,1
건물 건설업,82804699,2772979283753,46862417379,834855.0,6993429548.0,-1533426.0,-40730416048.0,704495.0,34849575884.0,180211.0,5966273639.0,29577.0,898675545.0,76053.0,3519697635.0,-605.0,-1411025.0,491712.0,23856263800.0,-50251.0,1101862540.0,-200578.0,-5861056426.0,194654.0,4748467042.0,24
건물설비 설치 공사업,53565,1165988375,875685,2769.0,72615590.0,-5099.0,-117526020.0,2626.0,51462805.0,528.0,2314855.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2098.0,49147950.0,0.0,0.0,-296.0,-6552375.0,2
"건축기술, 엔지니어링 및 관련 기술 서비스업",13643798,468783957289,33307087016,-223400.0,-23243598327.0,-477888.0,-14043513602.0,668975.0,37792742234.0,209280.0,12526424679.0,-13220.0,-884592225.0,193585.0,9643203775.0,0.0,0.0,221230.0,12928721275.0,57788.0,3533927130.0,4633.0,-693238258.0,27680.0,187607953.0,16
"건축자재, 철물 및 난방장치 도매업",402943,474584284,9610754,-6630.0,-8116010.0,-1957.0,-2074170.0,-284.0,-338289.0,-263.0,-313299.0,0.0,0.0,-21.0,-24990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8871.0,10528469.0,1
"경비, 경호 및 탐정업",119828,9816285300,1699721400,-27766.0,-2293366900.0,-21785.0,-1805196750.0,49586.0,4101401700.0,-11844.0,-969807100.0,-82.0,-6529850.0,57230.0,4725883450.0,0.0,0.0,-511.0,-40346400.0,4794.0,392294800.0,-20.0,-1684050.0,-15.0,-1154000.0,1
고무제품 제조업,982944,29378298953,6498404914,-24066.0,-658970166.0,3745.0,955318786.0,24541.0,-317954970.0,48182.0,1228818595.0,6848.0,-10530125.0,-3119.0,-514026885.0,-185.0,-3441560.0,-25979.0,-999319935.0,-1207.0,-19526360.0,-2159.0,-3798335.0,-2061.0,25404685.0,8
"곡물가공품, 전분 및 전분제품 제조업",873545,1230864366,34582129,73482.0,49130864.0,-59066.0,-1969095.0,-5467.0,-57396250.0,786.0,11918198.0,7.0,84270.0,-10023.0,-117191801.0,-430.0,-2558325.0,0.0,0.0,4193.0,50351408.0,2252.0,16673622.0,-11201.0,-6439141.0,7
"골판지, 종이 상자 및 종이용기 제조업",788381,1947692575,107794088,-90866.0,-354534579.0,-9029.0,33977480.0,21975.0,121412940.0,23270.0,136203061.0,26.0,268580.0,1440.0,12144039.0,0.0,0.0,-2626.0,-26603770.0,-136.0,-609390.0,79762.0,209009425.0,-1842.0,-9865266.0,9
"과실, 채소 가공 및 저장 처리업",215852,303073701,2179295,-26600.0,1232069.0,-5451.0,-21363585.0,50000.0,36549080.0,50000.0,36549080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12194.0,-9183782.0,-5755.0,-7233782.0,3
광고업,5029186,50839175199,9234292057,-699156.0,-13849892117.0,-767756.0,-15595319977.0,1491210.0,30754861171.0,-88386.0,-2734017839.0,-11049.0,-232822125.0,1519622.0,32313694725.0,0.0,0.0,-25761.0,-543010625.0,96784.0,1951018035.0,-29074.0,-1317166742.0,4776.0,7517665.0,19
